Date,ZINC18NOVFUT O,ZINC18NOVFUT H,ZINC18NOVFUT L,ZINC18NOVFUT C,ZINC18NOVFUT V
10/17/2018 12:34:00 PM,194.85,194.85,194.85,194.85,0
10/17/2018 12:33:00 PM,194.85,194.85,194.85,194.85,0
10/17/2018 12:32:00 PM,194.85,194.85,194.85,194.85,0
10/17/2018 12:31:00 PM,194.85,194.85,194.85,194.85,0
10/17/2018 12:30:00 PM,194.7,194.85,194.7,194.85,1
10/17/2018 12:29:00 PM,194.7,194.7,194.7,194.7,0
10/17/2018 12:28:00 PM,194.7,194.7,194.7,194.7,0
10/17/2018 12:27:00 PM,194.7,194.7,194.65,194.7,4
10/17/2018 12:26:00 PM,194.7,194.7,194.7,194.7,0
10/17/2018 12:25:00 PM,194.7,194.7,194.7,194.7,0
10/17/2018 12:24:00 PM,194.7,194.7,194.7,194.7,0
10/17/2018 12:23:00 PM,194.7,194.7,194.7,194.7,0
10/17/2018 12:22:00 PM,194.7,194.7,194.7,194.7,0
10/17/2018 12:21:00 PM,194.7,194.7,194.7,194.7,0
10/17/2018 12:20:00 PM,194.7,194.7,194.7,194.7,0
10/17/2018 12:19:00 PM,194.7,194.85,194.7,194.7,3
10/17/2018 12:18:00 PM,194.7,194.7,194.7,194.7,0
10/17/2018 12:17:00 PM,194.7,194.7,194.7,194.7,0
10/17/2018 12:16:00 PM,194.85,194.85,194.7,194.7,1
10/17/2018 12:15:00 PM,194.85,194.85,194.85,194.85,0
10/17/2018 12:14:00 PM,194.85,194.85,194.85,194.85,0
10/17/2018 12:13:00 PM,194.85,194.85,194.85,194.85,0
10/17/2018 12:12:00 PM,194.8,194.85,194.8,194.85,1
10/17/2018 12:11:00 PM,194.8,194.8,194.8,194.8,0
10/17/2018 12:10:00 PM,194.8,194.8,194.8,194.8,0
10/17/2018 12:09:00 PM,194.8,194.8,194.8,194.8,0
10/17/2018 12:08:00 PM,194.8,194.8,194.8,194.8,0
10/17/2018 12:07:00 PM,194.8,194.8,194.8,194.8,0
10/17/2018 12:06:00 PM,194.8,194.8,194.8,194.8,0
10/17/2018 12:05:00 PM,194.9,194.9,194.8,194.8,1
10/17/2018 12:04:00 PM,194.9,194.9,194.9,194.9,0
10/17/2018 12:03:00 PM,194.85,194.9,194.85,194.9,2
10/17/2018 12:02:00 PM,194.85,194.85,194.85,194.85,0
10/17/2018 12:01:00 PM,194.85,194.85,194.85,194.85,1
10/17/2018 12:00:00 PM,194.9,194.9,194.85,194.85,3
10/17/2018 11:59:00 AM,195,195,194.95,194.95,1
10/17/2018 11:58:00 AM,195,195,195,195,0
10/17/2018 11:57:00 AM,195,195,195,195,0
10/17/2018 11:56:00 AM,195,195,195,195,0
10/17/2018 11:55:00 AM,194.9,195,194.9,195,5
10/17/2018 11:54:00 AM,194.8,194.9,194.8,194.9,1
10/17/2018 11:53:00 AM,195,195,194.8,194.8,1
10/17/2018 11:52:00 AM,195,195,195,195,0
10/17/2018 11:51:00 AM,195,195,195,195,0
10/17/2018 11:50:00 AM,195,195,195,195,1
10/17/2018 11:49:00 AM,195,195,195,195,0
10/17/2018 11:48:00 AM,194.8,195,194.8,195,9
10/17/2018 11:47:00 AM,194.6,194.8,194.6,194.8,1
10/17/2018 11:46:00 AM,194.6,194.6,194.6,194.6,0
10/17/2018 11:45:00 AM,194.6,194.6,194.6,194.6,0
10/17/2018 11:44:00 AM,194.6,194.6,194.6,194.6,0
10/17/2018 11:43:00 AM,194.6,194.6,194.6,194.6,0
10/17/2018 11:42:00 AM,194.6,194.6,194.6,194.6,0
10/17/2018 11:41:00 AM,194.6,194.6,194.6,194.6,0
10/17/2018 11:40:00 AM,194.6,194.6,194.6,194.6,0
10/17/2018 11:39:00 AM,194.6,194.6,194.6,194.6,0
10/17/2018 11:38:00 AM,194.6,194.6,194.6,194.6,0
10/17/2018 11:37:00 AM,194.6,194.6,194.6,194.6,0
10/17/2018 11:36:00 AM,194.6,194.6,194.6,194.6,0
10/17/2018 11:35:00 AM,194.6,194.6,194.6,194.6,1
10/17/2018 11:34:00 AM,194.5,194.6,194.5,194.6,1
10/17/2018 11:33:00 AM,194.35,194.5,194.35,194.5,1
10/17/2018 11:32:00 AM,194.35,194.35,194.35,194.35,0
10/17/2018 11:31:00 AM,194.35,194.35,194.35,194.35,0
10/17/2018 11:30:00 AM,194.5,194.5,194.35,194.35,5
10/17/2018 11:29:00 AM,194.5,194.5,194.5,194.5,0
10/17/2018 11:28:00 AM,194.5,194.5,194.5,194.5,5
10/17/2018 11:27:00 AM,194.45,194.45,194.45,194.45,1
10/17/2018 11:26:00 AM,194.55,194.55,194.55,194.55,0
10/17/2018 11:25:00 AM,194.55,194.55,194.55,194.55,0
10/17/2018 11:24:00 AM,194.55,194.55,194.55,194.55,0
10/17/2018 11:23:00 AM,194.55,194.55,194.55,194.55,0
10/17/2018 11:22:00 AM,194.5,194.55,194.5,194.55,1
10/17/2018 11:21:00 AM,194.5,194.5,194.5,194.5,4
10/17/2018 11:20:00 AM,194.3,194.3,194.3,194.3,0
10/17/2018 11:19:00 AM,194.3,194.3,194.3,194.3,0
10/17/2018 11:18:00 AM,194.3,194.3,194.3,194.3,0
10/17/2018 11:17:00 AM,194.3,194.3,194.3,194.3,0
10/17/2018 11:16:00 AM,194.3,194.3,194.3,194.3,0
10/17/2018 11:15:00 AM,194.3,194.3,194.3,194.3,1
10/17/2018 11:14:00 AM,194.4,194.4,194.3,194.3,1
10/17/2018 11:13:00 AM,194.25,194.4,194.25,194.4,4
10/17/2018 11:12:00 AM,194.45,194.45,194.25,194.25,2
10/17/2018 11:11:00 AM,194.45,194.45,194.45,194.45,0
10/17/2018 11:10:00 AM,194.55,194.55,194.45,194.45,1
10/17/2018 11:09:00 AM,194.1,194.6,194.1,194.55,6
10/17/2018 11:08:00 AM,193.85,194.1,193.85,194.1,2
10/17/2018 11:07:00 AM,193.85,193.85,193.85,193.85,0
10/17/2018 11:06:00 AM,193.85,193.85,193.85,193.85,1
10/17/2018 11:05:00 AM,193.8,193.8,193.8,193.8,0
10/17/2018 11:04:00 AM,194,194,193.8,193.8,6
10/17/2018 11:03:00 AM,194,194,194,194,0
10/17/2018 11:02:00 AM,194,194,194,194,0
10/17/2018 11:01:00 AM,194.3,194.3,194,194,3
10/17/2018 11:00:00 AM,194.5,194.5,194.3,194.3,1
10/17/2018 10:59:00 AM,194.5,194.5,194.5,194.5,0
10/17/2018 10:58:00 AM,194.5,194.5,194.5,194.5,4
10/17/2018 10:57:00 AM,194.6,194.6,194.5,194.5,1
10/17/2018 10:56:00 AM,194.6,194.6,194.6,194.6,0
10/17/2018 10:55:00 AM,194.3,194.6,194.3,194.6,6
10/17/2018 10:54:00 AM,194.3,194.3,194.3,194.3,0
10/17/2018 10:53:00 AM,194.3,194.3,194.3,194.3,0
10/17/2018 10:52:00 AM,194.3,194.3,194.3,194.3,0
10/17/2018 10:51:00 AM,194.3,194.3,194.3,194.3,0
10/17/2018 10:50:00 AM,194.3,194.3,194.3,194.3,0
10/17/2018 10:49:00 AM,194.3,194.3,194.3,194.3,0
10/17/2018 10:48:00 AM,194.3,194.3,194.3,194.3,0
10/17/2018 10:47:00 AM,194.3,194.3,194.3,194.3,0
10/17/2018 10:46:00 AM,194.3,194.3,194.3,194.3,0
10/17/2018 10:45:00 AM,194.3,194.3,194.3,194.3,0
10/17/2018 10:44:00 AM,194.3,194.3,194.3,194.3,0
10/17/2018 10:43:00 AM,194.15,194.3,194.15,194.3,1
10/17/2018 10:42:00 AM,194.15,194.15,194.15,194.15,0
10/17/2018 10:41:00 AM,194.15,194.15,194.15,194.15,0
10/17/2018 10:40:00 AM,194.15,194.15,194.15,194.15,0
10/17/2018 10:39:00 AM,194.15,194.15,194.15,194.15,0
10/17/2018 10:38:00 AM,194.15,194.15,194.15,194.15,0
10/17/2018 10:37:00 AM,194.2,194.2,194.15,194.15,1
10/17/2018 10:36:00 AM,194.2,194.2,194.2,194.2,0
10/17/2018 10:35:00 AM,194.2,194.2,194.2,194.2,0
10/17/2018 10:34:00 AM,194.2,194.2,194.2,194.2,0
10/17/2018 10:33:00 AM,194.2,194.2,194.2,194.2,2
10/17/2018 10:32:00 AM,194.5,194.5,194.3,194.3,3
10/17/2018 10:31:00 AM,194.55,194.55,194.5,194.5,3
10/17/2018 10:30:00 AM,194.55,194.55,194.55,194.55,0
10/17/2018 10:29:00 AM,194.55,194.55,194.55,194.55,0
10/17/2018 10:28:00 AM,194.6,194.6,194.55,194.55,1
10/17/2018 10:27:00 AM,194.6,194.6,194.6,194.6,0
10/17/2018 10:26:00 AM,194.55,194.6,194.55,194.6,1
10/17/2018 10:25:00 AM,194.55,194.55,194.55,194.55,0
10/17/2018 10:24:00 AM,194.55,194.55,194.55,194.55,0
10/17/2018 10:23:00 AM,194.55,194.55,194.55,194.55,1
10/17/2018 10:22:00 AM,194.55,194.55,194.55,194.55,0
10/17/2018 10:21:00 AM,194.55,194.55,194.55,194.55,0
10/17/2018 10:20:00 AM,194.55,194.55,194.55,194.55,0
10/17/2018 10:19:00 AM,194.55,194.55,194.55,194.55,0
10/17/2018 10:18:00 AM,194.55,194.55,194.55,194.55,1
10/17/2018 10:17:00 AM,194.55,194.55,194.55,194.55,1
10/17/2018 10:16:00 AM,194.5,194.55,194.5,194.55,1
10/17/2018 10:15:00 AM,194.5,194.5,194.5,194.5,0
10/17/2018 10:14:00 AM,194.6,194.6,194.5,194.5,5
10/17/2018 10:13:00 AM,194.55,194.6,194.55,194.6,1
10/17/2018 10:12:00 AM,194.4,194.55,194.4,194.55,1
10/17/2018 10:11:00 AM,194.4,194.4,194.4,194.4,0
10/17/2018 10:10:00 AM,194.35,194.4,194.35,194.4,1
10/17/2018 10:09:00 AM,194.3,194.35,194.3,194.35,1
10/17/2018 10:08:00 AM,194.3,194.3,194.3,194.3,0
10/17/2018 10:07:00 AM,194.3,194.3,194.3,194.3,0
10/17/2018 10:06:00 AM,194.3,194.3,194.3,194.3,0
10/17/2018 10:05:00 AM,194.3,194.3,194.3,194.3,0
10/17/2018 10:04:00 AM,194.3,194.3,194.3,194.3,0
10/17/2018 10:03:00 AM,194.4,194.4,194.3,194.3,2
10/17/2018 10:02:00 AM,194.45,194.45,194.4,194.4,3
10/17/2018 10:01:00 AM,194.35,194.35,194.35,194.35,1
10/16/2018 11:29:00 PM,193.8,193.8,193.75,193.75,2
10/16/2018 11:28:00 PM,193.8,193.8,193.8,193.8,0
10/16/2018 11:27:00 PM,193.8,193.8,193.8,193.8,0
10/16/2018 11:26:00 PM,193.8,193.8,193.7,193.8,2
10/16/2018 11:25:00 PM,193.8,193.8,193.8,193.8,0
10/16/2018 11:24:00 PM,193.8,193.8,193.8,193.8,0
10/16/2018 11:23:00 PM,193.8,193.8,193.8,193.8,0
10/16/2018 11:22:00 PM,193.8,193.8,193.8,193.8,1
10/16/2018 11:21:00 PM,193.75,193.8,193.75,193.8,1
10/16/2018 11:20:00 PM,193.9,193.9,193.75,193.75,1
10/16/2018 11:19:00 PM,193.9,193.9,193.9,193.9,0
10/16/2018 11:18:00 PM,193.9,193.9,193.9,193.9,0
10/16/2018 11:17:00 PM,194,194,193.9,193.9,2
10/16/2018 11:16:00 PM,193.9,194,193.9,194,3
10/16/2018 11:15:00 PM,193.9,193.9,193.9,193.9,0
10/16/2018 11:14:00 PM,193.9,193.9,193.9,193.9,1
10/16/2018 11:13:00 PM,193.9,193.9,193.9,193.9,0
10/16/2018 11:12:00 PM,193.9,193.9,193.9,193.9,0
10/16/2018 11:11:00 PM,193.9,193.9,193.9,193.9,0
10/16/2018 11:10:00 PM,193.7,193.9,193.7,193.9,1
10/16/2018 11:09:00 PM,193.7,193.7,193.7,193.7,0
10/16/2018 11:08:00 PM,193.7,193.7,193.7,193.7,0
10/16/2018 11:07:00 PM,193.7,193.7,193.7,193.7,0
10/16/2018 11:06:00 PM,193.7,193.7,193.7,193.7,0
10/16/2018 11:05:00 PM,193.7,193.7,193.7,193.7,0
10/16/2018 11:04:00 PM,193.7,193.7,193.7,193.7,0
10/16/2018 11:03:00 PM,193.7,193.7,193.7,193.7,0
10/16/2018 11:02:00 PM,193.7,193.7,193.7,193.7,0
10/16/2018 11:01:00 PM,193.95,193.95,193.7,193.7,1
10/16/2018 11:00:00 PM,193.95,193.95,193.95,193.95,0
10/16/2018 10:59:00 PM,193.95,193.95,193.95,193.95,0
10/16/2018 10:58:00 PM,193.95,193.95,193.95,193.95,0
10/16/2018 10:57:00 PM,193.95,193.95,193.95,193.95,0
10/16/2018 10:56:00 PM,193.95,193.95,193.95,193.95,0
10/16/2018 10:55:00 PM,193.95,193.95,193.95,193.95,1
10/16/2018 10:54:00 PM,193.85,193.95,193.85,193.95,3
10/16/2018 10:53:00 PM,193.7,193.85,193.7,193.85,3
10/16/2018 10:52:00 PM,193.7,193.7,193.7,193.7,0
10/16/2018 10:51:00 PM,193.7,193.7,193.7,193.7,0
10/16/2018 10:50:00 PM,193.7,193.7,193.7,193.7,0
10/16/2018 10:49:00 PM,193.7,193.7,193.7,193.7,0
10/16/2018 10:48:00 PM,193.7,193.7,193.7,193.7,0
10/16/2018 10:47:00 PM,193.7,193.7,193.7,193.7,0
10/16/2018 10:46:00 PM,193.7,193.7,193.7,193.7,0
10/16/2018 10:45:00 PM,193.7,193.7,193.7,193.7,0
10/16/2018 10:44:00 PM,193.7,193.7,193.7,193.7,0
10/16/2018 10:43:00 PM,193.7,193.7,193.7,193.7,0
10/16/2018 10:42:00 PM,193.7,193.7,193.7,193.7,0
10/16/2018 10:41:00 PM,193.7,193.7,193.7,193.7,0
10/16/2018 10:40:00 PM,193.7,193.7,193.7,193.7,0
10/16/2018 10:39:00 PM,193.7,193.7,193.7,193.7,0
10/16/2018 10:38:00 PM,193.7,193.7,193.7,193.7,0
10/16/2018 10:37:00 PM,193.7,193.7,193.7,193.7,0
10/16/2018 10:36:00 PM,193.7,193.7,193.7,193.7,0
10/16/2018 10:35:00 PM,193.7,193.7,193.7,193.7,0
10/16/2018 10:34:00 PM,193.7,193.7,193.7,193.7,0
10/16/2018 10:33:00 PM,193.7,193.7,193.7,193.7,0
10/16/2018 10:32:00 PM,193.7,193.7,193.7,193.7,0
10/16/2018 10:31:00 PM,193.7,193.7,193.7,193.7,0
10/16/2018 10:30:00 PM,193.7,193.7,193.7,193.7,0
10/16/2018 10:29:00 PM,193.7,193.7,193.7,193.7,0
10/16/2018 10:28:00 PM,193.7,193.7,193.7,193.7,0
10/16/2018 10:27:00 PM,193.7,193.7,193.7,193.7,0
10/16/2018 10:26:00 PM,193.7,193.7,193.7,193.7,1
10/16/2018 10:25:00 PM,193.65,193.7,193.65,193.7,1
10/16/2018 10:24:00 PM,193.65,193.65,193.65,193.65,0
10/16/2018 10:23:00 PM,193.65,193.65,193.65,193.65,0
10/16/2018 10:22:00 PM,193.65,193.65,193.65,193.65,0
10/16/2018 10:21:00 PM,193.65,193.65,193.65,193.65,0
10/16/2018 10:20:00 PM,193.65,193.65,193.65,193.65,0
10/16/2018 10:19:00 PM,193.65,193.65,193.65,193.65,1
10/16/2018 10:18:00 PM,193.65,193.65,193.65,193.65,0
10/16/2018 10:17:00 PM,193.65,193.65,193.65,193.65,0
10/16/2018 10:16:00 PM,193.8,193.8,193.65,193.65,1
10/16/2018 10:15:00 PM,193.8,193.8,193.8,193.8,0
10/16/2018 10:14:00 PM,193.8,193.8,193.8,193.8,0
10/16/2018 10:13:00 PM,193.8,193.8,193.8,193.8,0
10/16/2018 10:12:00 PM,193.8,193.8,193.8,193.8,0
10/16/2018 10:11:00 PM,193.8,193.8,193.8,193.8,0
10/16/2018 10:10:00 PM,193.8,193.8,193.8,193.8,0
10/16/2018 10:09:00 PM,193.8,193.8,193.8,193.8,0
10/16/2018 10:08:00 PM,193.8,193.8,193.8,193.8,0
10/16/2018 10:07:00 PM,193.8,193.8,193.8,193.8,0
10/16/2018 10:06:00 PM,193.8,193.8,193.8,193.8,0
10/16/2018 10:05:00 PM,193.8,193.8,193.8,193.8,0
10/16/2018 10:04:00 PM,193.8,193.8,193.8,193.8,0
10/16/2018 10:03:00 PM,193.8,193.8,193.8,193.8,0
10/16/2018 10:02:00 PM,193.8,193.8,193.8,193.8,2
10/16/2018 10:01:00 PM,193.75,193.75,193.75,193.75,0
10/16/2018 10:00:00 PM,193.75,193.75,193.75,193.75,0
10/16/2018 9:59:00 PM,193.75,193.75,193.75,193.75,0
10/16/2018 9:58:00 PM,193.75,193.75,193.75,193.75,0
10/16/2018 9:57:00 PM,193.65,193.75,193.65,193.75,1
10/16/2018 9:56:00 PM,193.65,193.65,193.65,193.65,0
10/16/2018 9:55:00 PM,193.65,193.65,193.65,193.65,0
10/16/2018 9:54:00 PM,193.6,193.65,193.6,193.65,1
10/16/2018 9:53:00 PM,193.6,193.6,193.6,193.6,0
10/16/2018 9:52:00 PM,193.55,193.6,193.55,193.6,1
10/16/2018 9:51:00 PM,193.55,193.55,193.55,193.55,0
10/16/2018 9:50:00 PM,193.55,193.55,193.55,193.55,0
10/16/2018 9:49:00 PM,193.6,193.65,193.55,193.55,2
10/16/2018 9:48:00 PM,193.6,193.6,193.6,193.6,3
10/16/2018 9:47:00 PM,193.6,193.6,193.6,193.6,0
10/16/2018 9:46:00 PM,193.6,193.6,193.6,193.6,0
10/16/2018 9:45:00 PM,193.65,193.65,193.6,193.6,3
10/16/2018 9:44:00 PM,193.65,193.65,193.65,193.65,0
10/16/2018 9:43:00 PM,193.7,193.7,193.65,193.65,1
10/16/2018 9:42:00 PM,193.55,193.7,193.55,193.7,1
10/16/2018 9:41:00 PM,193.7,193.7,193.55,193.55,3
10/16/2018 9:40:00 PM,193.6,193.7,193.6,193.7,1
10/16/2018 9:39:00 PM,193.6,193.6,193.6,193.6,0
10/16/2018 9:38:00 PM,193.3,193.6,193.3,193.6,3
10/16/2018 9:37:00 PM,193.3,193.3,193.3,193.3,0
10/16/2018 9:36:00 PM,193.3,193.3,193.3,193.3,0
10/16/2018 9:35:00 PM,193.45,193.45,193.3,193.3,1
10/16/2018 9:34:00 PM,193.45,193.45,193.45,193.45,0
10/16/2018 9:33:00 PM,193.45,193.45,193.45,193.45,0
10/16/2018 9:32:00 PM,193.2,193.45,193.2,193.45,1
10/16/2018 9:31:00 PM,193.2,193.2,193.2,193.2,0
10/16/2018 9:30:00 PM,193.2,193.2,193.2,193.2,0
10/16/2018 9:29:00 PM,193.2,193.2,193.2,193.2,0
10/16/2018 9:28:00 PM,193.2,193.2,193.2,193.2,0
10/16/2018 9:27:00 PM,193.3,193.3,193.2,193.2,1
10/16/2018 9:26:00 PM,193.25,193.3,193.25,193.3,2
10/16/2018 9:25:00 PM,193.25,193.25,193.25,193.25,1
10/16/2018 9:24:00 PM,193.25,193.25,193.25,193.25,0
10/16/2018 9:23:00 PM,193.45,193.45,193.25,193.25,1
10/16/2018 9:22:00 PM,193.8,193.8,193.45,193.45,1
10/16/2018 9:21:00 PM,193.8,193.8,193.8,193.8,0
10/16/2018 9:20:00 PM,193.8,193.8,193.8,193.8,0
10/16/2018 9:19:00 PM,193.8,193.8,193.8,193.8,0
10/16/2018 9:18:00 PM,193.8,193.8,193.8,193.8,0
10/16/2018 9:17:00 PM,193.8,193.8,193.8,193.8,0
10/16/2018 9:16:00 PM,193.8,193.8,193.8,193.8,0
10/16/2018 9:15:00 PM,193.8,193.8,193.8,193.8,0
10/16/2018 9:14:00 PM,193.8,193.8,193.8,193.8,0
10/16/2018 9:13:00 PM,193.8,193.8,193.8,193.8,0
10/16/2018 9:12:00 PM,193.8,193.8,193.8,193.8,0
10/16/2018 9:11:00 PM,193.8,193.8,193.8,193.8,0
10/16/2018 9:10:00 PM,193.8,193.8,193.8,193.8,0
10/16/2018 9:09:00 PM,193.8,193.8,193.8,193.8,0
10/16/2018 9:08:00 PM,193.8,193.8,193.8,193.8,0
10/16/2018 9:07:00 PM,193.8,193.8,193.8,193.8,0
10/16/2018 9:06:00 PM,193.8,193.8,193.8,193.8,0
10/16/2018 9:05:00 PM,193.75,193.8,193.75,193.8,2
10/16/2018 9:04:00 PM,193.75,193.75,193.75,193.75,0
10/16/2018 9:03:00 PM,193.75,193.75,193.75,193.75,0
10/16/2018 9:02:00 PM,193.75,193.75,193.75,193.75,0
10/16/2018 9:01:00 PM,193.75,193.75,193.75,193.75,0
10/16/2018 9:00:00 PM,193.8,193.8,193.7,193.75,2
10/16/2018 8:59:00 PM,194,194,193.8,193.8,1
10/16/2018 8:58:00 PM,194,194,194,194,0
10/16/2018 8:57:00 PM,193.95,194,193.95,194,1
10/16/2018 8:56:00 PM,193.95,193.95,193.95,193.95,0
10/16/2018 8:55:00 PM,193.8,193.95,193.8,193.95,4
10/16/2018 8:54:00 PM,193.95,193.95,193.8,193.8,1
10/16/2018 8:53:00 PM,193.5,193.95,193.5,193.95,1
10/16/2018 8:52:00 PM,193.15,193.5,193.15,193.5,2
10/16/2018 8:51:00 PM,192.7,193.15,192.7,193.15,1
10/16/2018 8:50:00 PM,192.7,192.7,192.7,192.7,0
10/16/2018 8:49:00 PM,192.7,192.7,192.7,192.7,0
10/16/2018 8:48:00 PM,192.7,192.7,192.7,192.7,0
10/16/2018 8:47:00 PM,192.7,192.7,192.7,192.7,0
10/16/2018 8:46:00 PM,192.75,192.75,192.7,192.7,1
10/16/2018 8:45:00 PM,192.75,192.75,192.75,192.75,0
10/16/2018 8:44:00 PM,192.75,192.75,192.75,192.75,0
10/16/2018 8:43:00 PM,192.75,192.75,192.75,192.75,0
10/16/2018 8:42:00 PM,192.75,192.75,192.75,192.75,0
10/16/2018 8:41:00 PM,192.75,192.75,192.75,192.75,0
10/16/2018 8:40:00 PM,192.75,192.75,192.75,192.75,0
10/16/2018 8:39:00 PM,192.95,192.95,192.75,192.75,1
10/16/2018 8:38:00 PM,192.95,192.95,192.95,192.95,0
10/16/2018 8:37:00 PM,192.95,192.95,192.95,192.95,0
10/16/2018 8:36:00 PM,192.95,192.95,192.95,192.95,0
10/16/2018 8:35:00 PM,192.95,192.95,192.95,192.95,0
10/16/2018 8:34:00 PM,192.95,192.95,192.95,192.95,0
10/16/2018 8:33:00 PM,193.25,193.25,192.95,192.95,1
10/16/2018 8:32:00 PM,193.25,193.25,193.25,193.25,0
10/16/2018 8:31:00 PM,193.25,193.25,193.25,193.25,0
10/16/2018 8:30:00 PM,193.25,193.25,193.25,193.25,0
10/16/2018 8:29:00 PM,193.25,193.25,193.25,193.25,0
10/16/2018 8:28:00 PM,193.25,193.25,193.25,193.25,0
10/16/2018 8:27:00 PM,193,193.25,193,193.25,1
10/16/2018 8:26:00 PM,193,193,193,193,0
10/16/2018 8:25:00 PM,192.95,193,192.95,193,1
10/16/2018 8:24:00 PM,192.95,192.95,192.95,192.95,0
10/16/2018 8:23:00 PM,192.5,193,192.5,192.95,2
10/16/2018 8:22:00 PM,192.5,192.5,192.5,192.5,0
10/16/2018 8:21:00 PM,192.5,192.5,192.5,192.5,0
10/16/2018 8:20:00 PM,192.45,192.5,192.45,192.5,5
10/16/2018 8:19:00 PM,193.15,193.15,193.15,193.15,0
10/16/2018 8:18:00 PM,193.15,193.15,193.15,193.15,0
10/16/2018 8:17:00 PM,193.15,193.15,193.15,193.15,0
10/16/2018 8:16:00 PM,193,193.15,193,193.15,1
10/16/2018 8:15:00 PM,192.9,193,192.9,193,1
10/16/2018 8:14:00 PM,193.1,193.1,192.9,192.9,1
10/16/2018 8:13:00 PM,193.1,193.1,193.1,193.1,0
10/16/2018 8:12:00 PM,193.25,193.25,193.1,193.1,1
10/16/2018 8:11:00 PM,193.25,193.25,193.25,193.25,0
10/16/2018 8:10:00 PM,193.65,193.65,193.25,193.25,2
10/16/2018 8:09:00 PM,193.65,193.65,193.65,193.65,0
10/16/2018 8:08:00 PM,193.65,193.65,193.65,193.65,0
10/16/2018 8:07:00 PM,193.65,193.65,193.65,193.65,0
10/16/2018 8:06:00 PM,193.65,193.65,193.65,193.65,1
10/16/2018 8:05:00 PM,193.7,193.7,193.65,193.65,1
10/16/2018 8:04:00 PM,193.6,193.7,193.6,193.7,1
10/16/2018 8:03:00 PM,193.6,193.6,193.6,193.6,1
10/16/2018 8:02:00 PM,193.55,193.6,193.55,193.6,3
10/16/2018 8:01:00 PM,193.4,193.55,193.4,193.55,1
10/16/2018 8:00:00 PM,193.5,193.5,193.4,193.4,1
10/16/2018 7:59:00 PM,193.7,193.7,193.5,193.5,1
10/16/2018 7:58:00 PM,193.7,193.7,193.7,193.7,0
10/16/2018 7:57:00 PM,193.7,193.7,193.7,193.7,0
10/16/2018 7:56:00 PM,193.7,193.7,193.7,193.7,0
10/16/2018 7:55:00 PM,193.7,193.7,193.7,193.7,1
10/16/2018 7:54:00 PM,193.7,193.7,193.7,193.7,0
10/16/2018 7:53:00 PM,193.7,193.7,193.7,193.7,0
10/16/2018 7:52:00 PM,193.7,193.7,193.7,193.7,0
10/16/2018 7:51:00 PM,193.7,193.7,193.7,193.7,0
10/16/2018 7:50:00 PM,193.7,193.7,193.7,193.7,0
10/16/2018 7:49:00 PM,193.7,193.7,193.7,193.7,0
10/16/2018 7:48:00 PM,193.7,193.7,193.7,193.7,0
10/16/2018 7:47:00 PM,193.7,193.7,193.7,193.7,0
10/16/2018 7:46:00 PM,193.7,193.7,193.7,193.7,0
10/16/2018 7:45:00 PM,193.7,193.7,193.7,193.7,0
10/16/2018 7:44:00 PM,193.7,193.7,193.7,193.7,0
10/16/2018 7:43:00 PM,193.7,193.7,193.7,193.7,0
10/16/2018 7:42:00 PM,193.7,193.7,193.7,193.7,0
10/16/2018 7:41:00 PM,193.65,193.7,193.65,193.7,1
10/16/2018 7:40:00 PM,193.65,193.65,193.65,193.65,0
10/16/2018 7:39:00 PM,193.65,193.65,193.65,193.65,0
10/16/2018 7:38:00 PM,193.75,193.75,193.65,193.65,2
10/16/2018 7:37:00 PM,193.75,193.75,193.75,193.75,0
10/16/2018 7:36:00 PM,194,194,193.7,193.75,4
10/16/2018 7:35:00 PM,194,194,194,194,0
10/16/2018 7:34:00 PM,194,194,194,194,0
10/16/2018 7:33:00 PM,194,194,194,194,0
10/16/2018 7:32:00 PM,194,194,194,194,0
10/16/2018 7:31:00 PM,193.95,194,193.95,194,2
10/16/2018 7:30:00 PM,193.8,193.95,193.8,193.95,1
10/16/2018 7:29:00 PM,193.65,193.8,193.65,193.8,1
10/16/2018 7:28:00 PM,193.65,193.65,193.65,193.65,0
10/16/2018 7:27:00 PM,193.65,193.65,193.65,193.65,0
10/16/2018 7:26:00 PM,193.65,193.65,193.65,193.65,0
10/16/2018 7:25:00 PM,193.65,193.65,193.65,193.65,0
10/16/2018 7:24:00 PM,193.65,193.65,193.65,193.65,0
10/16/2018 7:23:00 PM,193.6,193.65,193.6,193.65,1
10/16/2018 7:22:00 PM,193.6,193.6,193.6,193.6,0
10/16/2018 7:21:00 PM,193.6,193.6,193.6,193.6,0
10/16/2018 7:20:00 PM,193.55,193.6,193.55,193.6,2
10/16/2018 7:19:00 PM,193.6,193.6,193.55,193.55,1
10/16/2018 7:18:00 PM,193.5,193.6,193.5,193.6,1
10/16/2018 7:17:00 PM,193.8,193.8,193.5,193.5,2
10/16/2018 7:16:00 PM,193.8,193.8,193.8,193.8,0
10/16/2018 7:15:00 PM,193.8,193.8,193.8,193.8,0
10/16/2018 7:14:00 PM,193.8,193.8,193.8,193.8,0
10/16/2018 7:13:00 PM,193.8,193.8,193.8,193.8,0
10/16/2018 7:12:00 PM,193.8,193.8,193.8,193.8,0
10/16/2018 7:11:00 PM,193.8,193.8,193.8,193.8,0
10/16/2018 7:10:00 PM,193.8,193.8,193.8,193.8,0
10/16/2018 7:09:00 PM,193.8,193.8,193.8,193.8,0
