Date,PNB18DECFUT O,PNB18DECFUT H,PNB18DECFUT L,PNB18DECFUT C,PNB18DECFUT V
11/28/2018 3:09:00 PM,70.2,70.25,70.15,70.2,104500
11/28/2018 3:08:00 PM,70.3,70.3,70.15,70.2,60500
11/28/2018 3:07:00 PM,70.25,70.3,70.25,70.3,22000
11/28/2018 3:06:00 PM,70.2,70.3,70.2,70.3,27500
11/28/2018 3:05:00 PM,70.3,70.3,70.25,70.25,60500
11/28/2018 3:04:00 PM,70.35,70.35,70.3,70.3,88000
11/28/2018 3:03:00 PM,70.4,70.45,70.35,70.35,121000
11/28/2018 3:02:00 PM,70.35,70.45,70.3,70.45,55000
11/28/2018 3:01:00 PM,70.25,70.3,70.25,70.3,16500
11/28/2018 3:00:00 PM,70.2,70.3,70.2,70.3,66000
11/28/2018 2:59:00 PM,70.2,70.2,70.15,70.2,38500
11/28/2018 2:58:00 PM,70.2,70.2,70.2,70.2,22000
11/28/2018 2:57:00 PM,70.2,70.2,70.15,70.2,60500
11/28/2018 2:56:00 PM,70.2,70.2,70.2,70.2,38500
11/28/2018 2:55:00 PM,70.25,70.3,70.25,70.25,33000
11/28/2018 2:54:00 PM,70.15,70.25,70.1,70.25,66000
11/28/2018 2:53:00 PM,70.2,70.2,70.15,70.15,38500
11/28/2018 2:52:00 PM,70.25,70.25,70.2,70.2,88000
11/28/2018 2:51:00 PM,70.35,70.35,70.3,70.3,60500
11/28/2018 2:50:00 PM,70.2,70.35,70.2,70.35,93500
11/28/2018 2:49:00 PM,70.15,70.3,70.15,70.25,401500
11/28/2018 2:48:00 PM,70.4,70.4,70.3,70.3,192500
11/28/2018 2:47:00 PM,70.55,70.55,70.5,70.55,676500
11/28/2018 2:46:00 PM,70.45,70.5,70.35,70.45,66000
11/28/2018 2:45:00 PM,70.4,70.45,70.4,70.45,44000
11/28/2018 2:44:00 PM,70.5,70.5,70.4,70.5,198000
11/28/2018 2:43:00 PM,70.35,70.5,70.35,70.5,374000
11/28/2018 2:42:00 PM,70.45,70.45,70.4,70.45,27500
11/28/2018 2:41:00 PM,70.55,70.55,70.45,70.45,66000
11/28/2018 2:40:00 PM,70.45,70.6,70.45,70.6,99000
11/28/2018 2:39:00 PM,70.45,70.5,70.45,70.5,220000
11/28/2018 2:38:00 PM,70.5,70.5,70.45,70.5,231000
11/28/2018 2:37:00 PM,70.45,70.45,70.4,70.45,99000
11/28/2018 2:36:00 PM,70.45,70.45,70.45,70.45,44000
11/28/2018 2:35:00 PM,70.4,70.45,70.4,70.45,60500
11/28/2018 2:34:00 PM,70.25,70.4,70.25,70.4,165000
11/28/2018 2:33:00 PM,70.25,70.25,70.25,70.25,297000
11/28/2018 2:32:00 PM,70.35,70.4,70.3,70.3,154000
11/28/2018 2:31:00 PM,70.3,70.35,70.3,70.35,33000
11/28/2018 2:30:00 PM,70.25,70.3,70.25,70.3,49500
11/28/2018 2:29:00 PM,70.25,70.25,70.15,70.25,38500
11/28/2018 2:28:00 PM,70.2,70.2,70.2,70.2,66000
11/28/2018 2:27:00 PM,70.2,70.2,70.15,70.15,110000
11/28/2018 2:26:00 PM,70.15,70.25,70.15,70.25,38500
11/28/2018 2:25:00 PM,70.2,70.25,70.1,70.2,60500
11/28/2018 2:24:00 PM,70.2,70.25,70.15,70.2,121000
11/28/2018 2:23:00 PM,70.15,70.2,70.15,70.2,38500
11/28/2018 2:22:00 PM,70.15,70.25,70.15,70.15,22000
11/28/2018 2:21:00 PM,70.25,70.25,70.15,70.15,27500
11/28/2018 2:20:00 PM,70.2,70.25,70.2,70.25,132000
11/28/2018 2:19:00 PM,69.9,70.2,69.85,70.2,280500
11/28/2018 2:18:00 PM,69.8,69.9,69.75,69.9,71500
11/28/2018 2:17:00 PM,69.85,69.85,69.8,69.8,38500
11/28/2018 2:16:00 PM,69.95,69.95,69.8,69.85,126500
11/28/2018 2:15:00 PM,69.95,70,69.9,69.95,209000
11/28/2018 2:14:00 PM,70.05,70.05,69.95,70,22000
11/28/2018 2:13:00 PM,70.1,70.1,70,70.05,82500
11/28/2018 2:12:00 PM,70.1,70.1,70,70.1,220000
11/28/2018 2:11:00 PM,70.1,70.15,70,70.1,165000
11/28/2018 2:10:00 PM,70.15,70.15,70.1,70.15,44000
11/28/2018 2:09:00 PM,70.25,70.3,70.15,70.15,82500
11/28/2018 2:08:00 PM,70.2,70.25,70.2,70.25,27500
11/28/2018 2:07:00 PM,70.2,70.3,70.2,70.25,1221000
11/28/2018 2:06:00 PM,70.25,70.3,70.15,70.2,132000
11/28/2018 2:05:00 PM,70.25,70.25,70.15,70.25,27500
11/28/2018 2:04:00 PM,70.3,70.3,70.3,70.3,11000
11/28/2018 2:03:00 PM,70.25,70.35,70.25,70.3,49500
11/28/2018 2:02:00 PM,70.15,70.25,70.15,70.25,82500
11/28/2018 2:01:00 PM,70.25,70.25,70.2,70.2,60500
11/28/2018 2:00:00 PM,70.3,70.3,70.3,70.3,49500
11/28/2018 1:59:00 PM,70.35,70.4,70.3,70.35,44000
11/28/2018 1:58:00 PM,70.45,70.45,70.35,70.35,38500
11/28/2018 1:57:00 PM,70.4,70.5,70.4,70.45,346500
11/28/2018 1:56:00 PM,70.4,70.45,70.4,70.45,38500
11/28/2018 1:55:00 PM,70.4,70.45,70.4,70.45,33000
11/28/2018 1:54:00 PM,70.4,70.4,70.4,70.4,5500
11/28/2018 1:53:00 PM,70.35,70.4,70.35,70.4,16500
11/28/2018 1:52:00 PM,70.4,70.4,70.3,70.35,137500
11/28/2018 1:51:00 PM,70.4,70.4,70.4,70.4,60500
11/28/2018 1:50:00 PM,70.5,70.55,70.5,70.55,66000
11/28/2018 1:49:00 PM,70.5,70.5,70.5,70.5,5500
11/28/2018 1:48:00 PM,70.5,70.5,70.5,70.5,27500
11/28/2018 1:47:00 PM,70.65,70.65,70.55,70.55,38500
11/28/2018 1:46:00 PM,70.65,70.65,70.65,70.65,88000
11/28/2018 1:45:00 PM,70.5,70.65,70.5,70.65,181500
11/28/2018 1:44:00 PM,70.55,70.55,70.5,70.55,143000
11/28/2018 1:43:00 PM,70.55,70.6,70.5,70.5,1600500
11/28/2018 1:42:00 PM,70.55,70.55,70.5,70.5,16500
11/28/2018 1:41:00 PM,70.5,70.55,70.5,70.5,115500
11/28/2018 1:40:00 PM,70.5,70.55,70.45,70.55,242000
11/28/2018 1:39:00 PM,70.5,70.55,70.5,70.5,38500
11/28/2018 1:38:00 PM,70.45,70.45,70.4,70.4,16500
11/28/2018 1:37:00 PM,70.4,70.45,70.35,70.45,71500
11/28/2018 1:36:00 PM,70.5,70.5,70.5,70.5,11000
11/28/2018 1:35:00 PM,70.45,70.5,70.4,70.5,115500
11/28/2018 1:34:00 PM,70.35,70.45,70.35,70.45,22000
11/28/2018 1:33:00 PM,70.35,70.35,70.35,70.35,22000
11/28/2018 1:32:00 PM,70.25,70.35,70.25,70.35,55000
11/28/2018 1:31:00 PM,70.15,70.25,70.15,70.25,27500
11/28/2018 1:30:00 PM,70.3,70.3,70.2,70.2,55000
11/28/2018 1:29:00 PM,70.25,70.4,70.2,70.3,93500
11/28/2018 1:28:00 PM,70.1,70.25,70.1,70.25,77000
11/28/2018 1:27:00 PM,70.1,70.1,70.1,70.1,44000
11/28/2018 1:26:00 PM,70.1,70.15,70.1,70.1,22000
11/28/2018 1:25:00 PM,70.15,70.15,70.05,70.1,104500
11/28/2018 1:24:00 PM,70.2,70.35,70.2,70.35,11000
11/28/2018 1:23:00 PM,70.15,70.2,70.15,70.2,99000
11/28/2018 1:22:00 PM,70.35,70.35,70.25,70.25,16500
11/28/2018 1:21:00 PM,70.3,70.3,70.3,70.3,126500
11/28/2018 1:20:00 PM,70.35,70.35,70.25,70.3,66000
11/28/2018 1:19:00 PM,70.45,70.45,70.35,70.35,33000
11/28/2018 1:18:00 PM,70.45,70.5,70.45,70.45,16500
11/28/2018 1:17:00 PM,70.45,70.5,70.45,70.5,38500
11/28/2018 1:16:00 PM,70.45,70.45,70.45,70.45,5500
11/28/2018 1:15:00 PM,70.55,70.55,70.45,70.45,22000
11/28/2018 1:14:00 PM,70.45,70.6,70.45,70.55,154000
11/28/2018 1:13:00 PM,70.35,70.5,70.3,70.45,165000
11/28/2018 1:12:00 PM,70.35,70.35,70.25,70.35,132000
11/28/2018 1:11:00 PM,70.4,70.5,70.4,70.4,49500
11/28/2018 1:10:00 PM,70.3,70.5,70.3,70.4,154000
11/28/2018 1:09:00 PM,70.5,70.55,70.3,70.35,346500
11/28/2018 1:08:00 PM,70.4,70.5,70.3,70.5,104500
11/28/2018 1:07:00 PM,70.35,70.5,70.3,70.4,187000
11/28/2018 1:06:00 PM,70.25,70.35,70.25,70.35,88000
11/28/2018 1:05:00 PM,70.2,70.35,70.15,70.25,154000
11/28/2018 1:04:00 PM,70,70.2,69.95,70.2,176000
11/28/2018 1:03:00 PM,70.1,70.15,70,70,357500
11/28/2018 1:02:00 PM,70.25,70.35,69.9,70.1,803000
11/28/2018 1:01:00 PM,70.55,70.55,70.2,70.2,330000
11/28/2018 1:00:00 PM,70.55,70.65,70.55,70.55,198000
11/28/2018 12:59:00 PM,70.55,70.65,70.55,70.65,49500
11/28/2018 12:58:00 PM,70.6,70.65,70.45,70.55,71500
11/28/2018 12:57:00 PM,70.7,70.7,70.55,70.6,203500
11/28/2018 12:56:00 PM,70.6,70.7,70.6,70.7,143000
11/28/2018 12:55:00 PM,70.85,70.85,70.6,70.6,126500
11/28/2018 12:54:00 PM,70.85,70.85,70.8,70.85,93500
11/28/2018 12:53:00 PM,71,71,70.8,70.85,137500
11/28/2018 12:52:00 PM,71.05,71.05,71,71,99000
11/28/2018 12:51:00 PM,70.9,71.1,70.9,71.05,165000
11/28/2018 12:50:00 PM,71.25,71.25,71,71,401500
11/28/2018 12:49:00 PM,71.3,71.35,71.25,71.25,88000
11/28/2018 12:48:00 PM,71.4,71.4,71.3,71.3,38500
11/28/2018 12:47:00 PM,71.25,71.4,71.25,71.4,49500
11/28/2018 12:46:00 PM,71.3,71.35,71.2,71.3,115500
11/28/2018 12:45:00 PM,71.35,71.35,71.3,71.3,225500
11/28/2018 12:44:00 PM,71.35,71.4,71.35,71.4,49500
11/28/2018 12:43:00 PM,71.3,71.3,71.25,71.3,203500
11/28/2018 12:42:00 PM,71.3,71.35,71.25,71.35,159500
11/28/2018 12:41:00 PM,71.4,71.4,71.3,71.3,192500
11/28/2018 12:40:00 PM,71.5,71.55,71.4,71.4,187000
11/28/2018 12:39:00 PM,71.6,71.65,71.5,71.5,187000
11/28/2018 12:38:00 PM,71.7,71.7,71.6,71.6,110000
11/28/2018 12:37:00 PM,71.65,71.75,71.65,71.7,22000
11/28/2018 12:36:00 PM,71.7,71.7,71.6,71.65,16500
11/28/2018 12:35:00 PM,71.5,71.7,71.5,71.7,27500
11/28/2018 12:34:00 PM,71.55,71.55,71.5,71.5,137500
11/28/2018 12:33:00 PM,71.6,71.6,71.55,71.55,77000
11/28/2018 12:32:00 PM,71.8,71.8,71.6,71.65,165000
11/28/2018 12:31:00 PM,71.8,71.8,71.8,71.8,22000
11/28/2018 12:30:00 PM,71.75,71.85,71.75,71.85,60500
11/28/2018 12:29:00 PM,72,72,71.8,71.8,93500
11/28/2018 12:28:00 PM,71.95,72,71.95,72,71500
11/28/2018 12:27:00 PM,71.9,72,71.9,72,55000
11/28/2018 12:26:00 PM,71.9,71.9,71.9,71.9,38500
11/28/2018 12:25:00 PM,71.9,71.95,71.9,71.95,16500
11/28/2018 12:24:00 PM,71.9,71.9,71.9,71.9,22000
11/28/2018 12:23:00 PM,71.9,71.95,71.9,71.95,44000
11/28/2018 12:22:00 PM,71.95,71.95,71.95,71.95,49500
11/28/2018 12:21:00 PM,72,72,72,72,44000
11/28/2018 12:20:00 PM,71.85,72,71.85,72,44000
11/28/2018 12:19:00 PM,71.9,71.95,71.9,71.95,38500
11/28/2018 12:18:00 PM,71.85,71.9,71.85,71.9,27500
11/28/2018 12:17:00 PM,71.8,71.9,71.8,71.9,44000
11/28/2018 12:16:00 PM,71.9,71.9,71.8,71.8,22000
11/28/2018 12:15:00 PM,71.85,71.9,71.85,71.9,27500
11/28/2018 12:14:00 PM,71.9,71.9,71.8,71.9,33000
11/28/2018 12:13:00 PM,71.9,71.9,71.9,71.9,11000
11/28/2018 12:12:00 PM,71.85,71.9,71.85,71.9,33000
11/28/2018 12:11:00 PM,71.95,71.95,71.9,71.95,44000
11/28/2018 12:10:00 PM,71.75,71.95,71.75,71.95,88000
11/28/2018 12:09:00 PM,71.8,71.85,71.8,71.85,66000
11/28/2018 12:08:00 PM,71.8,71.8,71.8,71.8,38500
11/28/2018 12:07:00 PM,71.9,71.95,71.9,71.95,924000
11/28/2018 12:06:00 PM,72,72,71.85,71.9,297000
11/28/2018 12:05:00 PM,71.9,72,71.9,72,49500
11/28/2018 12:04:00 PM,72,72,71.95,71.95,214500
11/28/2018 12:03:00 PM,72.1,72.1,72.05,72.05,137500
11/28/2018 12:02:00 PM,72.05,72.1,72.05,72.1,60500
11/28/2018 12:01:00 PM,72.1,72.15,72.05,72.1,137500
11/28/2018 12:00:00 PM,72.15,72.15,72.05,72.05,82500
11/28/2018 11:59:00 AM,72.15,72.15,72.1,72.15,60500
11/28/2018 11:58:00 AM,72.25,72.25,72.15,72.15,82500
11/28/2018 11:57:00 AM,72.2,72.25,72.2,72.2,38500
11/28/2018 11:56:00 AM,72.2,72.2,72.2,72.2,22000
11/28/2018 11:55:00 AM,72.2,72.2,72.2,72.2,5500
11/28/2018 11:54:00 AM,72.15,72.15,72.15,72.15,407000
11/28/2018 11:53:00 AM,72.15,72.15,72.1,72.1,2464000
11/28/2018 11:52:00 AM,72.2,72.2,72.15,72.15,16500
11/28/2018 11:51:00 AM,72.15,72.2,72.15,72.2,16500
11/28/2018 11:50:00 AM,72.15,72.15,72.15,72.15,5500
11/28/2018 11:49:00 AM,72.15,72.15,72.15,72.15,99000
11/28/2018 11:48:00 AM,72,72,72,72,22000
11/28/2018 11:47:00 AM,72.05,72.05,72.05,72.05,38500
11/28/2018 11:46:00 AM,72.05,72.05,72.05,72.05,11000
11/28/2018 11:45:00 AM,72.05,72.05,72.05,72.05,33000
11/28/2018 11:44:00 AM,72.05,72.1,72.05,72.1,38500
11/28/2018 11:43:00 AM,72.1,72.15,72.1,72.1,22000
11/28/2018 11:42:00 AM,72.05,72.05,72.05,72.05,33000
11/28/2018 11:41:00 AM,72.05,72.15,72.05,72.15,77000
11/28/2018 11:40:00 AM,72.05,72.05,72.05,72.05,110000
11/28/2018 11:39:00 AM,72.1,72.1,72.1,72.1,16500
11/28/2018 11:38:00 AM,72.1,72.1,72.1,72.1,203500
11/28/2018 11:37:00 AM,72.05,72.1,72.05,72.1,33000
11/28/2018 11:36:00 AM,72.15,72.15,72.1,72.1,60500
11/28/2018 11:35:00 AM,72.15,72.2,72.1,72.15,88000
11/28/2018 11:34:00 AM,72.05,72.05,72.05,72.05,49500
11/28/2018 11:33:00 AM,72.15,72.2,72.1,72.15,143000
11/28/2018 11:32:00 AM,72.15,72.2,72.15,72.2,38500
11/28/2018 11:31:00 AM,72.2,72.2,72.1,72.15,115500
11/28/2018 11:30:00 AM,72.25,72.25,72.15,72.2,451000
11/28/2018 11:29:00 AM,72.3,72.35,72.3,72.3,38500
11/28/2018 11:28:00 AM,72.35,72.35,72.3,72.3,22000
11/28/2018 11:27:00 AM,72.35,72.35,72.35,72.35,16500
11/28/2018 11:26:00 AM,72.3,72.3,72.3,72.3,49500
11/28/2018 11:25:00 AM,72.25,72.3,72.25,72.3,49500
11/28/2018 11:24:00 AM,72.3,72.3,72.2,72.25,71500
11/28/2018 11:23:00 AM,72.4,72.4,72.35,72.35,71500
11/28/2018 11:22:00 AM,72.4,72.4,72.4,72.4,11000
11/28/2018 11:21:00 AM,72.4,72.4,72.4,72.4,11000
11/28/2018 11:20:00 AM,72.4,72.4,72.4,72.4,0
11/28/2018 11:19:00 AM,72.4,72.4,72.4,72.4,27500
11/28/2018 11:18:00 AM,72.4,72.4,72.4,72.4,33000
11/28/2018 11:17:00 AM,72.5,72.5,72.4,72.45,16500
11/28/2018 11:16:00 AM,72.55,72.55,72.5,72.5,1408000
11/28/2018 11:15:00 AM,72.6,72.6,72.5,72.5,1111000
11/28/2018 11:14:00 AM,72.55,72.6,72.4,72.6,231000
11/28/2018 11:13:00 AM,72.45,72.55,72.45,72.55,522500
11/28/2018 11:12:00 AM,72.45,72.5,72.45,72.45,946000
11/28/2018 11:11:00 AM,72.4,72.45,72.35,72.45,203500
11/28/2018 11:10:00 AM,72.35,72.5,72.35,72.4,198000
11/28/2018 11:09:00 AM,72.55,72.55,72.45,72.5,33000
11/28/2018 11:08:00 AM,72.55,72.6,72.5,72.55,55000
11/28/2018 11:07:00 AM,72.5,72.55,72.5,72.55,121000
11/28/2018 11:06:00 AM,72.55,72.55,72.45,72.5,176000
11/28/2018 11:05:00 AM,72.55,72.55,72.5,72.55,66000
11/28/2018 11:04:00 AM,72.6,72.6,72.6,72.6,71500
11/28/2018 11:03:00 AM,72.6,72.6,72.6,72.6,27500
11/28/2018 11:02:00 AM,72.6,72.65,72.6,72.6,27500
11/28/2018 11:01:00 AM,72.55,72.6,72.55,72.6,225500
11/28/2018 11:00:00 AM,72.45,72.55,72.45,72.55,176000
11/28/2018 10:59:00 AM,72.4,72.45,72.4,72.45,214500
11/28/2018 10:58:00 AM,72.35,72.4,72.35,72.4,462000
11/28/2018 10:57:00 AM,72.35,72.35,72.35,72.35,346500
11/28/2018 10:56:00 AM,72.25,72.35,72.25,72.35,467500
11/28/2018 10:55:00 AM,72.25,72.25,72.1,72.25,1155000
11/28/2018 10:54:00 AM,72.4,72.4,72.25,72.25,1078000
11/28/2018 10:53:00 AM,72.35,72.4,72.35,72.4,55000
11/28/2018 10:52:00 AM,72.35,72.45,72.3,72.45,170500
11/28/2018 10:51:00 AM,72.2,72.35,72.2,72.35,38500
11/28/2018 10:50:00 AM,72.2,72.25,72.2,72.25,49500
11/28/2018 10:49:00 AM,72.2,72.25,72.2,72.25,368500
11/28/2018 10:48:00 AM,72.2,72.2,72.2,72.2,704000
11/28/2018 10:47:00 AM,72.2,72.25,72.15,72.25,203500
11/28/2018 10:46:00 AM,72.15,72.3,72.05,72.3,368500
11/28/2018 10:45:00 AM,72.1,72.2,72.1,72.2,198000
11/28/2018 10:44:00 AM,72.2,72.2,72.1,72.1,66000
11/28/2018 10:43:00 AM,72.25,72.25,72.2,72.2,44000
11/28/2018 10:42:00 AM,72.25,72.25,72.15,72.15,27500
11/28/2018 10:41:00 AM,72.25,72.25,72.15,72.15,198000
11/28/2018 10:40:00 AM,72.15,72.2,72.15,72.2,88000
11/28/2018 10:39:00 AM,72.35,72.35,72.15,72.15,82500
11/28/2018 10:38:00 AM,72.35,72.35,72.3,72.3,330000
11/28/2018 10:37:00 AM,72.35,72.35,72.35,72.35,995500
11/28/2018 10:36:00 AM,72.3,72.4,72.3,72.35,115500
11/28/2018 10:35:00 AM,72.3,72.35,72.3,72.35,44000
11/28/2018 10:34:00 AM,72.45,72.45,72.3,72.3,82500
11/28/2018 10:33:00 AM,72.4,72.45,72.4,72.45,66000
11/28/2018 10:32:00 AM,72.2,72.2,72.2,72.2,22000
11/28/2018 10:31:00 AM,72.3,72.3,72.3,72.3,231000
11/28/2018 10:30:00 AM,72.35,72.35,72.3,72.35,528000
11/28/2018 10:29:00 AM,72.35,72.35,72.35,72.35,11000
11/28/2018 10:28:00 AM,72.35,72.35,72.35,72.35,22000
11/28/2018 10:27:00 AM,72.2,72.35,72.2,72.35,165000
11/28/2018 10:26:00 AM,72.35,72.35,72.3,72.35,38500
11/28/2018 10:25:00 AM,72.35,72.4,72.35,72.35,66000
11/28/2018 10:24:00 AM,72.3,72.4,72.3,72.4,209000
11/28/2018 10:23:00 AM,72.55,72.65,72.45,72.45,247500
11/28/2018 10:22:00 AM,72.5,72.5,72.5,72.5,38500
11/28/2018 10:21:00 AM,72.7,72.7,72.65,72.65,126500
11/28/2018 10:20:00 AM,72.75,72.75,72.7,72.7,16500
11/28/2018 10:19:00 AM,72.75,72.75,72.75,72.75,49500
11/28/2018 10:18:00 AM,72.75,72.8,72.7,72.75,27500
11/28/2018 10:17:00 AM,72.7,72.75,72.7,72.75,33000
11/28/2018 10:16:00 AM,72.65,72.7,72.65,72.7,88000
11/28/2018 10:15:00 AM,72.65,72.7,72.65,72.7,16500
11/28/2018 10:14:00 AM,72.6,72.7,72.6,72.7,132000
11/28/2018 10:13:00 AM,72.5,72.6,72.5,72.55,60500
11/28/2018 10:12:00 AM,72.45,72.55,72.45,72.5,984500
11/28/2018 10:11:00 AM,72.45,72.5,72.45,72.5,16500
11/28/2018 10:10:00 AM,72.55,72.55,72.5,72.5,126500
11/28/2018 10:09:00 AM,72.7,72.7,72.6,72.6,49500
11/28/2018 10:08:00 AM,72.7,72.7,72.7,72.7,11000
11/28/2018 10:07:00 AM,72.6,72.6,72.6,72.6,33000
11/28/2018 10:06:00 AM,72.7,72.75,72.65,72.75,38500
11/28/2018 10:05:00 AM,72.65,72.7,72.65,72.7,44000
11/28/2018 10:04:00 AM,72.7,72.7,72.7,72.7,27500
11/28/2018 10:03:00 AM,72.55,72.7,72.55,72.7,60500
11/28/2018 10:02:00 AM,72.5,72.6,72.5,72.6,27500
11/28/2018 10:01:00 AM,72.65,72.65,72.4,72.5,159500
11/28/2018 10:00:00 AM,72.55,72.6,72.55,72.6,110000
11/28/2018 9:59:00 AM,72.65,72.65,72.6,72.6,132000
11/28/2018 9:58:00 AM,72.65,72.7,72.65,72.7,60500
11/28/2018 9:57:00 AM,72.65,72.7,72.65,72.65,71500
11/28/2018 9:56:00 AM,72.65,72.7,72.65,72.7,22000
11/28/2018 9:55:00 AM,72.7,72.75,72.65,72.7,88000
11/28/2018 9:54:00 AM,72.75,72.75,72.7,72.7,71500
11/28/2018 9:53:00 AM,72.65,72.75,72.65,72.75,93500
11/28/2018 9:52:00 AM,72.7,72.7,72.65,72.65,192500
11/28/2018 9:51:00 AM,72.95,72.95,72.65,72.7,121000
11/28/2018 9:50:00 AM,72.95,72.95,72.9,72.95,49500
11/28/2018 9:49:00 AM,72.95,72.95,72.95,72.95,33000
11/28/2018 9:48:00 AM,72.95,72.95,72.95,72.95,38500
11/28/2018 9:47:00 AM,72.95,72.95,72.9,72.95,99000
11/28/2018 9:46:00 AM,72.9,72.95,72.8,72.9,77000
11/28/2018 9:45:00 AM,73,73.05,72.9,72.9,115500
11/28/2018 9:44:00 AM,73,73.05,72.95,73,55000
11/28/2018 9:43:00 AM,73.1,73.1,73.05,73.05,66000
11/28/2018 9:42:00 AM,72.85,73.1,72.75,73.1,489500
11/28/2018 9:41:00 AM,72.95,72.95,72.8,72.85,181500
11/28/2018 9:40:00 AM,73,73.05,72.95,72.95,55000
11/28/2018 9:39:00 AM,73.2,73.2,73,73,132000
11/28/2018 9:38:00 AM,73.05,73.2,73.05,73.2,126500
11/28/2018 9:37:00 AM,73.25,73.25,73.15,73.2,49500
11/28/2018 9:36:00 AM,73.4,73.4,73.25,73.25,38500
11/28/2018 9:35:00 AM,73.2,73.4,73.2,73.4,297000
11/28/2018 9:34:00 AM,73.15,73.3,73.05,73.2,423500
11/28/2018 9:33:00 AM,72.85,73.2,72.85,73.2,187000
11/28/2018 9:32:00 AM,72.9,72.9,72.85,72.85,44000
11/28/2018 9:31:00 AM,72.85,72.9,72.8,72.9,49500
11/28/2018 9:30:00 AM,72.7,72.85,72.7,72.85,93500
11/28/2018 9:29:00 AM,72.7,72.75,72.65,72.75,308000
11/28/2018 9:28:00 AM,72.9,72.9,72.7,72.7,60500
11/28/2018 9:27:00 AM,72.95,73,72.85,72.9,71500
11/28/2018 9:26:00 AM,73.1,73.1,72.95,72.95,44000
11/28/2018 9:25:00 AM,73.05,73.1,73,73.1,38500
11/28/2018 9:24:00 AM,73.15,73.15,73.05,73.05,110000
11/28/2018 9:23:00 AM,73.2,73.25,73.15,73.15,33000
11/28/2018 9:22:00 AM,73,73.25,73,73.2,99000
11/28/2018 9:21:00 AM,72.9,73,72.85,73,115500
11/28/2018 9:20:00 AM,72.95,72.95,72.85,72.95,121000
11/28/2018 9:19:00 AM,72.75,72.95,72.75,72.95,77000
11/28/2018 9:18:00 AM,72.95,72.95,72.65,72.75,60500
11/28/2018 9:17:00 AM,73.05,73.05,72.9,72.95,66000
11/28/2018 9:16:00 AM,73,73.05,72.9,73.05,55000
11/28/2018 9:15:00 AM,73.2,73.3,73,73,170500
11/27/2018 3:29:00 PM,72.85,72.95,72.85,72.9,275000
11/27/2018 3:28:00 PM,72.85,72.9,72.85,72.85,49500
11/27/2018 3:27:00 PM,72.7,72.95,72.7,72.95,412500
11/27/2018 3:26:00 PM,72.8,72.8,72.7,72.7,104500
11/27/2018 3:25:00 PM,72.8,72.8,72.8,72.8,132000
11/27/2018 3:24:00 PM,72.75,72.8,72.75,72.8,27500
11/27/2018 3:23:00 PM,72.7,72.75,72.7,72.75,49500
11/27/2018 3:22:00 PM,72.7,72.8,72.7,72.7,187000
11/27/2018 3:21:00 PM,72.75,72.75,72.7,72.7,49500
11/27/2018 3:20:00 PM,72.85,72.85,72.75,72.75,60500
11/27/2018 3:19:00 PM,72.8,72.9,72.8,72.85,71500
11/27/2018 3:18:00 PM,72.85,72.85,72.7,72.8,60500
11/27/2018 3:17:00 PM,72.85,72.9,72.75,72.85,132000
11/27/2018 3:16:00 PM,72.9,72.9,72.8,72.85,148500
11/27/2018 3:15:00 PM,72.9,72.95,72.9,72.9,60500
11/27/2018 3:14:00 PM,73.15,73.15,72.9,72.9,137500
11/27/2018 3:13:00 PM,73.1,73.15,73.05,73.15,264000
11/27/2018 3:12:00 PM,73.2,73.25,73.05,73.1,115500
11/27/2018 3:11:00 PM,73.3,73.35,73.1,73.2,495000
11/27/2018 3:10:00 PM,72.8,73.5,72.8,73.3,880000
11/27/2018 3:09:00 PM,72.55,72.95,72.55,72.8,462000
11/27/2018 3:08:00 PM,72.55,72.65,72.55,72.55,319000
11/27/2018 3:07:00 PM,72.1,72.5,72.1,72.5,649000
11/27/2018 3:06:00 PM,72,72.1,72,72.1,55000
11/27/2018 3:05:00 PM,72,72,72,72,22000
11/27/2018 3:04:00 PM,72.1,72.1,72,72,44000
11/27/2018 3:03:00 PM,72.05,72.1,72.05,72.1,33000
11/27/2018 3:02:00 PM,72.1,72.1,72,72,93500
11/27/2018 3:01:00 PM,72.15,72.15,72.1,72.1,60500
11/27/2018 3:00:00 PM,72.05,72.1,72.05,72.1,55000
11/27/2018 2:59:00 PM,72.05,72.05,72.05,72.05,5500
11/27/2018 2:58:00 PM,72.1,72.1,72.05,72.05,27500
11/27/2018 2:57:00 PM,72.05,72.1,72.05,72.1,11000
11/27/2018 2:56:00 PM,72.05,72.05,72.05,72.05,11000
11/27/2018 2:55:00 PM,72.05,72.05,72.05,72.05,5500
11/27/2018 2:54:00 PM,72.05,72.1,72.05,72.05,16500
11/27/2018 2:53:00 PM,72.1,72.1,72,72.05,16500
11/27/2018 2:52:00 PM,72.05,72.1,72.05,72.1,192500
11/27/2018 2:51:00 PM,72.05,72.05,72.05,72.05,5500
11/27/2018 2:50:00 PM,72.05,72.05,72.05,72.05,0
11/27/2018 2:49:00 PM,72.1,72.1,72.05,72.05,27500
11/27/2018 2:48:00 PM,72.1,72.1,72.1,72.1,16500
11/27/2018 2:47:00 PM,72.15,72.15,72.1,72.1,38500
11/27/2018 2:46:00 PM,72.15,72.15,72.15,72.15,22000
11/27/2018 2:45:00 PM,72.05,72.15,72.05,72.15,11000
11/27/2018 2:44:00 PM,72,72.05,72,72.05,209000
11/27/2018 2:43:00 PM,72,72,72,72,22000
