Date,FEDERALBNK-EQ O,FEDERALBNK-EQ H,FEDERALBNK-EQ L,FEDERALBNK-EQ C,FEDERALBNK-EQ V
11/5/2018 10:21:00 AM,81.7,81.7,81.55,81.55,23832
11/5/2018 10:20:00 AM,81.65,81.7,81.6,81.7,10075
11/5/2018 10:19:00 AM,81.7,81.75,81.6,81.65,18146
11/5/2018 10:18:00 AM,81.7,81.7,81.6,81.7,12098
11/5/2018 10:17:00 AM,81.75,81.8,81.55,81.7,55124
11/5/2018 10:16:00 AM,81.9,81.9,81.75,81.75,22791
11/5/2018 10:15:00 AM,81.85,81.9,81.85,81.85,4417
11/5/2018 10:14:00 AM,81.85,81.9,81.85,81.85,1699
11/5/2018 10:13:00 AM,81.8,81.9,81.8,81.85,4583
11/5/2018 10:12:00 AM,81.8,81.85,81.8,81.8,4116
11/5/2018 10:11:00 AM,81.9,81.9,81.75,81.8,21022
11/5/2018 10:10:00 AM,81.85,81.9,81.8,81.9,9254
11/5/2018 10:09:00 AM,81.85,81.85,81.75,81.85,19023
11/5/2018 10:08:00 AM,81.8,81.9,81.8,81.85,8727
11/5/2018 10:07:00 AM,81.85,81.85,81.7,81.8,46885
11/5/2018 10:06:00 AM,82,82.05,81.85,81.9,57674
11/5/2018 10:05:00 AM,82.05,82.05,81.95,82,45098
11/5/2018 10:04:00 AM,82,82.05,81.95,82,7432
11/5/2018 10:03:00 AM,81.95,82,81.9,82,9934
11/5/2018 10:02:00 AM,82.25,82.3,81.9,81.95,81932
11/5/2018 10:01:00 AM,82.3,82.3,82.25,82.25,20234
11/5/2018 10:00:00 AM,82.4,82.4,82.25,82.3,21765
11/5/2018 9:59:00 AM,82.35,82.4,82.35,82.4,2432
11/5/2018 9:58:00 AM,82.3,82.4,82.3,82.35,17613
11/5/2018 9:57:00 AM,82.25,82.35,82.25,82.3,2946
11/5/2018 9:56:00 AM,82.25,82.3,82.2,82.25,10996
11/5/2018 9:55:00 AM,82.35,82.35,82.2,82.2,23649
11/5/2018 9:54:00 AM,82.35,82.4,82.3,82.3,23050
11/5/2018 9:53:00 AM,82.3,82.4,82.25,82.35,8258
11/5/2018 9:52:00 AM,82.3,82.45,82.15,82.3,23150
11/5/2018 9:51:00 AM,82.2,82.2,82.1,82.2,37698
11/5/2018 9:50:00 AM,82.3,82.3,82.2,82.2,15927
11/5/2018 9:49:00 AM,82.45,82.45,82.3,82.3,92074
11/5/2018 9:48:00 AM,82.45,82.45,82.4,82.4,38793
11/5/2018 9:47:00 AM,82.45,82.5,82.4,82.45,34479
11/5/2018 9:46:00 AM,82.45,82.5,82.35,82.45,38207
11/5/2018 9:45:00 AM,82.25,82.45,82.25,82.45,24957
11/5/2018 9:44:00 AM,82.3,82.45,82.2,82.3,102403
11/5/2018 9:43:00 AM,82.2,82.35,82.15,82.35,50549
11/5/2018 9:42:00 AM,82.15,82.25,82.1,82.15,14802
11/5/2018 9:41:00 AM,82.2,82.25,82.1,82.25,9111
11/5/2018 9:40:00 AM,82.05,82.2,82.05,82.2,8656
11/5/2018 9:39:00 AM,82.05,82.15,82.05,82.05,2268
11/5/2018 9:38:00 AM,82.2,82.25,82.1,82.1,35014
11/5/2018 9:37:00 AM,82.1,82.2,82.05,82.2,9865
11/5/2018 9:36:00 AM,82.2,82.2,82.1,82.15,5471
11/5/2018 9:35:00 AM,82,82.2,81.9,82.2,46381
11/5/2018 9:34:00 AM,82.1,82.15,81.95,82,17119
11/5/2018 9:33:00 AM,82.1,82.1,82.05,82.1,7956
11/5/2018 9:32:00 AM,82,82.1,82,82.1,20115
11/5/2018 9:31:00 AM,81.95,82.05,81.9,82.05,44450
11/5/2018 9:30:00 AM,82,82,81.85,81.95,17854
11/5/2018 9:29:00 AM,81.95,82,81.85,82,14923
11/5/2018 9:28:00 AM,81.85,81.95,81.85,81.95,8229
11/5/2018 9:27:00 AM,81.9,81.9,81.85,81.9,9961
11/5/2018 9:26:00 AM,81.95,82,81.85,81.9,14257
11/5/2018 9:25:00 AM,81.9,82,81.9,81.95,14844
11/5/2018 9:24:00 AM,81.95,82.2,81.9,81.9,106620
11/5/2018 9:23:00 AM,81.8,81.9,81.8,81.9,61559
11/5/2018 9:22:00 AM,82.05,82.05,81.7,81.75,71156
11/5/2018 9:21:00 AM,81.9,82.05,81.9,82,19982
11/5/2018 9:20:00 AM,82.15,82.15,81.9,81.9,36141
11/5/2018 9:19:00 AM,82.1,82.25,82.1,82.15,46192
11/5/2018 9:18:00 AM,82.1,82.35,82.1,82.1,74347
11/5/2018 9:17:00 AM,81.9,82.1,81.85,82.1,27399
11/5/2018 9:16:00 AM,81.85,82,81.7,82,59308
11/5/2018 9:15:00 AM,82.2,82.2,81.75,81.85,51066
11/2/2018 3:29:00 PM,81.95,82.05,81.9,82,103734
11/2/2018 3:28:00 PM,81.95,82,81.9,82,124396
11/2/2018 3:27:00 PM,82,82,81.9,81.95,71950
11/2/2018 3:26:00 PM,82.1,82.1,81.95,82,82368
11/2/2018 3:25:00 PM,82.05,82.1,82,82.05,69103
11/2/2018 3:24:00 PM,82,82.1,82,82,61648
11/2/2018 3:23:00 PM,82.25,82.3,82,82,189802
11/2/2018 3:22:00 PM,82.3,82.4,82.3,82.3,80651
11/2/2018 3:21:00 PM,82.2,82.3,82.2,82.3,52974
11/2/2018 3:20:00 PM,82.3,82.3,82.15,82.2,59889
11/2/2018 3:19:00 PM,82.3,82.4,82.25,82.3,46801
11/2/2018 3:18:00 PM,82.35,82.45,82.25,82.35,97607
11/2/2018 3:17:00 PM,82.3,82.3,82.25,82.3,56637
11/2/2018 3:16:00 PM,82.55,82.55,82.25,82.25,153207
11/2/2018 3:15:00 PM,82.7,82.7,82.5,82.5,105103
11/2/2018 3:14:00 PM,82.65,82.7,82.6,82.65,35042
11/2/2018 3:13:00 PM,82.65,82.7,82.6,82.6,41624
11/2/2018 3:12:00 PM,82.7,82.7,82.6,82.65,65507
11/2/2018 3:11:00 PM,82.9,82.9,82.7,82.7,127031
11/2/2018 3:10:00 PM,82.85,82.85,82.8,82.85,52228
11/2/2018 3:09:00 PM,82.8,82.8,82.75,82.8,41472
11/2/2018 3:08:00 PM,82.75,82.8,82.65,82.75,47821
11/2/2018 3:07:00 PM,82.75,82.75,82.65,82.7,28904
11/2/2018 3:06:00 PM,82.9,82.9,82.7,82.75,62175
11/2/2018 3:05:00 PM,82.9,82.9,82.85,82.85,47962
11/2/2018 3:04:00 PM,82.9,82.9,82.8,82.85,55195
11/2/2018 3:03:00 PM,82.7,82.9,82.6,82.9,108290
11/2/2018 3:02:00 PM,82.6,82.7,82.55,82.6,38791
11/2/2018 3:01:00 PM,82.6,82.6,82.55,82.55,59818
11/2/2018 3:00:00 PM,82.4,82.6,82.4,82.6,94234
11/2/2018 2:59:00 PM,82.55,82.55,82.35,82.4,42063
11/2/2018 2:58:00 PM,82.55,82.55,82.45,82.55,67035
11/2/2018 2:57:00 PM,82.55,82.6,82.5,82.5,55801
11/2/2018 2:56:00 PM,82.45,82.6,82.4,82.55,75896
11/2/2018 2:55:00 PM,82.35,82.5,82.35,82.4,44327
11/2/2018 2:54:00 PM,82.45,82.45,82.3,82.4,25208
11/2/2018 2:53:00 PM,82.35,82.5,82.3,82.4,21901
11/2/2018 2:52:00 PM,82.25,82.35,82.25,82.35,61787
11/2/2018 2:51:00 PM,82.2,82.25,82.15,82.25,19975
11/2/2018 2:50:00 PM,82.25,82.3,82.15,82.15,15578
11/2/2018 2:49:00 PM,82.3,82.3,82.15,82.25,18876
11/2/2018 2:48:00 PM,82.35,82.35,82.2,82.25,10008
11/2/2018 2:47:00 PM,82.3,82.35,82.25,82.3,12803
11/2/2018 2:46:00 PM,82.4,82.4,82.2,82.3,16670
11/2/2018 2:45:00 PM,82.3,82.35,82.25,82.35,14511
11/2/2018 2:44:00 PM,82.35,82.35,82.2,82.3,14715
11/2/2018 2:43:00 PM,82.25,82.35,82.2,82.35,11832
11/2/2018 2:42:00 PM,82.35,82.35,82.2,82.25,13551
11/2/2018 2:41:00 PM,82.3,82.35,82.2,82.25,21479
11/2/2018 2:40:00 PM,82.55,82.55,82.25,82.25,16886
11/2/2018 2:39:00 PM,82.55,82.55,82.45,82.5,15736
11/2/2018 2:38:00 PM,82.5,82.55,82.4,82.55,14541
11/2/2018 2:37:00 PM,82.4,82.5,82.35,82.5,8348
11/2/2018 2:36:00 PM,82.6,82.6,82.4,82.4,14374
11/2/2018 2:35:00 PM,82.65,82.65,82.5,82.6,21985
11/2/2018 2:34:00 PM,82.5,82.65,82.5,82.65,21039
11/2/2018 2:33:00 PM,82.4,82.6,82.4,82.5,51624
11/2/2018 2:32:00 PM,82.4,82.45,82.3,82.4,19980
11/2/2018 2:31:00 PM,82.35,82.5,82.25,82.4,51388
11/2/2018 2:30:00 PM,82.4,82.45,82.35,82.35,14962
11/2/2018 2:29:00 PM,82.4,82.5,82.35,82.4,18585
11/2/2018 2:28:00 PM,82.2,82.4,82.2,82.4,17975
11/2/2018 2:27:00 PM,82.4,82.45,82.1,82.2,82461
11/2/2018 2:26:00 PM,82.35,82.5,82.3,82.4,31778
11/2/2018 2:25:00 PM,82.2,82.3,82.2,82.3,26414
11/2/2018 2:24:00 PM,82.3,82.35,82.15,82.2,29535
11/2/2018 2:23:00 PM,82.6,82.6,82.3,82.3,61175
11/2/2018 2:22:00 PM,82.15,82.6,82.15,82.6,106769
11/2/2018 2:21:00 PM,82.2,82.25,82.1,82.15,27114
11/2/2018 2:20:00 PM,82.15,82.2,82.05,82.2,29945
11/2/2018 2:19:00 PM,82.1,82.15,82,82.15,25083
11/2/2018 2:18:00 PM,82.15,82.2,82.05,82.1,56980
11/2/2018 2:17:00 PM,82.05,82.2,82.05,82.15,10665
11/2/2018 2:16:00 PM,82.15,82.2,82.05,82.05,33058
11/2/2018 2:15:00 PM,82.3,82.35,82.15,82.15,28543
11/2/2018 2:14:00 PM,82.3,82.45,82.25,82.3,27016
11/2/2018 2:13:00 PM,82.1,82.3,81.9,82.25,114835
11/2/2018 2:12:00 PM,82.45,82.45,82.05,82.1,119540
11/2/2018 2:11:00 PM,82.7,82.7,82.45,82.45,95249
11/2/2018 2:10:00 PM,82.7,82.75,82.65,82.65,20071
11/2/2018 2:09:00 PM,82.95,82.95,82.65,82.65,70928
11/2/2018 2:08:00 PM,82.9,83,82.9,82.95,24943
11/2/2018 2:07:00 PM,83.1,83.15,82.9,82.9,38794
11/2/2018 2:06:00 PM,83.15,83.15,83.05,83.1,16904
11/2/2018 2:05:00 PM,83.15,83.15,83.1,83.1,11334
11/2/2018 2:04:00 PM,83.15,83.2,83.1,83.1,25822
11/2/2018 2:03:00 PM,83.1,83.15,83.05,83.15,10790
11/2/2018 2:02:00 PM,83.15,83.15,83.05,83.1,13840
11/2/2018 2:01:00 PM,83.1,83.15,83.05,83.05,16746
11/2/2018 2:00:00 PM,83.05,83.1,83,83.1,20015
11/2/2018 1:59:00 PM,83.05,83.1,83,83.05,16060
11/2/2018 1:58:00 PM,83.1,83.2,83.05,83.05,17653
11/2/2018 1:57:00 PM,83.15,83.15,83.05,83.1,32521
11/2/2018 1:56:00 PM,83.15,83.2,83.1,83.15,9624
11/2/2018 1:55:00 PM,83.2,83.2,83.1,83.15,15257
11/2/2018 1:54:00 PM,83.2,83.2,83.05,83.2,18113
11/2/2018 1:53:00 PM,83.1,83.25,83.1,83.2,50073
11/2/2018 1:52:00 PM,83.1,83.1,83.05,83.1,7574
11/2/2018 1:51:00 PM,83,83.1,82.95,83.05,17777
11/2/2018 1:50:00 PM,82.95,83,82.95,83,9214
11/2/2018 1:49:00 PM,83.1,83.1,82.95,83,19436
11/2/2018 1:48:00 PM,83.1,83.1,83,83.1,15363
11/2/2018 1:47:00 PM,83,83.1,83,83.05,8793
11/2/2018 1:46:00 PM,83,83.1,82.95,83,34324
11/2/2018 1:45:00 PM,82.9,83,82.9,83,12925
11/2/2018 1:44:00 PM,82.95,83,82.85,82.9,26303
11/2/2018 1:43:00 PM,83.05,83.15,82.85,82.95,98011
11/2/2018 1:42:00 PM,83.15,83.2,83,83.05,63507
11/2/2018 1:41:00 PM,83.2,83.25,83.15,83.15,12400
11/2/2018 1:40:00 PM,83.25,83.3,83.2,83.25,14860
11/2/2018 1:39:00 PM,83.15,83.25,83.1,83.2,24868
11/2/2018 1:38:00 PM,83.15,83.2,83.1,83.1,11982
11/2/2018 1:37:00 PM,83.2,83.2,83.1,83.2,17864
11/2/2018 1:36:00 PM,83.3,83.4,83.1,83.2,28837
11/2/2018 1:35:00 PM,83.35,83.4,83.3,83.3,7740
11/2/2018 1:34:00 PM,83.4,83.4,83.3,83.35,6183
11/2/2018 1:33:00 PM,83.45,83.45,83.35,83.4,20817
11/2/2018 1:32:00 PM,83.45,83.45,83.35,83.45,7348
11/2/2018 1:31:00 PM,83.35,83.45,83.35,83.35,7237
11/2/2018 1:30:00 PM,83.45,83.45,83.35,83.35,8393
11/2/2018 1:29:00 PM,83.45,83.45,83.35,83.4,10946
11/2/2018 1:28:00 PM,83.5,83.5,83.4,83.45,29550
11/2/2018 1:27:00 PM,83.45,83.55,83.45,83.5,6626
11/2/2018 1:26:00 PM,83.5,83.55,83.45,83.45,11840
11/2/2018 1:25:00 PM,83.55,83.55,83.45,83.5,10781
11/2/2018 1:24:00 PM,83.55,83.55,83.5,83.55,7957
11/2/2018 1:23:00 PM,83.6,83.6,83.45,83.55,28613
11/2/2018 1:22:00 PM,83.55,83.6,83.5,83.6,13549
11/2/2018 1:21:00 PM,83.5,83.55,83.45,83.55,15802
11/2/2018 1:20:00 PM,83.5,83.55,83.45,83.5,10959
11/2/2018 1:19:00 PM,83.4,83.55,83.4,83.5,16094
11/2/2018 1:18:00 PM,83.4,83.5,83.35,83.5,27581
11/2/2018 1:17:00 PM,83.35,83.4,83.3,83.35,14397
11/2/2018 1:16:00 PM,83.35,83.35,83.25,83.35,10665
11/2/2018 1:15:00 PM,83.35,83.35,83.3,83.3,12715
11/2/2018 1:14:00 PM,83.35,83.35,83.3,83.35,6768
11/2/2018 1:13:00 PM,83.3,83.35,83.25,83.35,11118
11/2/2018 1:12:00 PM,83.25,83.3,83.25,83.3,8479
11/2/2018 1:11:00 PM,83.3,83.3,83.2,83.25,9943
11/2/2018 1:10:00 PM,83.35,83.35,83.25,83.3,17814
11/2/2018 1:09:00 PM,83.35,83.45,83.3,83.35,23629
11/2/2018 1:08:00 PM,83.4,83.45,83.3,83.35,11774
11/2/2018 1:07:00 PM,83.35,83.4,83.35,83.4,16930
11/2/2018 1:06:00 PM,83.2,83.35,83.2,83.35,8734
11/2/2018 1:05:00 PM,83.2,83.3,83.15,83.2,28441
11/2/2018 1:04:00 PM,83.25,83.25,83.1,83.2,23948
11/2/2018 1:03:00 PM,83.25,83.25,83.2,83.25,8201
11/2/2018 1:02:00 PM,83.2,83.25,83.2,83.25,11515
11/2/2018 1:01:00 PM,83.35,83.35,83.25,83.25,23139
11/2/2018 1:00:00 PM,83.3,83.4,83.3,83.35,7346
11/2/2018 12:59:00 PM,83.35,83.4,83.3,83.3,16596
11/2/2018 12:58:00 PM,83.25,83.4,83.25,83.35,13064
11/2/2018 12:57:00 PM,83.35,83.35,83.25,83.25,5685
11/2/2018 12:56:00 PM,83.35,83.35,83.25,83.35,8345
11/2/2018 12:55:00 PM,83.35,83.35,83.2,83.3,21486
11/2/2018 12:54:00 PM,83.3,83.35,83.3,83.35,13380
11/2/2018 12:53:00 PM,83.45,83.45,83.3,83.35,9543
11/2/2018 12:52:00 PM,83.5,83.5,83.4,83.45,14833
11/2/2018 12:51:00 PM,83.5,83.5,83.45,83.45,9461
11/2/2018 12:50:00 PM,83.5,83.55,83.45,83.5,7754
11/2/2018 12:49:00 PM,83.6,83.6,83.45,83.5,9958
11/2/2018 12:48:00 PM,83.45,83.6,83.45,83.6,13230
11/2/2018 12:47:00 PM,83.45,83.5,83.4,83.45,7327
11/2/2018 12:46:00 PM,83.5,83.5,83.45,83.5,19520
11/2/2018 12:45:00 PM,83.55,83.6,83.45,83.5,19776
11/2/2018 12:44:00 PM,83.55,83.6,83.5,83.55,7355
11/2/2018 12:43:00 PM,83.55,83.6,83.55,83.55,8419
11/2/2018 12:42:00 PM,83.55,83.6,83.5,83.55,19226
11/2/2018 12:41:00 PM,83.4,83.6,83.4,83.55,48473
11/2/2018 12:40:00 PM,83.4,83.5,83.35,83.4,16592
11/2/2018 12:39:00 PM,83.4,83.45,83.35,83.4,14045
11/2/2018 12:38:00 PM,83.45,83.45,83.35,83.4,6660
11/2/2018 12:37:00 PM,83.35,83.45,83.3,83.45,20305
11/2/2018 12:36:00 PM,83.45,83.5,83.35,83.35,32057
11/2/2018 12:35:00 PM,83.4,83.45,83.4,83.45,34056
11/2/2018 12:34:00 PM,83.4,83.45,83.35,83.4,14420
11/2/2018 12:33:00 PM,83.2,83.4,83.2,83.4,106041
11/2/2018 12:32:00 PM,83.1,83.2,83.05,83.2,18371
11/2/2018 12:31:00 PM,83.15,83.3,83.05,83.1,55145
11/2/2018 12:30:00 PM,83.3,83.4,83.05,83.15,99335
11/2/2018 12:29:00 PM,83.45,83.5,83.3,83.3,87024
11/2/2018 12:28:00 PM,83.45,83.55,83.4,83.5,76038
11/2/2018 12:27:00 PM,83.45,83.6,83.45,83.45,29532
11/2/2018 12:26:00 PM,83.7,83.7,83.45,83.45,36172
11/2/2018 12:25:00 PM,83.9,83.9,83.65,83.7,93922
11/2/2018 12:24:00 PM,83.9,83.95,83.85,83.95,14792
11/2/2018 12:23:00 PM,83.85,83.95,83.85,83.9,39642
11/2/2018 12:22:00 PM,83.85,83.85,83.75,83.85,22164
11/2/2018 12:21:00 PM,83.65,83.85,83.6,83.8,63821
11/2/2018 12:20:00 PM,83.65,83.65,83.6,83.6,10972
11/2/2018 12:19:00 PM,83.65,83.65,83.6,83.65,7222
11/2/2018 12:18:00 PM,83.65,83.65,83.6,83.65,9791
11/2/2018 12:17:00 PM,83.45,83.65,83.45,83.6,10715
11/2/2018 12:16:00 PM,83.6,83.6,83.45,83.45,12650
11/2/2018 12:15:00 PM,83.6,83.6,83.5,83.6,14754
11/2/2018 12:14:00 PM,83.6,83.6,83.5,83.6,12878
11/2/2018 12:13:00 PM,83.6,83.65,83.55,83.6,68069
11/2/2018 12:12:00 PM,83.55,83.6,83.5,83.55,14570
11/2/2018 12:11:00 PM,83.45,83.55,83.45,83.55,12672
11/2/2018 12:10:00 PM,83.55,83.6,83.45,83.45,19717
11/2/2018 12:09:00 PM,83.55,83.55,83.5,83.55,7700
11/2/2018 12:08:00 PM,83.55,83.55,83.45,83.55,16653
11/2/2018 12:07:00 PM,83.45,83.55,83.45,83.55,7599
11/2/2018 12:06:00 PM,83.5,83.55,83.45,83.45,16039
11/2/2018 12:05:00 PM,83.5,83.5,83.4,83.5,20759
11/2/2018 12:04:00 PM,83.55,83.55,83.45,83.5,34572
11/2/2018 12:03:00 PM,83.6,83.6,83.5,83.55,15891
11/2/2018 12:02:00 PM,83.6,83.6,83.55,83.6,7211
11/2/2018 12:01:00 PM,83.45,83.6,83.4,83.6,18949
11/2/2018 12:00:00 PM,83.45,83.45,83.4,83.45,12768
11/2/2018 11:59:00 AM,83.4,83.45,83.4,83.4,9420
11/2/2018 11:58:00 AM,83.5,83.5,83.4,83.4,8064
11/2/2018 11:57:00 AM,83.55,83.55,83.4,83.5,21433
11/2/2018 11:56:00 AM,83.55,83.6,83.5,83.55,21039
11/2/2018 11:55:00 AM,83.65,83.65,83.55,83.55,12178
11/2/2018 11:54:00 AM,83.65,83.65,83.6,83.65,11698
11/2/2018 11:53:00 AM,83.65,83.65,83.55,83.65,9415
11/2/2018 11:52:00 AM,83.5,83.65,83.5,83.65,46016
11/2/2018 11:51:00 AM,83.55,83.6,83.5,83.5,81870
11/2/2018 11:50:00 AM,83.5,83.55,83.5,83.5,10264
11/2/2018 11:49:00 AM,83.55,83.55,83.4,83.5,16470
11/2/2018 11:48:00 AM,83.5,83.55,83.45,83.55,18935
11/2/2018 11:47:00 AM,83.35,83.5,83.35,83.5,23935
11/2/2018 11:46:00 AM,83.35,83.5,83.3,83.4,40822
11/2/2018 11:45:00 AM,83.35,83.35,83.25,83.35,38825
11/2/2018 11:44:00 AM,83.4,83.4,83.3,83.35,29387
11/2/2018 11:43:00 AM,83.4,83.45,83.35,83.4,37697
11/2/2018 11:42:00 AM,83.4,83.45,83.35,83.45,18192
11/2/2018 11:41:00 AM,83.45,83.5,83.4,83.4,44227
11/2/2018 11:40:00 AM,83.45,83.45,83.4,83.4,12587
11/2/2018 11:39:00 AM,83.5,83.5,83.45,83.45,18523
11/2/2018 11:38:00 AM,83.45,83.5,83.4,83.5,17705
11/2/2018 11:37:00 AM,83.4,83.45,83.35,83.45,26798
11/2/2018 11:36:00 AM,83.45,83.5,83.35,83.35,26334
11/2/2018 11:35:00 AM,83.5,83.5,83.35,83.45,101478
11/2/2018 11:34:00 AM,83.55,83.6,83.5,83.55,7930
11/2/2018 11:33:00 AM,83.65,83.65,83.5,83.55,10777
11/2/2018 11:32:00 AM,83.6,83.65,83.55,83.65,12048
11/2/2018 11:31:00 AM,83.55,83.6,83.5,83.6,18468
11/2/2018 11:30:00 AM,83.5,83.55,83.45,83.5,9913
11/2/2018 11:29:00 AM,83.5,83.55,83.45,83.5,37837
11/2/2018 11:28:00 AM,83.45,83.55,83.45,83.5,15188
11/2/2018 11:27:00 AM,83.55,83.55,83.45,83.45,8531
11/2/2018 11:26:00 AM,83.55,83.55,83.5,83.55,9239
11/2/2018 11:25:00 AM,83.6,83.6,83.5,83.55,11463
11/2/2018 11:24:00 AM,83.6,83.65,83.5,83.6,12465
11/2/2018 11:23:00 AM,83.5,83.65,83.4,83.65,22358
11/2/2018 11:22:00 AM,83.65,83.65,83.45,83.5,60960
11/2/2018 11:21:00 AM,83.6,83.65,83.6,83.65,18230
11/2/2018 11:20:00 AM,83.7,83.7,83.6,83.6,10426
11/2/2018 11:19:00 AM,83.7,83.7,83.6,83.7,9312
11/2/2018 11:18:00 AM,83.65,83.7,83.6,83.7,12092
11/2/2018 11:17:00 AM,83.6,83.65,83.55,83.65,11146
11/2/2018 11:16:00 AM,83.6,83.65,83.55,83.6,12408
11/2/2018 11:15:00 AM,83.6,83.65,83.55,83.6,7512
11/2/2018 11:14:00 AM,83.6,83.65,83.55,83.6,14362
11/2/2018 11:13:00 AM,83.6,83.65,83.55,83.6,13840
11/2/2018 11:12:00 AM,83.55,83.6,83.5,83.55,8185
11/2/2018 11:11:00 AM,83.45,83.6,83.4,83.55,31451
11/2/2018 11:10:00 AM,83.5,83.5,83.35,83.45,66687
11/2/2018 11:09:00 AM,83.6,83.6,83.4,83.5,90358
11/2/2018 11:08:00 AM,83.55,83.6,83.5,83.6,19775
11/2/2018 11:07:00 AM,83.7,83.7,83.5,83.6,29052
11/2/2018 11:06:00 AM,83.65,83.7,83.6,83.7,15293
11/2/2018 11:05:00 AM,83.6,83.65,83.55,83.65,20959
11/2/2018 11:04:00 AM,83.65,83.65,83.55,83.6,19837
11/2/2018 11:03:00 AM,83.6,83.65,83.55,83.6,21322
11/2/2018 11:02:00 AM,83.5,83.55,83.45,83.55,31056
11/2/2018 11:01:00 AM,83.55,83.55,83.4,83.5,54910
11/2/2018 11:00:00 AM,83.55,83.55,83.5,83.5,13102
11/2/2018 10:59:00 AM,83.6,83.6,83.45,83.5,36726
11/2/2018 10:58:00 AM,83.45,83.55,83.4,83.55,24774
11/2/2018 10:57:00 AM,83.65,83.65,83.4,83.4,74013
11/2/2018 10:56:00 AM,83.6,83.65,83.55,83.65,14970
11/2/2018 10:55:00 AM,83.75,83.8,83.4,83.6,137939
11/2/2018 10:54:00 AM,83.75,83.85,83.7,83.75,14998
11/2/2018 10:53:00 AM,83.8,83.8,83.7,83.8,13765
11/2/2018 10:52:00 AM,83.85,83.85,83.7,83.7,42054
11/2/2018 10:51:00 AM,83.9,83.9,83.75,83.85,14346
11/2/2018 10:50:00 AM,83.8,83.9,83.8,83.85,24520
11/2/2018 10:49:00 AM,83.9,83.9,83.7,83.8,57387
11/2/2018 10:48:00 AM,83.95,83.95,83.85,83.9,12695
11/2/2018 10:47:00 AM,84,84,83.85,83.95,29135
11/2/2018 10:46:00 AM,83.95,84,83.85,84,128510
11/2/2018 10:45:00 AM,83.95,84,83.9,83.95,14533
11/2/2018 10:44:00 AM,83.95,84,83.8,83.9,46972
11/2/2018 10:43:00 AM,83.9,84,83.9,83.95,88548
11/2/2018 10:42:00 AM,84.3,84.3,83.9,83.9,127017
11/2/2018 10:41:00 AM,84.25,84.3,84.2,84.3,6648
11/2/2018 10:40:00 AM,84.15,84.3,84.1,84.25,8901
11/2/2018 10:39:00 AM,84.1,84.15,84.05,84.15,7444
11/2/2018 10:38:00 AM,84.05,84.1,84,84.1,34648
11/2/2018 10:37:00 AM,84.2,84.2,83.9,84.05,93817
11/2/2018 10:36:00 AM,84.25,84.25,84.15,84.15,22944
11/2/2018 10:35:00 AM,84.2,84.25,84.2,84.2,4311
11/2/2018 10:34:00 AM,84.3,84.3,84.2,84.2,13961
11/2/2018 10:33:00 AM,84.25,84.3,84.25,84.3,4052
11/2/2018 10:32:00 AM,84.25,84.3,84.2,84.3,7768
11/2/2018 10:31:00 AM,84.25,84.25,84.2,84.25,12125
11/2/2018 10:30:00 AM,84.2,84.3,84.2,84.3,30239
11/2/2018 10:29:00 AM,84.35,84.35,84.2,84.2,54794
11/2/2018 10:28:00 AM,84.4,84.45,84.3,84.35,44827
11/2/2018 10:27:00 AM,84.4,84.45,84.35,84.4,9395
11/2/2018 10:26:00 AM,84.35,84.45,84.35,84.4,12592
11/2/2018 10:25:00 AM,84.5,84.55,84.3,84.3,64132
11/2/2018 10:24:00 AM,84.65,84.65,84.5,84.55,15390
11/2/2018 10:23:00 AM,84.65,84.7,84.55,84.65,43735
11/2/2018 10:22:00 AM,84.7,84.8,84.65,84.65,14083
11/2/2018 10:21:00 AM,84.65,84.75,84.65,84.7,10103
11/2/2018 10:20:00 AM,84.9,84.9,84.65,84.65,14418
11/2/2018 10:19:00 AM,84.85,84.9,84.85,84.85,11430
11/2/2018 10:18:00 AM,84.8,84.9,84.8,84.9,48882
11/2/2018 10:17:00 AM,84.9,84.9,84.8,84.8,18863
11/2/2018 10:16:00 AM,84.8,84.9,84.7,84.9,36079
11/2/2018 10:15:00 AM,84.7,84.8,84.65,84.8,16918
11/2/2018 10:14:00 AM,84.7,84.75,84.65,84.7,9192
11/2/2018 10:13:00 AM,84.65,84.75,84.6,84.7,25093
11/2/2018 10:12:00 AM,84.7,84.7,84.55,84.65,21128
11/2/2018 10:11:00 AM,84.7,84.75,84.65,84.7,4009
11/2/2018 10:10:00 AM,84.65,84.75,84.6,84.75,18309
11/2/2018 10:09:00 AM,84.7,84.7,84.65,84.65,15021
11/2/2018 10:08:00 AM,84.7,84.75,84.65,84.7,6896
11/2/2018 10:07:00 AM,84.7,84.7,84.65,84.7,6539
11/2/2018 10:06:00 AM,84.6,84.75,84.6,84.75,12935
11/2/2018 10:05:00 AM,84.7,84.7,84.55,84.6,12080
11/2/2018 10:04:00 AM,84.75,84.8,84.65,84.7,6122
11/2/2018 10:03:00 AM,84.75,84.8,84.65,84.8,13798
11/2/2018 10:02:00 AM,84.95,84.95,84.75,84.75,20964
11/2/2018 10:01:00 AM,85,85,84.85,84.95,19859
11/2/2018 10:00:00 AM,84.85,85,84.8,84.95,32829
11/2/2018 9:59:00 AM,84.95,84.95,84.8,84.8,20509
11/2/2018 9:58:00 AM,85,85,84.85,84.95,35115
11/2/2018 9:57:00 AM,84.85,85,84.85,84.95,44222
11/2/2018 9:56:00 AM,84.8,84.9,84.7,84.85,70849
