Date,INDUSINDBK-EQ O,INDUSINDBK-EQ H,INDUSINDBK-EQ L,INDUSINDBK-EQ C,INDUSINDBK-EQ V
10/24/2018 1:56:00 PM,1510.75,1511.9,1510.3,1511.3,2098
10/24/2018 1:55:00 PM,1511.3,1511.9,1510.3,1510.3,1351
10/24/2018 1:54:00 PM,1510.8,1512.2,1510.3,1511,2240
10/24/2018 1:53:00 PM,1511.2,1511.85,1510.75,1510.8,3321
10/24/2018 1:52:00 PM,1511.2,1513.3,1511.2,1511.45,1218
10/24/2018 1:51:00 PM,1511.35,1513.2,1511.1,1511.2,2424
10/24/2018 1:50:00 PM,1510.15,1512,1510,1511.1,3931
10/24/2018 1:49:00 PM,1513.4,1513.4,1510,1510,9939
10/24/2018 1:48:00 PM,1515.35,1515.75,1513,1513.2,4818
10/24/2018 1:47:00 PM,1515.8,1516.3,1515.05,1515.6,1362
10/24/2018 1:46:00 PM,1517.1,1517.7,1515.55,1515.8,2052
10/24/2018 1:45:00 PM,1518.5,1518.8,1516.85,1517.1,1819
10/24/2018 1:44:00 PM,1517.5,1518.7,1517.5,1518.5,1111
10/24/2018 1:43:00 PM,1517,1518.25,1516.9,1517.5,1559
10/24/2018 1:42:00 PM,1516.2,1517,1516,1517,1239
10/24/2018 1:41:00 PM,1516.2,1516.85,1516,1516.15,700
10/24/2018 1:40:00 PM,1517,1518,1516.05,1516.2,905
10/24/2018 1:39:00 PM,1516.45,1518.7,1515.85,1517.85,2819
10/24/2018 1:38:00 PM,1516,1516.7,1515.5,1516.45,1749
10/24/2018 1:37:00 PM,1515.75,1517,1515.2,1516,1772
10/24/2018 1:36:00 PM,1518.75,1518.75,1515.5,1515.5,3562
10/24/2018 1:35:00 PM,1518,1518.95,1517.65,1518.95,2599
10/24/2018 1:34:00 PM,1517.4,1518,1517.4,1517.75,2337
10/24/2018 1:33:00 PM,1516.55,1518,1516.3,1517.3,2210
10/24/2018 1:32:00 PM,1517.75,1517.9,1515.55,1516.3,2175
10/24/2018 1:31:00 PM,1518.45,1519.9,1517.1,1518,5504
10/24/2018 1:30:00 PM,1518.65,1520,1518,1518.45,3103
10/24/2018 1:29:00 PM,1519.8,1520.75,1518,1518.65,4423
10/24/2018 1:28:00 PM,1519,1520.6,1519,1520,7801
10/24/2018 1:27:00 PM,1516.5,1519.6,1516.5,1519.6,2097
10/24/2018 1:26:00 PM,1518.85,1519.1,1515,1516.95,6139
10/24/2018 1:25:00 PM,1522,1522.4,1519.25,1519.25,5467
10/24/2018 1:24:00 PM,1519.9,1521.95,1519.9,1521.15,10414
10/24/2018 1:23:00 PM,1517.15,1520,1516.25,1520,6957
10/24/2018 1:22:00 PM,1517.8,1518.75,1517.05,1517.15,6051
10/24/2018 1:21:00 PM,1517.1,1517.8,1516.75,1517.5,2162
10/24/2018 1:20:00 PM,1515.85,1517.85,1515.6,1517.05,4320
10/24/2018 1:19:00 PM,1516,1516.4,1515.15,1515.5,1260
10/24/2018 1:18:00 PM,1514,1516.15,1514,1516,2416
10/24/2018 1:17:00 PM,1513.6,1514,1513.05,1513.95,867
10/24/2018 1:16:00 PM,1513.65,1514,1512.8,1513.6,2477
10/24/2018 1:15:00 PM,1513.65,1514.9,1513.1,1513.65,2525
10/24/2018 1:14:00 PM,1514.3,1515,1512.6,1513.4,2986
10/24/2018 1:13:00 PM,1515.8,1516.3,1514,1514,6430
10/24/2018 1:12:00 PM,1517.8,1517.8,1515.35,1515.85,4232
10/24/2018 1:11:00 PM,1516.85,1518,1516,1517.7,13627
10/24/2018 1:10:00 PM,1517,1518.85,1516,1516.05,16495
10/24/2018 1:09:00 PM,1514.25,1515,1513.35,1513.7,3783
10/24/2018 1:08:00 PM,1510.1,1515,1509.15,1514.4,19668
10/24/2018 1:07:00 PM,1509,1511.1,1507.4,1510.1,10019
10/24/2018 1:06:00 PM,1509.7,1509.9,1506.75,1508.95,3987
10/24/2018 1:05:00 PM,1509.9,1510,1509.4,1509.7,1901
10/24/2018 1:04:00 PM,1509.8,1510.25,1509.05,1509.55,2956
10/24/2018 1:03:00 PM,1509.05,1509.9,1508,1509.7,2250
10/24/2018 1:02:00 PM,1506.95,1508.4,1506.95,1508.3,3032
10/24/2018 1:01:00 PM,1506.8,1507.8,1506.2,1506.55,2198
10/24/2018 1:00:00 PM,1508.2,1508.6,1506.15,1506.15,2126
10/24/2018 12:59:00 PM,1508.4,1509.4,1507.5,1508.05,5649
10/24/2018 12:58:00 PM,1509.7,1510.2,1507.95,1508.05,3278
10/24/2018 12:57:00 PM,1509.3,1510,1509.3,1509.75,1453
10/24/2018 12:56:00 PM,1509.05,1509.7,1509,1509.4,1136
10/24/2018 12:55:00 PM,1510.25,1510.25,1509,1509.15,1692
10/24/2018 12:54:00 PM,1511,1511.1,1510.15,1510.15,1637
10/24/2018 12:53:00 PM,1510.3,1511,1510,1510.5,2175
10/24/2018 12:52:00 PM,1509.2,1511,1508.65,1510.3,3292
10/24/2018 12:51:00 PM,1510.5,1510.5,1508.55,1509.35,1927
10/24/2018 12:50:00 PM,1510,1510.55,1510,1510.5,3319
10/24/2018 12:49:00 PM,1510.6,1511,1510,1510,4590
10/24/2018 12:48:00 PM,1509.4,1510.1,1508.6,1510,5227
10/24/2018 12:47:00 PM,1508.2,1509.5,1508.05,1508.75,1981
10/24/2018 12:46:00 PM,1508,1509,1508,1508.2,1894
10/24/2018 12:45:00 PM,1508.95,1509.65,1507.55,1508,3288
10/24/2018 12:44:00 PM,1505.9,1510,1505.5,1509.9,12615
10/24/2018 12:43:00 PM,1505.25,1506,1505.05,1505.6,1309
10/24/2018 12:42:00 PM,1505.55,1505.9,1505,1505.25,1092
10/24/2018 12:41:00 PM,1505.4,1506,1505.2,1505.25,491
10/24/2018 12:40:00 PM,1505.55,1506,1505.15,1505.4,1203
10/24/2018 12:39:00 PM,1505.95,1506,1505,1505.25,996
10/24/2018 12:38:00 PM,1505.55,1505.95,1505,1505.9,1470
10/24/2018 12:37:00 PM,1505.1,1506,1505,1505.35,2524
10/24/2018 12:36:00 PM,1505.3,1505.4,1505,1505.1,1663
10/24/2018 12:35:00 PM,1505,1505.65,1505,1505.3,3652
10/24/2018 12:34:00 PM,1505.9,1506,1505,1505,3467
10/24/2018 12:33:00 PM,1505.4,1505.9,1505.1,1505.9,1660
10/24/2018 12:32:00 PM,1505.1,1505.4,1504.8,1505.05,3709
10/24/2018 12:31:00 PM,1505,1505.55,1505,1505,5141
10/24/2018 12:30:00 PM,1505.15,1505.8,1504.35,1505,7014
10/24/2018 12:29:00 PM,1505,1506,1504.9,1505,2798
10/24/2018 12:28:00 PM,1505.2,1505.8,1505,1505.25,2250
10/24/2018 12:27:00 PM,1505.05,1505.65,1504.75,1504.9,1737
10/24/2018 12:26:00 PM,1504.85,1505.85,1504.7,1504.9,2756
10/24/2018 12:25:00 PM,1505,1505.5,1504.65,1504.75,13670
10/24/2018 12:24:00 PM,1505,1505.35,1504.45,1504.8,6601
10/24/2018 12:23:00 PM,1505,1505.6,1504.65,1505,5683
10/24/2018 12:22:00 PM,1505.05,1505.5,1504.65,1505.3,1945
10/24/2018 12:21:00 PM,1505,1505.25,1504.6,1505.25,2339
10/24/2018 12:20:00 PM,1505.55,1505.55,1504.8,1505,5020
10/24/2018 12:19:00 PM,1505.1,1505.75,1504.8,1505,2505
10/24/2018 12:18:00 PM,1505.15,1505.75,1505.1,1505.1,1837
10/24/2018 12:17:00 PM,1505,1505.4,1504.75,1505.1,2355
10/24/2018 12:16:00 PM,1505.1,1505.25,1504.65,1505,2828
10/24/2018 12:15:00 PM,1505.3,1506.4,1504.55,1504.8,4591
10/24/2018 12:14:00 PM,1505,1506.55,1504.55,1505.4,15131
10/24/2018 12:13:00 PM,1504.85,1505.25,1504.45,1505,3119
10/24/2018 12:12:00 PM,1504.6,1505.2,1504.45,1504.45,5587
10/24/2018 12:11:00 PM,1505.2,1505.35,1504.4,1504.4,3005
10/24/2018 12:10:00 PM,1504.85,1505.25,1504.6,1505.15,1208
10/24/2018 12:09:00 PM,1505,1505,1504.3,1504.9,539
10/24/2018 12:08:00 PM,1504.9,1505,1504.2,1504.45,944
10/24/2018 12:07:00 PM,1504.85,1505.25,1504.5,1504.5,3739
10/24/2018 12:06:00 PM,1506,1506,1504.05,1505,2547
10/24/2018 12:05:00 PM,1505.25,1506,1505.25,1505.8,4832
10/24/2018 12:04:00 PM,1504.95,1505.25,1503.75,1505.25,3919
10/24/2018 12:03:00 PM,1504.65,1505.3,1503.5,1504.85,2681
10/24/2018 12:02:00 PM,1505,1505.1,1504.8,1505.1,1605
10/24/2018 12:01:00 PM,1506.55,1506.55,1505,1505,1491
10/24/2018 12:00:00 PM,1506,1507,1505.85,1506.55,4712
10/24/2018 11:59:00 AM,1506.6,1506.85,1505.9,1505.9,4967
10/24/2018 11:58:00 AM,1506.3,1506.75,1505.7,1506.6,5008
10/24/2018 11:57:00 AM,1506.5,1506.9,1506.25,1506.3,3328
10/24/2018 11:56:00 AM,1506.55,1506.75,1505.85,1506.5,3571
10/24/2018 11:55:00 AM,1505.3,1507.8,1505.3,1507.25,5306
10/24/2018 11:54:00 AM,1504.2,1505.65,1504.05,1505.3,1895
10/24/2018 11:53:00 AM,1503.45,1504.5,1503.3,1504.2,1040
10/24/2018 11:52:00 AM,1503,1503.5,1502.3,1503.45,4471
10/24/2018 11:51:00 AM,1503.7,1503.95,1502.85,1503,1301
10/24/2018 11:50:00 AM,1503.8,1504,1503,1503.65,1488
10/24/2018 11:49:00 AM,1503.7,1503.8,1503,1503.8,741
10/24/2018 11:48:00 AM,1504.45,1504.7,1503,1503.7,1665
10/24/2018 11:47:00 AM,1503.55,1504.5,1503.5,1504.45,1068
10/24/2018 11:46:00 AM,1503.1,1503.9,1502.85,1503.55,1584
10/24/2018 11:45:00 AM,1503.65,1504.35,1503,1503.1,1471
10/24/2018 11:44:00 AM,1504.35,1504.5,1503.55,1503.55,681
10/24/2018 11:43:00 AM,1504.2,1504.75,1503.7,1504.7,1995
10/24/2018 11:42:00 AM,1504.7,1504.7,1503.55,1503.95,746
10/24/2018 11:41:00 AM,1504,1504.85,1503.55,1504.45,1633
10/24/2018 11:40:00 AM,1502.8,1504,1502.65,1503.95,1314
10/24/2018 11:39:00 AM,1502.95,1503.25,1502.65,1502.7,4234
10/24/2018 11:38:00 AM,1503.65,1504,1503,1503.05,1320
10/24/2018 11:37:00 AM,1504.35,1504.75,1503.55,1503.55,1119
10/24/2018 11:36:00 AM,1504.1,1505,1503.55,1504.35,1444
10/24/2018 11:35:00 AM,1504.45,1505,1503.75,1504.95,1282
10/24/2018 11:34:00 AM,1504.1,1504.75,1503.55,1504.05,2335
10/24/2018 11:33:00 AM,1503.5,1505,1503.5,1504.4,1279
10/24/2018 11:32:00 AM,1503.7,1504.1,1503,1503.25,1786
10/24/2018 11:31:00 AM,1503.05,1504.4,1502.7,1503.5,1823
10/24/2018 11:30:00 AM,1504.4,1504.4,1502.55,1503,1812
10/24/2018 11:29:00 AM,1502.5,1504.6,1501.55,1504.35,3652
10/24/2018 11:28:00 AM,1501.15,1502.95,1501.15,1502.5,1285
10/24/2018 11:27:00 AM,1502.15,1502.85,1500.55,1501,2100
10/24/2018 11:26:00 AM,1504.45,1505,1502.2,1502.2,2568
10/24/2018 11:25:00 AM,1505.25,1505.5,1503.85,1504.05,2018
10/24/2018 11:24:00 AM,1504.6,1505.35,1504,1504.75,1289
10/24/2018 11:23:00 AM,1504.1,1505,1504,1504.6,990
10/24/2018 11:22:00 AM,1506.25,1506.25,1504,1504.1,2352
10/24/2018 11:21:00 AM,1504.45,1506.35,1504.2,1506.1,2024
10/24/2018 11:20:00 AM,1504.1,1504.45,1504,1504.25,1510
10/24/2018 11:19:00 AM,1504.2,1505.75,1504,1504.1,1781
10/24/2018 11:18:00 AM,1504.35,1504.5,1503.4,1504.2,862
10/24/2018 11:17:00 AM,1503.35,1504.55,1503,1503.5,3984
10/24/2018 11:16:00 AM,1502.2,1503.85,1502.2,1502.65,584
10/24/2018 11:15:00 AM,1502.55,1503.45,1502,1502.2,2233
10/24/2018 11:14:00 AM,1503.55,1503.95,1502.55,1502.55,1028
10/24/2018 11:13:00 AM,1504.2,1504.9,1503.15,1503.55,1571
10/24/2018 11:12:00 AM,1502.7,1504.45,1502.55,1504.15,6080
10/24/2018 11:11:00 AM,1502.9,1503,1502,1502.7,3081
10/24/2018 11:10:00 AM,1503.55,1503.9,1502.3,1502.7,1195
10/24/2018 11:09:00 AM,1506.85,1507,1502.5,1503,8624
10/24/2018 11:08:00 AM,1506.45,1507.5,1506.45,1506.85,2947
10/24/2018 11:07:00 AM,1504,1507,1504,1506.1,5281
10/24/2018 11:06:00 AM,1502.2,1504.35,1502.1,1504,6020
10/24/2018 11:05:00 AM,1499.85,1502.15,1499.55,1502,6179
10/24/2018 11:04:00 AM,1501.2,1501.95,1499.45,1499.85,10757
10/24/2018 11:03:00 AM,1502.6,1503.3,1501.2,1501.2,3617
10/24/2018 11:02:00 AM,1503.95,1504.7,1502.85,1502.85,5176
10/24/2018 11:01:00 AM,1503.35,1504.5,1502.55,1503.95,2521
10/24/2018 11:00:00 AM,1504.25,1504.25,1502.05,1503.95,2248
10/24/2018 10:59:00 AM,1504.75,1505.3,1503.4,1504.05,2528
10/24/2018 10:58:00 AM,1506.85,1506.85,1501,1504.75,15156
10/24/2018 10:57:00 AM,1508.8,1508.8,1506.3,1506.85,2456
10/24/2018 10:56:00 AM,1505.05,1508.7,1505.05,1508,5640
10/24/2018 10:55:00 AM,1504.15,1505.05,1503.65,1505.05,6702
10/24/2018 10:54:00 AM,1504.55,1505,1503.5,1504.4,5800
10/24/2018 10:53:00 AM,1504.4,1505,1504,1504.55,2659
10/24/2018 10:52:00 AM,1505.3,1505.3,1504,1504.4,5820
10/24/2018 10:51:00 AM,1506.55,1506.8,1505.05,1505.05,4097
10/24/2018 10:50:00 AM,1507,1507,1505.4,1505.8,3513
10/24/2018 10:49:00 AM,1507.6,1508,1506.5,1506.5,3705
10/24/2018 10:48:00 AM,1508.35,1508.7,1507.5,1508,2426
10/24/2018 10:47:00 AM,1508,1509.35,1507,1508.7,4393
10/24/2018 10:46:00 AM,1509.2,1509.5,1507.25,1507.75,1753
10/24/2018 10:45:00 AM,1510.05,1510.05,1506.35,1509.6,7149
10/24/2018 10:44:00 AM,1509.2,1511.7,1509.2,1510,11218
10/24/2018 10:43:00 AM,1506.75,1509.5,1506.55,1509.5,8238
10/24/2018 10:42:00 AM,1505,1507,1504.95,1506.75,6172
10/24/2018 10:41:00 AM,1504.85,1505,1504.65,1504.9,2607
10/24/2018 10:40:00 AM,1505.5,1505.85,1504.3,1504.85,3844
10/24/2018 10:39:00 AM,1505.8,1505.9,1504,1505.65,3938
10/24/2018 10:38:00 AM,1505.15,1506.4,1504.55,1505.7,3477
10/24/2018 10:37:00 AM,1506.55,1506.55,1504.55,1505.15,3875
10/24/2018 10:36:00 AM,1502.25,1506.55,1502.2,1505.7,11260
10/24/2018 10:35:00 AM,1502.65,1502.65,1501.8,1502.45,3571
10/24/2018 10:34:00 AM,1501.8,1503,1501.75,1502.35,3628
10/24/2018 10:33:00 AM,1502.4,1502.4,1501.5,1501.8,5969
10/24/2018 10:32:00 AM,1502.25,1502.9,1501.5,1502.35,3471
10/24/2018 10:31:00 AM,1501.5,1502.65,1500.55,1501.9,3322
10/24/2018 10:30:00 AM,1502.9,1503,1501.4,1501.5,4063
10/24/2018 10:29:00 AM,1501,1503.8,1501,1503,3634
10/24/2018 10:28:00 AM,1499.7,1501,1499.5,1501,4046
10/24/2018 10:27:00 AM,1500.75,1501,1499.55,1499.7,4453
10/24/2018 10:26:00 AM,1499.45,1500.75,1498.95,1500.75,13691
10/24/2018 10:25:00 AM,1499.85,1500,1498.5,1498.6,9633
10/24/2018 10:24:00 AM,1501.55,1501.95,1499.1,1499.1,7006
10/24/2018 10:23:00 AM,1501.5,1502,1501.2,1501.5,3344
10/24/2018 10:22:00 AM,1500.75,1502,1500.55,1501.5,4227
10/24/2018 10:21:00 AM,1501.2,1501.75,1500.1,1500.75,3818
10/24/2018 10:20:00 AM,1502.1,1502.1,1501,1501.5,4969
10/24/2018 10:19:00 AM,1501.6,1502.95,1501,1502.4,5378
10/24/2018 10:18:00 AM,1503.5,1503.5,1501.5,1501.75,3271
10/24/2018 10:17:00 AM,1503.6,1503.7,1502,1502.95,6922
10/24/2018 10:16:00 AM,1504.05,1504.8,1502.8,1503.75,1835
10/24/2018 10:15:00 AM,1503.75,1504.75,1502.25,1503.95,6893
10/24/2018 10:14:00 AM,1503.45,1504.8,1502.85,1503.75,7573
10/24/2018 10:13:00 AM,1505,1505,1503,1503.25,7023
10/24/2018 10:12:00 AM,1505.9,1506,1503.35,1505,2893
10/24/2018 10:11:00 AM,1504.5,1507,1504.5,1506,4297
10/24/2018 10:10:00 AM,1508,1509,1503.2,1503.55,9167
10/24/2018 10:09:00 AM,1510.4,1510.45,1508,1508,3921
10/24/2018 10:08:00 AM,1509.65,1510.5,1509.25,1510.5,4429
10/24/2018 10:07:00 AM,1507.65,1509.8,1506.95,1509.6,5952
10/24/2018 10:06:00 AM,1509.9,1509.9,1506,1507.7,7131
10/24/2018 10:05:00 AM,1513.15,1513.7,1508.65,1510,16361
10/24/2018 10:04:00 AM,1506.4,1514,1506.35,1514,45095
10/24/2018 10:03:00 AM,1503.9,1506.35,1503.6,1506.35,7143
10/24/2018 10:02:00 AM,1502.5,1503.85,1502,1503.3,5343
10/24/2018 10:01:00 AM,1503.9,1503.9,1502.2,1502.5,3821
10/24/2018 10:00:00 AM,1506.95,1506.95,1502.85,1504,8670
10/24/2018 9:59:00 AM,1500.15,1506.4,1500.15,1506.4,15619
10/24/2018 9:58:00 AM,1500.25,1500.8,1498.8,1500.15,5211
10/24/2018 9:57:00 AM,1499.35,1500.6,1498.5,1500.2,9189
10/24/2018 9:56:00 AM,1499.25,1499.95,1498.1,1499.35,4762
10/24/2018 9:55:00 AM,1498.25,1499.25,1497.55,1499,4142
10/24/2018 9:54:00 AM,1499.9,1499.95,1498,1498,15699
10/24/2018 9:53:00 AM,1500.45,1500.65,1499.55,1499.65,2209
10/24/2018 9:52:00 AM,1500.2,1500.75,1499.9,1500.6,2436
10/24/2018 9:51:00 AM,1500.5,1500.95,1500,1500,3665
10/24/2018 9:50:00 AM,1499.8,1500.5,1498.5,1500.5,10231
10/24/2018 9:49:00 AM,1500,1500.8,1499.5,1499.8,1669
10/24/2018 9:48:00 AM,1499.6,1500.2,1499,1500,9151
10/24/2018 9:47:00 AM,1500.15,1501,1499.1,1499.55,1665
10/24/2018 9:46:00 AM,1499.85,1500.45,1499.3,1500,5571
10/24/2018 9:45:00 AM,1500,1500,1499.1,1499.95,2994
10/24/2018 9:44:00 AM,1500,1500,1498.8,1500,5180
10/24/2018 9:43:00 AM,1500,1500,1498.05,1499.25,3946
10/24/2018 9:42:00 AM,1500.05,1500.4,1499.15,1500,2270
10/24/2018 9:41:00 AM,1500,1500.7,1499.3,1499.75,3742
10/24/2018 9:40:00 AM,1500.4,1501.15,1499.05,1499.95,3422
10/24/2018 9:39:00 AM,1499.9,1501,1499.2,1500.75,3549
10/24/2018 9:38:00 AM,1502,1502.15,1499.85,1499.85,3393
10/24/2018 9:37:00 AM,1500,1502,1499,1502,4968
10/24/2018 9:36:00 AM,1498.75,1500.4,1498.75,1500,4264
10/24/2018 9:35:00 AM,1498.4,1499,1497.55,1498.65,6331
10/24/2018 9:34:00 AM,1497.7,1499.75,1497.15,1498.4,4793
10/24/2018 9:33:00 AM,1498.5,1499.2,1496.85,1497.4,7057
10/24/2018 9:32:00 AM,1500.9,1500.9,1498,1498.8,3968
10/24/2018 9:31:00 AM,1500.9,1501,1499.2,1500.9,4787
10/24/2018 9:30:00 AM,1496.65,1501.8,1496.3,1500.9,9991
10/24/2018 9:29:00 AM,1501.05,1501.05,1496.05,1496.95,7942
10/24/2018 9:28:00 AM,1501.5,1502.15,1500.1,1501.1,6781
10/24/2018 9:27:00 AM,1504.1,1504.65,1501.45,1502.35,9251
10/24/2018 9:26:00 AM,1507.25,1508,1503.85,1504.7,8199
10/24/2018 9:25:00 AM,1504.75,1508,1504.3,1507.5,16366
10/24/2018 9:24:00 AM,1502.9,1504.75,1502,1504.5,11914
10/24/2018 9:23:00 AM,1499,1503,1497.95,1503,10064
10/24/2018 9:22:00 AM,1499.75,1500.5,1496.3,1499.35,8435
10/24/2018 9:21:00 AM,1501.45,1502.35,1499.15,1500,15173
10/24/2018 9:20:00 AM,1494.85,1502.65,1493.5,1501.5,24701
10/24/2018 9:19:00 AM,1489.7,1494.65,1489.7,1494.65,11186
10/24/2018 9:18:00 AM,1488,1490.4,1484,1489.7,33653
10/24/2018 9:17:00 AM,1485.9,1489,1485.3,1488.05,13812
10/24/2018 9:16:00 AM,1488.95,1489.45,1485,1485.9,11943
10/24/2018 9:15:00 AM,1490.05,1492.8,1481.5,1489.05,44022
10/23/2018 3:29:00 PM,1475.85,1480,1475.6,1476.75,9548
10/23/2018 3:28:00 PM,1476.25,1476.85,1476,1476.65,7067
10/23/2018 3:27:00 PM,1475.45,1477.75,1475,1476.7,13791
10/23/2018 3:26:00 PM,1475.1,1475.95,1474.8,1475.55,27332
10/23/2018 3:25:00 PM,1473.25,1475.55,1473.25,1475.1,12645
10/23/2018 3:24:00 PM,1474.3,1475.2,1471.9,1472,16359
10/23/2018 3:23:00 PM,1475.6,1479.15,1473.55,1474.35,47923
10/23/2018 3:22:00 PM,1476,1477.7,1475,1475.75,18714
10/23/2018 3:21:00 PM,1475.4,1476.5,1474.85,1476.45,11016
10/23/2018 3:20:00 PM,1473.3,1475.95,1473.3,1475.9,21358
10/23/2018 3:19:00 PM,1472.75,1474.2,1472.75,1473.2,11718
10/23/2018 3:18:00 PM,1472.8,1474,1472.75,1472.75,16095
10/23/2018 3:17:00 PM,1472.95,1473.4,1472.75,1472.85,6846
10/23/2018 3:16:00 PM,1474,1474.1,1472.75,1473.2,12809
10/23/2018 3:15:00 PM,1472.3,1474,1472,1474,20374
10/23/2018 3:14:00 PM,1472.9,1473.15,1471.5,1472.7,10802
10/23/2018 3:13:00 PM,1472.8,1474,1472.8,1473.05,8487
10/23/2018 3:12:00 PM,1472.35,1474.1,1472.35,1472.9,10177
10/23/2018 3:11:00 PM,1472.6,1474.4,1472.45,1473.1,8988
10/23/2018 3:10:00 PM,1471.35,1474.2,1471.3,1473.85,11441
10/23/2018 3:09:00 PM,1472.8,1472.8,1471,1471,10505
10/23/2018 3:08:00 PM,1475.1,1475.3,1472.55,1472.55,12073
10/23/2018 3:07:00 PM,1474.6,1477.4,1474.6,1476,13147
10/23/2018 3:06:00 PM,1473.15,1474.65,1472.6,1474.05,16219
10/23/2018 3:05:00 PM,1468.1,1474,1468,1473,18971
10/23/2018 3:04:00 PM,1467.7,1469.15,1467.6,1468.15,9965
10/23/2018 3:03:00 PM,1461.65,1468.05,1461.65,1468.05,16267
10/23/2018 3:02:00 PM,1462.6,1463.25,1461.5,1461.75,9052
10/23/2018 3:01:00 PM,1461.95,1463.25,1461.5,1463.25,10045
10/23/2018 3:00:00 PM,1462.85,1463,1461.65,1461.8,8545
10/23/2018 2:59:00 PM,1462.55,1462.85,1461.5,1462.8,8450
10/23/2018 2:58:00 PM,1462.15,1463.65,1461.35,1463.1,11447
10/23/2018 2:57:00 PM,1461.15,1461.95,1461,1461.55,10441
10/23/2018 2:56:00 PM,1462.8,1463.4,1461.1,1461.1,12046
10/23/2018 2:55:00 PM,1462.85,1464.75,1462.05,1463.45,13406
10/23/2018 2:54:00 PM,1465.35,1465.35,1462.05,1462.85,13684
10/23/2018 2:53:00 PM,1467.35,1467.35,1465.15,1465.2,11169
10/23/2018 2:52:00 PM,1468.9,1468.9,1467,1467.3,7080
10/23/2018 2:51:00 PM,1468.15,1469.85,1467.35,1468.9,10102
10/23/2018 2:50:00 PM,1467,1468.45,1464.65,1468.1,11875
10/23/2018 2:49:00 PM,1470.45,1470.9,1467,1467,11426
10/23/2018 2:48:00 PM,1470,1471.95,1470,1470.45,17931
10/23/2018 2:47:00 PM,1471.9,1471.9,1470,1470,13935
10/23/2018 2:46:00 PM,1472.65,1473.3,1472,1472,10028
10/23/2018 2:45:00 PM,1471.15,1474.8,1470.4,1473.9,12751
10/23/2018 2:44:00 PM,1474,1474,1470.4,1470.4,14593
10/23/2018 2:43:00 PM,1477.25,1478.3,1472.85,1473,18029
10/23/2018 2:42:00 PM,1474.6,1478.7,1474.4,1477.9,24835
10/23/2018 2:41:00 PM,1469.15,1477.6,1469.15,1474.8,52104
10/23/2018 2:40:00 PM,1462.3,1469.05,1461.65,1468.75,19746
10/23/2018 2:39:00 PM,1462.45,1463.6,1461.45,1462.3,9643
10/23/2018 2:38:00 PM,1462.75,1463.45,1461.7,1462.4,9485
10/23/2018 2:37:00 PM,1462.75,1463.6,1462.25,1462.85,15083
10/23/2018 2:36:00 PM,1461.65,1463.95,1461.5,1462.75,11838
10/23/2018 2:35:00 PM,1463.3,1463.45,1461.1,1461.3,13425
10/23/2018 2:34:00 PM,1462.9,1464.7,1461.95,1463.3,24491
10/23/2018 2:33:00 PM,1455.65,1463.1,1455.4,1462.4,34131
10/23/2018 2:32:00 PM,1454.25,1457,1453.45,1455.95,17272
10/23/2018 2:31:00 PM,1452.45,1454.25,1451.9,1454.15,8655
10/23/2018 2:30:00 PM,1451.4,1453.15,1451.15,1452.45,9946
10/23/2018 2:29:00 PM,1450.85,1452.2,1450.55,1451.4,9317
10/23/2018 2:28:00 PM,1450.5,1452,1450.5,1450.9,8357
10/23/2018 2:27:00 PM,1450.95,1451.8,1450.5,1450.6,11031
10/23/2018 2:26:00 PM,1450.2,1451.8,1450.2,1450.55,8159
10/23/2018 2:25:00 PM,1450,1452.45,1450,1450.25,8090
10/23/2018 2:24:00 PM,1452.25,1452.25,1450,1450,12079
10/23/2018 2:23:00 PM,1450.7,1452.55,1450.7,1451.55,12196
10/23/2018 2:22:00 PM,1451.85,1452,1450.3,1450.75,10267
10/23/2018 2:21:00 PM,1450.1,1452.45,1450,1450.85,11147
10/23/2018 2:20:00 PM,1449.75,1452.1,1449.7,1450.05,14363
10/23/2018 2:19:00 PM,1450.3,1451.35,1449.75,1449.75,8980
10/23/2018 2:18:00 PM,1449.1,1450.1,1448.95,1450.1,9558
10/23/2018 2:17:00 PM,1448.6,1450.55,1448.5,1449.1,10731
10/23/2018 2:16:00 PM,1450.5,1451.3,1448.5,1448.5,14973
10/23/2018 2:15:00 PM,1452.25,1452.25,1450.2,1450.55,9390
10/23/2018 2:14:00 PM,1453.35,1454.95,1452,1452.35,9951
10/23/2018 2:13:00 PM,1455.1,1456,1453.6,1453.6,9814
10/23/2018 2:12:00 PM,1454,1455.6,1453.9,1454.5,9682
10/23/2018 2:11:00 PM,1454.2,1455.2,1453.8,1454.05,7852
10/23/2018 2:10:00 PM,1455,1455.8,1453.9,1454.1,7069
10/23/2018 2:09:00 PM,1453.7,1455,1453.05,1454.9,7530
10/23/2018 2:08:00 PM,1452.25,1454.85,1452.2,1453.05,7234
10/23/2018 2:07:00 PM,1453.2,1454.75,1452.25,1452.55,10417
10/23/2018 2:06:00 PM,1452.95,1453.75,1452,1453,11832
10/23/2018 2:05:00 PM,1451.15,1453.5,1451.05,1452.55,7522
10/23/2018 2:04:00 PM,1451.9,1453.4,1451,1451,8171
10/23/2018 2:03:00 PM,1451.15,1452.9,1450.2,1451.85,7959
10/23/2018 2:02:00 PM,1452.45,1453.45,1451.15,1451.2,12178
10/23/2018 2:01:00 PM,1451.95,1453.85,1451.15,1452,12813
10/23/2018 2:00:00 PM,1451.2,1452.4,1450.1,1452,11414
