Date,KOTAKBANK18DECFUT O,KOTAKBANK18DECFUT H,KOTAKBANK18DECFUT L,KOTAKBANK18DECFUT C,KOTAKBANK18DECFUT V
11/29/2018 9:24:00 AM,1173.05,1174.2,1173.05,1174,21600
11/29/2018 9:23:00 AM,1172.35,1173.35,1172.35,1173.05,30400
11/29/2018 9:22:00 AM,1172,1173.85,1172,1172.35,43200
11/29/2018 9:21:00 AM,1169,1172,1168.9,1172,32800
11/29/2018 9:20:00 AM,1168.75,1170.15,1168.75,1169.3,28000
11/29/2018 9:19:00 AM,1165.15,1169.25,1164.9,1169.25,36000
11/29/2018 9:18:00 AM,1166.35,1166.8,1164.9,1165.15,17600
11/29/2018 9:17:00 AM,1161.4,1168,1161.4,1166,54400
11/29/2018 9:16:00 AM,1166.1,1167.65,1161.25,1161.4,52800
11/29/2018 9:15:00 AM,1165,1172.6,1160.7,1166.1,135200
11/28/2018 3:29:00 PM,1166.85,1167,1165.85,1166.15,16800
11/28/2018 3:28:00 PM,1166.6,1167,1165.7,1166.85,21600
11/28/2018 3:27:00 PM,1166.2,1167.05,1166.2,1166.65,16000
11/28/2018 3:26:00 PM,1165,1166.2,1165,1166.2,16000
11/28/2018 3:25:00 PM,1163.25,1165,1163.2,1165,27200
11/28/2018 3:24:00 PM,1163,1163.3,1163,1163.2,9600
11/28/2018 3:23:00 PM,1163.35,1163.4,1163,1163,16800
11/28/2018 3:22:00 PM,1164.4,1164.5,1163.1,1163.35,17600
11/28/2018 3:21:00 PM,1165.4,1165.4,1164.4,1164.4,12800
11/28/2018 3:20:00 PM,1164.85,1165.45,1164.7,1165.4,10400
11/28/2018 3:19:00 PM,1165.55,1165.55,1164.65,1164.85,60800
11/28/2018 3:18:00 PM,1166.65,1166.65,1165.55,1165.55,12800
11/28/2018 3:17:00 PM,1167.1,1167.1,1165.9,1166.65,14400
11/28/2018 3:16:00 PM,1166,1167.2,1165.75,1167.1,96800
11/28/2018 3:15:00 PM,1166.5,1166.95,1166,1166,16800
11/28/2018 3:14:00 PM,1165.5,1166.5,1165.5,1166.5,4800
11/28/2018 3:13:00 PM,1164.45,1166.15,1164.4,1165.5,18400
11/28/2018 3:12:00 PM,1165.25,1165.4,1164.45,1164.45,4800
11/28/2018 3:11:00 PM,1165.5,1165.7,1164.8,1165.25,15200
11/28/2018 3:10:00 PM,1163.25,1165.5,1163.25,1165.5,17600
11/28/2018 3:09:00 PM,1164,1164.15,1163.25,1163.25,12000
11/28/2018 3:08:00 PM,1164.75,1164.75,1164,1164,14400
11/28/2018 3:07:00 PM,1165.2,1165.2,1164.75,1164.75,60000
11/28/2018 3:06:00 PM,1165.15,1165.6,1165.1,1165.2,32000
11/28/2018 3:05:00 PM,1164.75,1165.6,1164.5,1165.15,47200
11/28/2018 3:04:00 PM,1165.65,1165.65,1164.35,1164.75,30400
11/28/2018 3:03:00 PM,1166.1,1166.1,1165.65,1165.65,21600
11/28/2018 3:02:00 PM,1165.5,1166.1,1165.1,1166.1,7200
11/28/2018 3:01:00 PM,1165.75,1166.1,1165.1,1165.5,17600
11/28/2018 3:00:00 PM,1167.1,1167.55,1165.75,1165.75,44800
11/28/2018 2:59:00 PM,1167.35,1168.75,1167.3,1167.3,6400
11/28/2018 2:58:00 PM,1166.3,1167.35,1166.3,1167.35,3200
11/28/2018 2:57:00 PM,1166,1166.3,1165.8,1166.3,4800
11/28/2018 2:56:00 PM,1165.15,1166.4,1164.55,1166,20000
11/28/2018 2:55:00 PM,1166.6,1166.6,1165.05,1165.15,15200
11/28/2018 2:54:00 PM,1168,1168.05,1166.6,1166.6,8800
11/28/2018 2:53:00 PM,1169.05,1169.05,1168,1168,17600
11/28/2018 2:52:00 PM,1169.4,1169.65,1169.05,1169.05,4000
11/28/2018 2:51:00 PM,1168.9,1169.4,1168.8,1169.4,12800
11/28/2018 2:50:00 PM,1168.75,1169.95,1168.65,1168.9,13600
11/28/2018 2:49:00 PM,1169.4,1169.4,1168.7,1168.75,13600
11/28/2018 2:48:00 PM,1170.35,1170.35,1169.4,1169.4,9600
11/28/2018 2:47:00 PM,1170.45,1170.45,1170.25,1170.25,1600
11/28/2018 2:46:00 PM,1171.7,1171.7,1170.45,1170.45,3200
11/28/2018 2:45:00 PM,1170.1,1171.7,1170.1,1171.7,17600
11/28/2018 2:44:00 PM,1169.35,1170.15,1169.35,1170.1,8800
11/28/2018 2:43:00 PM,1169.75,1169.75,1168.65,1169.5,8800
11/28/2018 2:42:00 PM,1168.7,1169.75,1168.55,1169.75,8000
11/28/2018 2:41:00 PM,1170.1,1170.1,1169.15,1169.15,17600
11/28/2018 2:40:00 PM,1169,1171.05,1168.7,1170.1,17600
11/28/2018 2:39:00 PM,1168.6,1169,1168.4,1168.7,13600
11/28/2018 2:38:00 PM,1168.7,1169.5,1168.6,1168.6,10400
11/28/2018 2:37:00 PM,1169.5,1169.5,1168.5,1168.7,40800
11/28/2018 2:36:00 PM,1169.55,1170.1,1169.1,1169.85,8000
11/28/2018 2:35:00 PM,1170.6,1170.85,1169.55,1169.55,23200
11/28/2018 2:34:00 PM,1170.35,1171,1170.2,1170.6,11200
11/28/2018 2:33:00 PM,1169.3,1170.3,1169,1170.3,11200
11/28/2018 2:32:00 PM,1171,1171,1169.3,1169.3,5600
11/28/2018 2:31:00 PM,1171.85,1172,1171,1171,12800
11/28/2018 2:30:00 PM,1171.85,1171.85,1171.2,1171.85,7200
11/28/2018 2:29:00 PM,1171.85,1171.85,1171.85,1171.85,800
11/28/2018 2:28:00 PM,1170.75,1172,1170.75,1171.85,255200
11/28/2018 2:27:00 PM,1170.1,1170.75,1169.9,1170.75,7200
11/28/2018 2:26:00 PM,1171.1,1171.1,1170.1,1170.1,4000
11/28/2018 2:25:00 PM,1171.85,1171.85,1171.1,1171.1,4000
11/28/2018 2:24:00 PM,1171.6,1171.85,1171.1,1171.85,4000
11/28/2018 2:23:00 PM,1171.15,1171.6,1171.05,1171.6,5600
11/28/2018 2:22:00 PM,1173.5,1173.5,1171.15,1171.15,6400
11/28/2018 2:21:00 PM,1171.6,1173.5,1171.6,1173.5,3200
11/28/2018 2:20:00 PM,1171.6,1171.6,1171.6,1171.6,800
11/28/2018 2:19:00 PM,1171.8,1172.45,1171.6,1171.6,3200
11/28/2018 2:18:00 PM,1172.1,1172.1,1171.6,1171.8,4000
11/28/2018 2:17:00 PM,1169.55,1172.2,1169.55,1172.1,8000
11/28/2018 2:16:00 PM,1170.3,1171.05,1169.55,1169.55,5600
11/28/2018 2:15:00 PM,1171,1171,1169.05,1170.3,21600
11/28/2018 2:14:00 PM,1171.25,1171.9,1171,1171.4,8800
11/28/2018 2:13:00 PM,1172.7,1172.7,1172,1172,13600
11/28/2018 2:12:00 PM,1172.95,1172.95,1172,1172.7,20800
11/28/2018 2:11:00 PM,1174,1174.5,1172.3,1172.95,10400
11/28/2018 2:10:00 PM,1174.1,1174.1,1174,1174,4000
11/28/2018 2:09:00 PM,1174.8,1174.8,1174.1,1174.1,4000
11/28/2018 2:08:00 PM,1174.4,1174.75,1174.25,1174.75,4000
11/28/2018 2:07:00 PM,1175.35,1175.95,1174.95,1174.95,5600
11/28/2018 2:06:00 PM,1175,1175.35,1174.8,1175.35,4000
11/28/2018 2:05:00 PM,1175.3,1175.35,1175,1175,6400
11/28/2018 2:04:00 PM,1175.9,1176.45,1175.3,1175.3,2400
11/28/2018 2:03:00 PM,1175.7,1175.9,1175.3,1175.9,2400
11/28/2018 2:02:00 PM,1176.55,1176.55,1175,1175.7,8800
11/28/2018 2:01:00 PM,1176.4,1176.55,1176.4,1176.55,1600
11/28/2018 2:00:00 PM,1177.55,1177.55,1176.4,1176.4,3200
11/28/2018 1:59:00 PM,1176.9,1177.55,1176.9,1177.55,2400
11/28/2018 1:58:00 PM,1177.05,1177.05,1176.9,1176.9,1600
11/28/2018 1:57:00 PM,1176.45,1177.05,1176.15,1177.05,36800
11/28/2018 1:56:00 PM,1176.45,1176.45,1175.5,1176.45,6400
11/28/2018 1:55:00 PM,1176.45,1176.45,1176.45,1176.45,1600
11/28/2018 1:54:00 PM,1175.8,1176.45,1175.8,1176.45,1600
11/28/2018 1:53:00 PM,1175.8,1175.8,1175.8,1175.8,800
11/28/2018 1:52:00 PM,1175.5,1175.8,1175.5,1175.8,1600
11/28/2018 1:51:00 PM,1175.5,1175.5,1175.5,1175.5,800
11/28/2018 1:50:00 PM,1176.05,1176.05,1175.5,1175.5,2400
11/28/2018 1:49:00 PM,1176.35,1176.35,1176.05,1176.05,3200
11/28/2018 1:48:00 PM,1175.4,1176.35,1175.4,1176.35,4000
11/28/2018 1:47:00 PM,1176,1176,1175.4,1175.4,2400
11/28/2018 1:46:00 PM,1176,1176,1176,1176,800
11/28/2018 1:45:00 PM,1176,1176,1176,1176,800
11/28/2018 1:44:00 PM,1176,1176,1176,1176,800
11/28/2018 1:43:00 PM,1176,1176,1176,1176,800
11/28/2018 1:42:00 PM,1175.8,1176,1175.8,1176,1600
11/28/2018 1:41:00 PM,1175.8,1175.8,1175.8,1175.8,800
11/28/2018 1:40:00 PM,1175.95,1175.95,1175.75,1175.8,3200
11/28/2018 1:39:00 PM,1175.95,1175.95,1175.95,1175.95,0
11/28/2018 1:38:00 PM,1175.9,1175.95,1175.9,1175.95,2400
11/28/2018 1:37:00 PM,1175.1,1176,1175.1,1175.9,4000
11/28/2018 1:36:00 PM,1176,1176.05,1175,1175.1,14400
11/28/2018 1:35:00 PM,1177.15,1177.4,1175.7,1176,11200
11/28/2018 1:34:00 PM,1177.75,1177.95,1177.15,1177.15,6400
11/28/2018 1:33:00 PM,1176.8,1178,1176.8,1177.75,4000
11/28/2018 1:32:00 PM,1176.8,1176.8,1176.8,1176.8,800
11/28/2018 1:31:00 PM,1176.75,1176.8,1176.75,1176.8,4000
11/28/2018 1:30:00 PM,1176,1176.75,1176,1176.75,1600
11/28/2018 1:29:00 PM,1176.2,1176.2,1176,1176,800
11/28/2018 1:28:00 PM,1175.75,1176.2,1175.75,1176.2,2400
11/28/2018 1:27:00 PM,1175.75,1175.75,1175.75,1175.75,800
11/28/2018 1:26:00 PM,1178.3,1178.3,1175,1175.75,10400
11/28/2018 1:25:00 PM,1178,1178.35,1178,1178.3,3200
11/28/2018 1:24:00 PM,1178.4,1178.4,1178,1178,12800
11/28/2018 1:23:00 PM,1178,1178.4,1178,1178.4,17600
11/28/2018 1:22:00 PM,1177.9,1178,1177.9,1178,5600
11/28/2018 1:21:00 PM,1177.55,1178.2,1177.55,1177.9,5600
11/28/2018 1:20:00 PM,1178.3,1178.3,1177.55,1177.55,6400
11/28/2018 1:19:00 PM,1177.5,1178.3,1177.5,1178.3,1600
11/28/2018 1:18:00 PM,1178,1178,1177.5,1177.5,3200
11/28/2018 1:17:00 PM,1178,1178,1178,1178,1600
11/28/2018 1:16:00 PM,1178.8,1179,1178.3,1178.3,24000
11/28/2018 1:15:00 PM,1179.35,1179.35,1179.35,1179.35,800
11/28/2018 1:14:00 PM,1178.95,1179.45,1178.95,1179.35,4000
11/28/2018 1:13:00 PM,1178.95,1178.95,1178.95,1178.95,800
11/28/2018 1:12:00 PM,1178.05,1178.95,1178.05,1178.95,1600
11/28/2018 1:11:00 PM,1178.05,1178.05,1178.05,1178.05,800
11/28/2018 1:10:00 PM,1177.55,1178.05,1177.55,1178.05,1600
11/28/2018 1:09:00 PM,1178.05,1178.05,1177.55,1177.55,800
11/28/2018 1:08:00 PM,1177.9,1178.05,1177.9,1178.05,12000
11/28/2018 1:07:00 PM,1177.9,1177.9,1177.9,1177.9,800
11/28/2018 1:06:00 PM,1177.9,1177.9,1177.9,1177.9,800
11/28/2018 1:05:00 PM,1177.8,1177.9,1177,1177.9,12000
11/28/2018 1:04:00 PM,1177.8,1177.8,1177.8,1177.8,4000
11/28/2018 1:03:00 PM,1177.8,1177.8,1177.8,1177.8,800
11/28/2018 1:02:00 PM,1177.8,1177.8,1177.8,1177.8,800
11/28/2018 1:01:00 PM,1176.55,1177.8,1176.55,1177.8,1600
11/28/2018 1:00:00 PM,1177.05,1177.05,1176.55,1176.55,4000
11/28/2018 12:59:00 PM,1177,1177.8,1177,1177.05,2400
11/28/2018 12:58:00 PM,1176.7,1177,1176.05,1177,8000
11/28/2018 12:57:00 PM,1175.3,1176.7,1175.3,1176.7,3200
11/28/2018 12:56:00 PM,1173.7,1175.3,1173.5,1175.3,14400
11/28/2018 12:55:00 PM,1176,1176,1174.55,1174.55,9600
11/28/2018 12:54:00 PM,1175.5,1176,1175.5,1176,2400
11/28/2018 12:53:00 PM,1176.5,1176.5,1175.5,1175.5,3200
11/28/2018 12:52:00 PM,1176.85,1176.85,1176.5,1176.5,3200
11/28/2018 12:51:00 PM,1176.85,1176.85,1176.85,1176.85,800
11/28/2018 12:50:00 PM,1176.65,1177.1,1176.6,1176.85,16000
11/28/2018 12:49:00 PM,1177.8,1177.8,1177,1177,5600
11/28/2018 12:48:00 PM,1177.4,1177.8,1177.4,1177.8,2400
11/28/2018 12:47:00 PM,1177.45,1177.75,1177.4,1177.4,2400
11/28/2018 12:46:00 PM,1177.8,1177.85,1177.45,1177.45,5600
11/28/2018 12:45:00 PM,1177.9,1177.9,1177.75,1177.8,8000
11/28/2018 12:44:00 PM,1176.9,1177.9,1176.9,1177.9,4000
11/28/2018 12:43:00 PM,1176.9,1176.9,1176.9,1176.9,1600
11/28/2018 12:42:00 PM,1178.65,1178.8,1176.5,1176.9,62400
11/28/2018 12:41:00 PM,1178.95,1179.1,1178.65,1178.65,8000
11/28/2018 12:40:00 PM,1180,1180,1179.3,1179.3,5600
11/28/2018 12:39:00 PM,1180.35,1180.35,1179.55,1180,20800
11/28/2018 12:38:00 PM,1181.55,1181.55,1180,1180.35,20800
11/28/2018 12:37:00 PM,1181.1,1181.95,1181.1,1181.55,11200
11/28/2018 12:36:00 PM,1181.5,1181.5,1181.1,1181.1,2400
11/28/2018 12:35:00 PM,1180.9,1181.5,1180.3,1181.5,6400
11/28/2018 12:34:00 PM,1180,1180.9,1180,1180.9,6400
11/28/2018 12:33:00 PM,1179.25,1179.75,1179,1179.75,4800
11/28/2018 12:32:00 PM,1178.75,1179.25,1178.45,1179.25,6400
11/28/2018 12:31:00 PM,1178.7,1178.8,1178.7,1178.75,4000
11/28/2018 12:30:00 PM,1178.4,1178.8,1178.15,1178.65,6400
11/28/2018 12:29:00 PM,1178.35,1178.4,1178.35,1178.4,3200
11/28/2018 12:28:00 PM,1179,1179,1178.35,1178.35,2400
11/28/2018 12:27:00 PM,1178.5,1179,1178.5,1179,7200
11/28/2018 12:26:00 PM,1177.95,1178.5,1177.95,1178.5,2400
11/28/2018 12:25:00 PM,1177.55,1177.95,1177.55,1177.95,2400
11/28/2018 12:24:00 PM,1176.5,1177.55,1176.5,1177.55,3200
11/28/2018 12:23:00 PM,1176.5,1176.8,1176.5,1176.5,4000
11/28/2018 12:22:00 PM,1178.35,1178.35,1176.1,1176.5,12000
11/28/2018 12:21:00 PM,1178,1178.45,1177.95,1178.35,17600
11/28/2018 12:20:00 PM,1177.8,1178.75,1177.8,1178,16000
11/28/2018 12:19:00 PM,1177,1177.8,1177,1177.8,4000
11/28/2018 12:18:00 PM,1176.9,1177,1176.9,1177,11200
11/28/2018 12:17:00 PM,1176.9,1176.9,1176.9,1176.9,1600
11/28/2018 12:16:00 PM,1176.75,1177.15,1176,1176.9,124000
11/28/2018 12:15:00 PM,1175.95,1176.75,1175.95,1176.75,60800
11/28/2018 12:14:00 PM,1176.1,1176.1,1175.95,1175.95,3200
11/28/2018 12:13:00 PM,1175.9,1176.1,1175.5,1176.1,12000
11/28/2018 12:12:00 PM,1175.8,1175.9,1175.35,1175.9,10400
11/28/2018 12:11:00 PM,1175.65,1176,1175.65,1175.8,12000
11/28/2018 12:10:00 PM,1176.05,1176.8,1175.5,1175.65,32800
11/28/2018 12:09:00 PM,1175.95,1176.6,1175.5,1176.05,14400
11/28/2018 12:08:00 PM,1176.2,1176.4,1175.8,1175.95,12800
11/28/2018 12:07:00 PM,1177.3,1177.3,1176.05,1176.2,15200
11/28/2018 12:06:00 PM,1177.3,1177.3,1177,1177.3,6400
11/28/2018 12:05:00 PM,1179.45,1179.45,1177.3,1177.3,142400
11/28/2018 12:04:00 PM,1178.45,1179.5,1178.4,1179.45,211200
11/28/2018 12:03:00 PM,1178.85,1178.85,1178.1,1178.45,12000
11/28/2018 12:02:00 PM,1180.1,1180.1,1178.85,1178.85,4000
11/28/2018 12:01:00 PM,1180,1180.2,1179.45,1180.1,56000
11/28/2018 12:00:00 PM,1179.6,1180,1179.35,1180,34400
11/28/2018 11:59:00 AM,1179.6,1179.6,1179.6,1179.6,8000
11/28/2018 11:58:00 AM,1179.6,1179.6,1179.6,1179.6,2400
11/28/2018 11:57:00 AM,1179.6,1179.6,1179.6,1179.6,5600
11/28/2018 11:56:00 AM,1179.45,1179.6,1178.9,1179.6,5600
11/28/2018 11:55:00 AM,1179.1,1179.45,1179,1179.45,45600
11/28/2018 11:54:00 AM,1180.05,1180.05,1179.1,1179.1,4800
11/28/2018 11:53:00 AM,1179.35,1180.05,1179.35,1180.05,2400
11/28/2018 11:52:00 AM,1179.35,1179.35,1179.35,1179.35,13600
11/28/2018 11:51:00 AM,1179.55,1179.55,1179.25,1179.35,3200
11/28/2018 11:50:00 AM,1179.55,1179.55,1179.55,1179.55,0
11/28/2018 11:49:00 AM,1179.55,1179.55,1179.55,1179.55,0
11/28/2018 11:48:00 AM,1179.2,1179.55,1179.2,1179.55,3200
11/28/2018 11:47:00 AM,1179,1179.25,1179,1179.2,1600
11/28/2018 11:46:00 AM,1180,1180,1179,1179,7200
11/28/2018 11:45:00 AM,1179.85,1180,1179.7,1180,6400
11/28/2018 11:44:00 AM,1179.85,1179.85,1179.85,1179.85,800
11/28/2018 11:43:00 AM,1179.55,1179.85,1179.55,1179.85,42400
11/28/2018 11:42:00 AM,1179.4,1179.55,1179.4,1179.55,2400
11/28/2018 11:41:00 AM,1178.85,1179.4,1178.85,1179.4,2400
11/28/2018 11:40:00 AM,1178.85,1178.85,1178.85,1178.85,0
11/28/2018 11:39:00 AM,1178.5,1178.85,1178.5,1178.85,10400
11/28/2018 11:38:00 AM,1178.5,1178.5,1178.5,1178.5,0
11/28/2018 11:37:00 AM,1179,1179,1178.5,1178.5,1600
11/28/2018 11:36:00 AM,1178.95,1179.45,1178.95,1179,2400
11/28/2018 11:35:00 AM,1178.95,1178.95,1178.95,1178.95,1600
11/28/2018 11:34:00 AM,1178.9,1179.05,1178.9,1179.05,800
11/28/2018 11:33:00 AM,1179,1179,1178.65,1178.9,11200
11/28/2018 11:32:00 AM,1178.5,1179,1178.5,1179,16000
11/28/2018 11:31:00 AM,1177.9,1178.5,1177.9,1178.5,11200
11/28/2018 11:30:00 AM,1178.05,1178.05,1177.25,1177.9,14400
11/28/2018 11:29:00 AM,1177.95,1178.05,1177.8,1178.05,9600
11/28/2018 11:28:00 AM,1178.4,1178.4,1177.95,1177.95,1600
11/28/2018 11:27:00 AM,1178.4,1178.4,1178.4,1178.4,2400
11/28/2018 11:26:00 AM,1178.85,1178.85,1177.65,1177.65,14400
11/28/2018 11:25:00 AM,1179.15,1179.15,1178.85,1178.85,8000
11/28/2018 11:24:00 AM,1178,1179.15,1178,1179.15,4800
11/28/2018 11:23:00 AM,1177,1178,1177,1178,7200
11/28/2018 11:22:00 AM,1176.5,1177,1176.3,1177,15200
11/28/2018 11:21:00 AM,1176.2,1176.95,1176.2,1176.65,11200
11/28/2018 11:20:00 AM,1176.7,1176.7,1176,1176.2,29600
11/28/2018 11:19:00 AM,1176.3,1176.7,1176.3,1176.7,25600
11/28/2018 11:18:00 AM,1176.25,1176.3,1176.25,1176.3,3200
11/28/2018 11:17:00 AM,1176.85,1176.85,1176.25,1176.25,111200
11/28/2018 11:16:00 AM,1176.05,1176.85,1176.05,1176.85,114400
11/28/2018 11:15:00 AM,1176.15,1176.3,1176,1176.05,6400
11/28/2018 11:14:00 AM,1176.55,1176.55,1176,1176,4800
11/28/2018 11:13:00 AM,1175,1176.55,1175,1176.55,5600
11/28/2018 11:12:00 AM,1175.95,1175.95,1175,1175,16800
11/28/2018 11:11:00 AM,1176.05,1176.05,1175.95,1175.95,15200
11/28/2018 11:10:00 AM,1176.5,1176.5,1175.55,1176.05,9600
11/28/2018 11:09:00 AM,1177,1177,1176.3,1176.5,28800
11/28/2018 11:08:00 AM,1177,1177.75,1177,1177,4000
11/28/2018 11:07:00 AM,1178.4,1178.4,1177,1177,10400
11/28/2018 11:06:00 AM,1178.1,1178.4,1178.1,1178.4,17600
11/28/2018 11:05:00 AM,1178.3,1178.3,1177.9,1178.1,21600
11/28/2018 11:04:00 AM,1178.75,1178.75,1178,1178,5600
11/28/2018 11:03:00 AM,1177.7,1178.75,1177.7,1178.75,17600
11/28/2018 11:02:00 AM,1178,1178,1177.7,1177.7,4800
11/28/2018 11:01:00 AM,1178.5,1178.85,1178,1178,31200
11/28/2018 11:00:00 AM,1177.65,1178.6,1177.65,1178.5,9600
11/28/2018 10:59:00 AM,1176.7,1177.65,1176.6,1177.65,4000
11/28/2018 10:58:00 AM,1177.05,1177.05,1176.5,1176.7,5600
11/28/2018 10:57:00 AM,1179.2,1179.2,1177.1,1177.1,7200
11/28/2018 10:56:00 AM,1180.35,1180.35,1179.2,1179.2,26400
11/28/2018 10:55:00 AM,1181.05,1181.05,1180.35,1180.35,2400
11/28/2018 10:54:00 AM,1182,1182.45,1181.05,1181.05,7200
11/28/2018 10:53:00 AM,1181.5,1182.1,1181.05,1182,35200
11/28/2018 10:52:00 AM,1181.65,1181.7,1181.45,1181.5,4000
11/28/2018 10:51:00 AM,1181.2,1181.65,1181.2,1181.65,800
11/28/2018 10:50:00 AM,1180.75,1181.5,1180.75,1181.2,13600
11/28/2018 10:49:00 AM,1180.75,1180.75,1180.75,1180.75,800
11/28/2018 10:48:00 AM,1180.25,1180.75,1180.1,1180.75,306400
11/28/2018 10:47:00 AM,1180.55,1180.55,1180.25,1180.25,1600
11/28/2018 10:46:00 AM,1179.9,1180.9,1179.9,1180.55,21600
11/28/2018 10:45:00 AM,1178.55,1180.55,1178.55,1179.9,25600
11/28/2018 10:44:00 AM,1179.3,1179.3,1178.55,1178.55,14400
11/28/2018 10:43:00 AM,1180.5,1180.5,1179.25,1179.25,32000
11/28/2018 10:42:00 AM,1182,1182,1180.35,1180.35,14400
11/28/2018 10:41:00 AM,1182,1182,1182,1182,12800
11/28/2018 10:40:00 AM,1183,1183,1182,1182,1600
11/28/2018 10:39:00 AM,1182.25,1183,1182.25,1183,4800
11/28/2018 10:38:00 AM,1181.95,1182.25,1181.95,1182.25,9600
11/28/2018 10:37:00 AM,1184.05,1184.05,1181.95,1181.95,12800
11/28/2018 10:36:00 AM,1183.65,1184.05,1183.65,1184.05,11200
11/28/2018 10:35:00 AM,1183.1,1183.65,1183.1,1183.65,43200
11/28/2018 10:34:00 AM,1182.45,1183.65,1182.45,1183.1,67200
11/28/2018 10:33:00 AM,1183.65,1183.65,1182.9,1182.9,22400
11/28/2018 10:32:00 AM,1183.65,1183.65,1183.65,1183.65,21600
11/28/2018 10:31:00 AM,1183.6,1184.4,1183.6,1183.65,6400
11/28/2018 10:30:00 AM,1182.5,1183.6,1182.5,1183.6,7200
11/28/2018 10:29:00 AM,1183,1183,1182.5,1182.5,2400
11/28/2018 10:28:00 AM,1182.95,1183.75,1182.95,1183,16000
11/28/2018 10:27:00 AM,1182.95,1182.95,1182.95,1182.95,800
11/28/2018 10:26:00 AM,1180.35,1182.95,1180.35,1182.95,8000
11/28/2018 10:25:00 AM,1182,1182,1180.35,1180.35,23200
11/28/2018 10:24:00 AM,1184.15,1184.15,1182,1182,13600
11/28/2018 10:23:00 AM,1184,1184.15,1184,1184.15,3200
11/28/2018 10:22:00 AM,1183.5,1184,1183.5,1184,13600
11/28/2018 10:21:00 AM,1184.2,1184.2,1182.7,1183.5,6400
11/28/2018 10:20:00 AM,1184.4,1184.4,1184,1184.2,3200
11/28/2018 10:19:00 AM,1184.5,1184.5,1184.05,1184.4,24800
11/28/2018 10:18:00 AM,1184.45,1185,1184.1,1184.5,4800
11/28/2018 10:17:00 AM,1185,1185.4,1184.45,1184.45,8000
11/28/2018 10:16:00 AM,1185.15,1185.85,1184.85,1185.05,12800
11/28/2018 10:15:00 AM,1186.2,1186.2,1185.15,1185.15,12000
11/28/2018 10:14:00 AM,1185.15,1186.2,1185.15,1186.2,8800
11/28/2018 10:13:00 AM,1185.15,1185.15,1185.15,1185.15,800
11/28/2018 10:12:00 AM,1185.95,1185.95,1185,1185.15,26400
11/28/2018 10:11:00 AM,1185.5,1185.95,1185.5,1185.95,6400
11/28/2018 10:10:00 AM,1185.15,1185.5,1185.15,1185.5,7200
11/28/2018 10:09:00 AM,1185.65,1185.65,1185.35,1185.65,13600
11/28/2018 10:08:00 AM,1185.5,1185.5,1184.6,1185.35,9600
11/28/2018 10:07:00 AM,1187.1,1187.1,1186.85,1186.85,9600
11/28/2018 10:06:00 AM,1187,1187,1187,1187,12800
11/28/2018 10:05:00 AM,1187.85,1187.95,1187.4,1187.4,55200
11/28/2018 10:04:00 AM,1187.5,1187.85,1187.5,1187.85,5600
11/28/2018 10:03:00 AM,1186,1187.5,1186,1187.5,17600
11/28/2018 10:02:00 AM,1186.95,1186.95,1186,1186,9600
11/28/2018 10:01:00 AM,1186.6,1186.95,1186.6,1186.95,4800
11/28/2018 10:00:00 AM,1186.6,1186.6,1186.6,1186.6,12800
11/28/2018 9:59:00 AM,1186.8,1186.8,1186.6,1186.6,3200
11/28/2018 9:58:00 AM,1188.05,1188.25,1186.9,1186.9,5600
11/28/2018 9:57:00 AM,1188,1188.05,1188,1188.05,1600
11/28/2018 9:56:00 AM,1186.25,1188,1186.25,1188,4800
11/28/2018 9:55:00 AM,1187.15,1187.15,1186.15,1186.25,3200
11/28/2018 9:54:00 AM,1187.1,1187.15,1187.1,1187.15,800
11/28/2018 9:53:00 AM,1187,1187.1,1187,1187.1,1600
11/28/2018 9:52:00 AM,1186.65,1187,1186.65,1187,6400
11/28/2018 9:51:00 AM,1186.75,1186.95,1186.65,1186.65,1600
11/28/2018 9:50:00 AM,1185.25,1187,1185.25,1186.75,3200
11/28/2018 9:49:00 AM,1186.2,1186.2,1185,1185,7200
11/28/2018 9:48:00 AM,1185.25,1186.2,1185.25,1186.2,7200
11/28/2018 9:47:00 AM,1186,1186.25,1185.25,1185.25,3200
11/28/2018 9:46:00 AM,1186.25,1186.4,1185.6,1186,4000
11/28/2018 9:45:00 AM,1186.45,1186.45,1185.25,1186.25,28000
11/28/2018 9:44:00 AM,1187.75,1187.75,1186.45,1186.45,5600
11/28/2018 9:43:00 AM,1187.55,1187.75,1187.55,1187.75,10400
11/28/2018 9:42:00 AM,1188.55,1188.55,1187.4,1187.55,10400
11/28/2018 9:41:00 AM,1187.95,1188.55,1187.95,1188.55,8800
11/28/2018 9:40:00 AM,1186.85,1188,1186.85,1187.95,8000
11/28/2018 9:39:00 AM,1186.6,1186.85,1186.2,1186.85,1600
11/28/2018 9:38:00 AM,1185.4,1186.6,1185.4,1186.6,9600
11/28/2018 9:37:00 AM,1184.6,1185.4,1184.6,1185.4,3200
11/28/2018 9:36:00 AM,1184.5,1184.5,1183.5,1184,4000
11/28/2018 9:35:00 AM,1185.05,1185.3,1184.5,1184.5,8800
11/28/2018 9:34:00 AM,1185.15,1185.35,1185,1185.1,4800
11/28/2018 9:33:00 AM,1187.1,1187.65,1185,1185.15,18400
11/28/2018 9:32:00 AM,1189,1189.35,1187.3,1187.3,9600
11/28/2018 9:31:00 AM,1188.9,1189.65,1188.9,1189,3200
