Date,AXISBANK18DECFUT O,AXISBANK18DECFUT H,AXISBANK18DECFUT L,AXISBANK18DECFUT C,AXISBANK18DECFUT V
11/28/2018 3:02:00 PM,630.55,631.1,630.55,631.1,8400
11/28/2018 3:01:00 PM,631.4,631.4,630.55,630.55,7200
11/28/2018 3:00:00 PM,631,631.45,630.95,631.4,20400
11/28/2018 2:59:00 PM,630.85,631.05,630.85,630.9,22800
11/28/2018 2:58:00 PM,630.9,630.9,630.5,630.85,14400
11/28/2018 2:57:00 PM,630.65,630.9,630.65,630.9,3600
11/28/2018 2:56:00 PM,630.85,630.85,630.45,630.65,14400
11/28/2018 2:55:00 PM,631.5,631.5,630.85,630.85,26400
11/28/2018 2:54:00 PM,631.5,631.65,631.4,631.5,19200
11/28/2018 2:53:00 PM,631.55,631.7,631.5,631.5,64800
11/28/2018 2:52:00 PM,631.4,631.8,631.4,631.55,27600
11/28/2018 2:51:00 PM,631.4,631.75,631.4,631.4,33600
11/28/2018 2:50:00 PM,631.7,631.7,631.35,631.4,13200
11/28/2018 2:49:00 PM,632,632,631.35,631.7,44400
11/28/2018 2:48:00 PM,631.7,632,631.6,632,68400
11/28/2018 2:47:00 PM,631.6,631.65,631.6,631.65,4800
11/28/2018 2:46:00 PM,632,632,631.6,631.6,4800
11/28/2018 2:45:00 PM,632.4,632.4,632,632,8400
11/28/2018 2:44:00 PM,631.8,632.4,631.8,632.4,33600
11/28/2018 2:43:00 PM,632.35,632.35,631.6,631.8,66000
11/28/2018 2:42:00 PM,632,632.35,632,632.35,24000
11/28/2018 2:41:00 PM,631.85,632.05,631.8,632,30000
11/28/2018 2:40:00 PM,631.6,632,631.55,631.8,88800
11/28/2018 2:39:00 PM,631.1,631.6,631.1,631.6,18000
11/28/2018 2:38:00 PM,630.85,631.6,630.85,631.1,25200
11/28/2018 2:37:00 PM,630.95,631.1,630.6,630.85,45600
11/28/2018 2:36:00 PM,630.85,631,630.75,630.85,157200
11/28/2018 2:35:00 PM,631,631,630.85,630.85,24000
11/28/2018 2:34:00 PM,631,631,630.55,631,15600
11/28/2018 2:33:00 PM,631.8,631.8,631,631,22800
11/28/2018 2:32:00 PM,631.45,631.8,631.45,631.8,21600
11/28/2018 2:31:00 PM,630.6,631.55,630.6,631.45,54000
11/28/2018 2:30:00 PM,630,630.6,630,630.6,58800
11/28/2018 2:29:00 PM,630.05,630.05,629.75,630,36000
11/28/2018 2:28:00 PM,630,630.15,629.9,630.05,16800
11/28/2018 2:27:00 PM,630.45,630.45,630,630,7200
11/28/2018 2:26:00 PM,631.1,631.1,630.45,630.45,7200
11/28/2018 2:25:00 PM,631.25,631.3,631,631.1,31200
11/28/2018 2:24:00 PM,630.75,631.25,630.75,631.25,6000
11/28/2018 2:23:00 PM,630.25,630.75,630.25,630.75,8400
11/28/2018 2:22:00 PM,630.2,630.25,630.2,630.25,30000
11/28/2018 2:21:00 PM,630.2,630.2,630.2,630.2,1200
11/28/2018 2:20:00 PM,630.05,630.2,630,630.2,78000
11/28/2018 2:19:00 PM,629.75,630.05,629.75,630.05,7200
11/28/2018 2:18:00 PM,630,630,629.75,629.75,28800
11/28/2018 2:17:00 PM,629.85,630.15,629.85,630,10800
11/28/2018 2:16:00 PM,630,630,629.65,629.65,14400
11/28/2018 2:15:00 PM,630.5,630.5,629.85,630,100800
11/28/2018 2:14:00 PM,631.15,631.15,630.5,630.5,86400
11/28/2018 2:13:00 PM,630.95,631.15,630.8,631.15,7200
11/28/2018 2:12:00 PM,631.95,631.95,630.95,630.95,10800
11/28/2018 2:11:00 PM,632,632,631.95,631.95,3600
11/28/2018 2:10:00 PM,631.65,632,631.65,632,16800
11/28/2018 2:09:00 PM,630.8,631.65,630.5,631.65,26400
11/28/2018 2:08:00 PM,630.8,630.8,630.8,630.8,1200
11/28/2018 2:07:00 PM,630.7,630.8,630.65,630.8,250800
11/28/2018 2:06:00 PM,630.65,630.8,630.65,630.7,14400
11/28/2018 2:05:00 PM,630.55,630.7,630.45,630.65,217200
11/28/2018 2:04:00 PM,630.6,630.7,630.55,630.55,128400
11/28/2018 2:03:00 PM,630.8,631.1,630.6,630.6,79200
11/28/2018 2:02:00 PM,631.45,631.45,630.9,630.9,22800
11/28/2018 2:01:00 PM,631.8,631.8,631.45,631.45,192000
11/28/2018 2:00:00 PM,632.4,632.4,631.8,631.8,28800
11/28/2018 1:59:00 PM,632.45,632.6,632.4,632.4,69600
11/28/2018 1:58:00 PM,632.9,632.95,632.45,632.45,9600
11/28/2018 1:57:00 PM,632.5,632.95,632.5,632.9,16800
11/28/2018 1:56:00 PM,632.3,632.5,632.3,632.5,43200
11/28/2018 1:55:00 PM,632,632.45,631.9,632.3,18000
11/28/2018 1:54:00 PM,632,632,631.85,632,14400
11/28/2018 1:53:00 PM,632.75,632.75,632,632,142800
11/28/2018 1:52:00 PM,632.85,632.85,632.75,632.75,18000
11/28/2018 1:51:00 PM,632.8,633.25,632.6,632.85,49200
11/28/2018 1:50:00 PM,632.75,632.9,632.75,632.8,7200
11/28/2018 1:49:00 PM,632.8,633.25,632.5,632.75,22800
11/28/2018 1:48:00 PM,633.4,633.4,632.8,632.8,34800
11/28/2018 1:47:00 PM,632.55,633.9,632.55,633.9,46800
11/28/2018 1:46:00 PM,632.6,633.2,632.25,632.55,522000
11/28/2018 1:45:00 PM,632.1,632.6,632.1,632.6,19200
11/28/2018 1:44:00 PM,631.35,632.1,631.35,632.1,15600
11/28/2018 1:43:00 PM,631.1,631.9,631.1,631.35,22800
11/28/2018 1:42:00 PM,631,631.1,631,631.1,3600
11/28/2018 1:41:00 PM,631,631,631,631,3600
11/28/2018 1:40:00 PM,631.45,631.45,631,631,42000
11/28/2018 1:39:00 PM,631.1,631.35,631.1,631.35,30000
11/28/2018 1:38:00 PM,630.9,631.25,630.7,631.1,18000
11/28/2018 1:37:00 PM,630.5,630.9,630.4,630.9,37200
11/28/2018 1:36:00 PM,630.95,630.95,630.5,630.5,10800
11/28/2018 1:35:00 PM,630.65,631.05,630.65,630.8,20400
11/28/2018 1:34:00 PM,631.25,631.35,630.65,630.65,24000
11/28/2018 1:33:00 PM,630.7,631.35,630.65,631.25,19200
11/28/2018 1:32:00 PM,630.3,630.65,630.3,630.65,34800
11/28/2018 1:31:00 PM,629.55,630.3,629.55,630.3,12000
11/28/2018 1:30:00 PM,629.8,629.8,629.55,629.55,69600
11/28/2018 1:29:00 PM,629.65,629.95,629.65,629.95,136800
11/28/2018 1:28:00 PM,629.5,629.75,629.5,629.65,8400
11/28/2018 1:27:00 PM,630,630,629.5,629.5,4800
11/28/2018 1:26:00 PM,630.6,630.6,630,630,57600
11/28/2018 1:25:00 PM,631.15,631.15,630.6,630.6,2400
11/28/2018 1:24:00 PM,631.5,631.5,631.1,631.15,19200
11/28/2018 1:23:00 PM,630.55,630.85,630.5,630.85,7200
11/28/2018 1:22:00 PM,630.65,630.65,630.55,630.55,82800
11/28/2018 1:21:00 PM,630.55,630.65,630.5,630.65,21600
11/28/2018 1:20:00 PM,630.65,630.65,630.4,630.45,63600
11/28/2018 1:19:00 PM,630.5,631,630.5,630.65,134400
11/28/2018 1:18:00 PM,630.4,630.5,630.3,630.5,8400
11/28/2018 1:17:00 PM,630.45,630.45,630.1,630.4,70800
11/28/2018 1:16:00 PM,630.1,630.45,630.1,630.45,8400
11/28/2018 1:15:00 PM,630,630.1,629.9,630.1,12000
11/28/2018 1:14:00 PM,629.9,630.25,629.9,630,8400
11/28/2018 1:13:00 PM,629.9,630,629.85,629.85,20400
11/28/2018 1:12:00 PM,629.8,630.15,629.8,629.9,19200
11/28/2018 1:11:00 PM,629.5,629.8,629.5,629.8,6000
11/28/2018 1:10:00 PM,628.95,629.5,628.95,629.5,76800
11/28/2018 1:09:00 PM,628.75,628.95,628.75,628.95,7200
11/28/2018 1:08:00 PM,628.65,628.95,628.65,628.75,80400
11/28/2018 1:07:00 PM,628.65,628.65,628.65,628.65,4800
11/28/2018 1:06:00 PM,628.7,628.85,628.65,628.65,14400
11/28/2018 1:05:00 PM,628.55,628.7,628.45,628.7,21600
11/28/2018 1:04:00 PM,629.5,629.5,628.55,629.05,28800
11/28/2018 1:03:00 PM,629.6,629.6,629.5,629.5,4800
11/28/2018 1:02:00 PM,629.35,629.9,629.35,629.6,13200
11/28/2018 1:01:00 PM,629.5,629.5,629.35,629.35,16800
11/28/2018 1:00:00 PM,629.15,629.8,629.15,629.5,20400
11/28/2018 12:59:00 PM,629.4,629.55,629.15,629.15,9600
11/28/2018 12:58:00 PM,629.15,629.55,629.15,629.4,15600
11/28/2018 12:57:00 PM,629.65,629.65,629.15,629.15,188400
11/28/2018 12:56:00 PM,629.7,629.75,629.6,629.65,13200
11/28/2018 12:55:00 PM,630.25,630.45,629.7,629.7,21600
11/28/2018 12:54:00 PM,630.15,630.25,630.15,630.25,14400
11/28/2018 12:53:00 PM,630.15,630.15,630.15,630.15,6000
11/28/2018 12:52:00 PM,630.2,630.3,630.15,630.15,7200
11/28/2018 12:51:00 PM,630.4,630.55,630.2,630.2,3600
11/28/2018 12:50:00 PM,630.3,630.4,630.15,630.4,12000
11/28/2018 12:49:00 PM,630.25,630.25,629.8,630.1,40800
11/28/2018 12:48:00 PM,630.75,630.75,630.25,630.25,18000
11/28/2018 12:47:00 PM,630.55,630.95,630.55,630.75,8400
11/28/2018 12:46:00 PM,630.65,630.7,630.55,630.55,27600
11/28/2018 12:45:00 PM,630.8,630.8,630.65,630.65,24000
11/28/2018 12:44:00 PM,630.7,630.8,630.65,630.8,12000
11/28/2018 12:43:00 PM,630.65,630.8,630.65,630.7,16800
11/28/2018 12:42:00 PM,630.7,630.75,630.65,630.65,15600
11/28/2018 12:41:00 PM,631,631.05,630.7,630.7,9600
11/28/2018 12:40:00 PM,631,631,631,631,7200
11/28/2018 12:39:00 PM,630.7,631,630.7,631,7200
11/28/2018 12:38:00 PM,630.65,630.7,630.65,630.7,6000
11/28/2018 12:37:00 PM,630.65,630.7,630.5,630.65,14400
11/28/2018 12:36:00 PM,630.65,630.7,630.65,630.65,30000
11/28/2018 12:35:00 PM,630.7,630.75,630.65,630.65,15600
11/28/2018 12:34:00 PM,630.65,630.7,630.65,630.7,8400
11/28/2018 12:33:00 PM,630.95,630.95,630.65,630.65,25200
11/28/2018 12:32:00 PM,631,631,631,631,4800
11/28/2018 12:31:00 PM,631.35,631.35,631,631,7200
11/28/2018 12:30:00 PM,631.35,631.55,631.35,631.35,7200
11/28/2018 12:29:00 PM,631.5,631.5,631.35,631.35,8400
11/28/2018 12:28:00 PM,631.5,631.5,631.5,631.5,3600
11/28/2018 12:27:00 PM,631.4,631.5,631.4,631.5,3600
11/28/2018 12:26:00 PM,631.4,631.4,631.4,631.4,9600
11/28/2018 12:25:00 PM,631.7,631.7,631.4,631.4,7200
11/28/2018 12:24:00 PM,631.45,631.7,631.45,631.7,3600
11/28/2018 12:23:00 PM,631.55,631.55,631.45,631.45,7200
11/28/2018 12:22:00 PM,631.6,631.8,631.4,631.55,10800
11/28/2018 12:21:00 PM,630.85,631.75,630.85,631.6,10800
11/28/2018 12:20:00 PM,630.85,630.85,630.85,630.85,3600
11/28/2018 12:19:00 PM,631,631,630.85,630.85,2400
11/28/2018 12:18:00 PM,630.95,631,630.95,631,6000
11/28/2018 12:17:00 PM,630.95,630.95,630.95,630.95,1200
11/28/2018 12:16:00 PM,631.05,631.05,630.75,630.95,126000
11/28/2018 12:15:00 PM,631.15,631.15,631.15,631.15,3600
11/28/2018 12:14:00 PM,631.6,631.6,631.15,631.15,9600
11/28/2018 12:13:00 PM,631.6,631.6,631.6,631.6,2400
11/28/2018 12:12:00 PM,631.5,631.6,631.5,631.6,3600
11/28/2018 12:11:00 PM,631.7,631.7,631.5,631.5,10800
11/28/2018 12:10:00 PM,631.65,631.95,631.65,631.7,6000
11/28/2018 12:09:00 PM,631.65,631.65,631.65,631.65,2400
11/28/2018 12:08:00 PM,631.65,631.65,631.65,631.65,1200
11/28/2018 12:07:00 PM,631.65,631.65,631.65,631.65,6000
11/28/2018 12:06:00 PM,631.3,631.7,631.3,631.65,7200
11/28/2018 12:05:00 PM,631.7,631.7,631.3,631.3,8400
11/28/2018 12:04:00 PM,631.5,631.7,631.5,631.7,3600
11/28/2018 12:03:00 PM,631.8,631.8,631.45,631.5,9600
11/28/2018 12:02:00 PM,631.8,631.8,631.8,631.8,42000
11/28/2018 12:01:00 PM,631.8,631.8,631.8,631.8,3600
11/28/2018 12:00:00 PM,632.5,632.5,631.8,631.8,52800
11/28/2018 11:59:00 AM,632.45,632.5,632.45,632.5,4800
11/28/2018 11:58:00 AM,632.4,632.65,632.25,632.45,31200
11/28/2018 11:57:00 AM,632.2,632.2,632.2,632.2,51600
11/28/2018 11:56:00 AM,632.5,632.5,632.2,632.2,7200
11/28/2018 11:55:00 AM,632.15,632.5,632.15,632.5,4800
11/28/2018 11:54:00 AM,632.6,632.6,632.15,632.15,10800
11/28/2018 11:53:00 AM,632.75,632.9,632.6,632.6,57600
11/28/2018 11:52:00 AM,632.75,632.85,632.75,632.75,10800
11/28/2018 11:51:00 AM,632.6,632.75,632.6,632.75,13200
11/28/2018 11:50:00 AM,632.75,632.75,632.6,632.6,13200
11/28/2018 11:49:00 AM,632.75,632.75,632.75,632.75,6000
11/28/2018 11:48:00 AM,632.25,632.75,632.25,632.75,44400
11/28/2018 11:47:00 AM,632.05,632.25,632.05,632.25,7200
11/28/2018 11:46:00 AM,631.85,632.05,631.85,632.05,6000
11/28/2018 11:45:00 AM,631.3,631.85,631.1,631.85,7200
11/28/2018 11:44:00 AM,632,632,631.3,631.3,12000
11/28/2018 11:43:00 AM,632.1,632.1,631.8,632,9600
11/28/2018 11:42:00 AM,631.9,632.1,631.9,632.1,2400
11/28/2018 11:41:00 AM,632.05,632.05,631.6,631.9,49200
11/28/2018 11:40:00 AM,631.7,632.15,631.65,632.05,8400
11/28/2018 11:39:00 AM,632.05,632.05,631.7,631.7,7200
11/28/2018 11:38:00 AM,632.4,632.4,631.9,632.05,177600
11/28/2018 11:37:00 AM,632.5,632.5,632.25,632.4,511200
11/28/2018 11:36:00 AM,632.55,632.55,632.5,632.5,121200
11/28/2018 11:35:00 AM,632.7,632.7,632.55,632.55,6000
11/28/2018 11:34:00 AM,632.75,632.9,632.7,632.7,3600
11/28/2018 11:33:00 AM,633.55,633.55,632.75,632.75,13200
11/28/2018 11:32:00 AM,633.55,633.6,633.55,633.55,67200
11/28/2018 11:31:00 AM,634,634.25,633.5,633.55,100800
11/28/2018 11:30:00 AM,633.4,634.2,633.4,634,91200
11/28/2018 11:29:00 AM,633.25,633.65,633.25,633.4,15600
11/28/2018 11:28:00 AM,633,633.5,633,633.25,21600
11/28/2018 11:27:00 AM,632.65,633,632.65,633,12000
11/28/2018 11:26:00 AM,633.3,633.45,632.65,632.65,15600
11/28/2018 11:25:00 AM,632.9,633.55,632.9,633.3,52800
11/28/2018 11:24:00 AM,632,632.9,632,632.9,33600
11/28/2018 11:23:00 AM,632.1,632.15,632,632,66000
11/28/2018 11:22:00 AM,632.35,632.5,632.15,632.15,86400
11/28/2018 11:21:00 AM,631.45,632.3,631.45,632.3,72000
11/28/2018 11:20:00 AM,630.8,631.6,630.8,631.6,18000
11/28/2018 11:19:00 AM,630.65,630.8,630.5,630.8,9600
11/28/2018 11:18:00 AM,630.75,630.95,630.75,630.95,4800
11/28/2018 11:17:00 AM,631.05,631.05,630.85,630.85,8400
11/28/2018 11:16:00 AM,632.55,632.55,630.95,631.05,24000
11/28/2018 11:15:00 AM,631.65,632.55,631.65,632.55,28800
11/28/2018 11:14:00 AM,632,632,631.65,631.65,7200
11/28/2018 11:13:00 AM,631.65,632.25,631.65,632,38400
11/28/2018 11:12:00 AM,631.4,631.65,631.2,631.65,8400
11/28/2018 11:11:00 AM,631.4,631.4,631.25,631.4,88800
11/28/2018 11:10:00 AM,631.25,631.45,631.2,631.35,690000
11/28/2018 11:09:00 AM,631.5,631.5,631.25,631.25,150000
11/28/2018 11:08:00 AM,631.15,631.5,631,631.5,15600
11/28/2018 11:07:00 AM,630.95,631.15,630.8,631.15,18000
11/28/2018 11:06:00 AM,630.9,631,630.8,630.95,8400
11/28/2018 11:05:00 AM,631.6,631.6,630.9,630.9,14400
11/28/2018 11:04:00 AM,631.5,631.6,631.5,631.6,8400
11/28/2018 11:03:00 AM,630.65,631.5,630.6,631.5,24000
11/28/2018 11:02:00 AM,630.8,630.9,630.4,630.65,18000
11/28/2018 11:01:00 AM,630.65,630.8,630.65,630.8,26400
11/28/2018 11:00:00 AM,630.65,631.1,630.65,630.65,22800
11/28/2018 10:59:00 AM,630.6,630.65,630.6,630.65,26400
11/28/2018 10:58:00 AM,630.65,630.65,630.45,630.6,48000
11/28/2018 10:57:00 AM,629.35,630.65,629.15,630.65,91200
11/28/2018 10:56:00 AM,629.35,629.5,629.1,629.35,25200
11/28/2018 10:55:00 AM,629.5,629.5,629.1,629.35,10800
11/28/2018 10:54:00 AM,629.05,629.7,629.05,629.5,14400
11/28/2018 10:53:00 AM,628.6,629.15,628.6,629.05,9600
11/28/2018 10:52:00 AM,628.4,628.6,628.4,628.6,8400
11/28/2018 10:51:00 AM,628.4,628.4,628.4,628.4,69600
11/28/2018 10:50:00 AM,628.55,628.55,628.4,628.4,3600
11/28/2018 10:49:00 AM,628.45,628.55,628.45,628.55,10800
11/28/2018 10:48:00 AM,628,628.5,628,628.45,54000
11/28/2018 10:47:00 AM,628,628,628,628,2400
11/28/2018 10:46:00 AM,628.1,628.1,628,628,7200
11/28/2018 10:45:00 AM,628,628.2,628,628.2,8400
11/28/2018 10:44:00 AM,628.2,628.2,628,628,6000
11/28/2018 10:43:00 AM,628.45,628.65,628.2,628.2,16800
11/28/2018 10:42:00 AM,628.15,628.65,627.95,628.45,14400
11/28/2018 10:41:00 AM,627.8,628.15,627.8,628.15,7200
11/28/2018 10:40:00 AM,627.85,628.1,627.85,628.05,6000
11/28/2018 10:39:00 AM,628.3,628.3,627.65,627.85,19200
11/28/2018 10:38:00 AM,628.85,628.85,628.3,628.3,10800
11/28/2018 10:37:00 AM,629,629,628.5,628.8,28800
11/28/2018 10:36:00 AM,629.7,629.7,629,629,14400
11/28/2018 10:35:00 AM,630,630,629.6,629.7,12000
11/28/2018 10:34:00 AM,630.1,630.1,629.8,630,19200
11/28/2018 10:33:00 AM,630.65,630.65,629.85,630.1,13200
11/28/2018 10:32:00 AM,630.05,630.85,630.05,630.85,13200
11/28/2018 10:31:00 AM,629.9,630.2,629.9,630.05,24000
11/28/2018 10:30:00 AM,629,630,629,629.9,18000
11/28/2018 10:29:00 AM,629.6,629.6,629,629,16800
11/28/2018 10:28:00 AM,629.95,629.95,629.45,629.45,15600
11/28/2018 10:27:00 AM,629.7,630.1,629.45,629.95,25200
11/28/2018 10:26:00 AM,629.8,630,629.7,629.7,15600
11/28/2018 10:25:00 AM,630.3,630.3,629.8,629.8,9600
11/28/2018 10:24:00 AM,630.5,630.55,630.3,630.3,13200
11/28/2018 10:23:00 AM,631,631.3,630.5,630.5,132000
11/28/2018 10:22:00 AM,630.6,631,630.45,631,15600
11/28/2018 10:21:00 AM,631.6,631.6,630.6,630.6,109200
11/28/2018 10:20:00 AM,632.7,632.7,631.45,631.6,51600
11/28/2018 10:19:00 AM,630.65,632.9,630.65,632.7,246000
11/28/2018 10:18:00 AM,630.75,631.15,630.65,630.65,576000
11/28/2018 10:17:00 AM,628.5,631,628.5,630.6,543600
11/28/2018 10:16:00 AM,628.8,628.85,628.5,628.5,276000
11/28/2018 10:15:00 AM,628.8,628.9,628.8,628.9,194400
11/28/2018 10:14:00 AM,628.65,629.1,628.65,628.8,9600
11/28/2018 10:13:00 AM,628.15,628.8,628.15,628.65,10800
11/28/2018 10:12:00 AM,627.25,628.2,627.25,628.15,13200
11/28/2018 10:11:00 AM,628.35,628.35,627.25,627.25,22800
11/28/2018 10:10:00 AM,628.05,628.35,628.05,628.35,8400
11/28/2018 10:09:00 AM,628.85,628.95,628.05,628.05,15600
11/28/2018 10:08:00 AM,629.15,629.4,628.85,628.85,8400
11/28/2018 10:07:00 AM,628.65,629.15,628.5,629.15,64800
11/28/2018 10:06:00 AM,629.3,629.3,628.55,628.65,31200
11/28/2018 10:05:00 AM,629.05,629.45,629,629.3,21600
11/28/2018 10:04:00 AM,628.35,629.05,628,629.05,21600
11/28/2018 10:03:00 AM,628.25,628.4,628.25,628.35,8400
11/28/2018 10:02:00 AM,628.25,628.25,628.05,628.25,7200
11/28/2018 10:01:00 AM,629.65,629.65,628.25,628.25,6000
11/28/2018 10:00:00 AM,629.7,629.75,629.45,629.65,14400
11/28/2018 9:59:00 AM,629.7,629.75,629.25,629.7,22800
11/28/2018 9:58:00 AM,629.2,629.75,629.2,629.75,12000
11/28/2018 9:57:00 AM,629.05,629.2,629,629.2,13200
11/28/2018 9:56:00 AM,628.45,628.6,628.45,628.6,3600
11/28/2018 9:55:00 AM,628,628.45,628,628.45,8400
11/28/2018 9:54:00 AM,628.1,628.1,627.85,628,7200
11/28/2018 9:53:00 AM,628.65,628.65,627.9,628.1,9600
11/28/2018 9:52:00 AM,628.9,628.9,628.6,628.65,6000
11/28/2018 9:51:00 AM,628.85,629,628.75,628.9,20400
11/28/2018 9:50:00 AM,629.8,629.8,628.85,628.85,14400
11/28/2018 9:49:00 AM,630.1,630.5,629.75,629.9,20400
11/28/2018 9:48:00 AM,629.55,630.2,629.45,630.1,25200
11/28/2018 9:47:00 AM,628.65,629.6,628.65,629.6,18000
11/28/2018 9:46:00 AM,627.65,628.65,627.65,628.65,43200
11/28/2018 9:45:00 AM,627.3,627.9,627.3,627.65,7200
11/28/2018 9:44:00 AM,626.95,627.3,626.95,627.3,8400
11/28/2018 9:43:00 AM,626.7,627.1,626.7,626.95,21600
11/28/2018 9:42:00 AM,625.95,626.7,625.95,626.7,18000
11/28/2018 9:41:00 AM,626,626.05,625.75,625.95,19200
11/28/2018 9:40:00 AM,626.9,626.9,625.65,625.65,22800
11/28/2018 9:39:00 AM,626.65,626.9,626.45,626.9,22800
11/28/2018 9:38:00 AM,627,627,626.5,626.65,7200
11/28/2018 9:37:00 AM,627.5,628,627,627,9600
11/28/2018 9:36:00 AM,627.4,627.5,627,627.5,20400
11/28/2018 9:35:00 AM,627.2,627.45,627,627.4,30000
11/28/2018 9:34:00 AM,627.9,627.95,627,627.05,30000
11/28/2018 9:33:00 AM,627.35,627.9,627.35,627.9,24000
11/28/2018 9:32:00 AM,629,629,627.15,627.15,26400
11/28/2018 9:31:00 AM,629,629.05,628.95,629,8400
11/28/2018 9:30:00 AM,628,629,628,629,14400
11/28/2018 9:29:00 AM,628,628.05,627.85,628,20400
11/28/2018 9:28:00 AM,629.8,629.8,628.2,628.2,24000
11/28/2018 9:27:00 AM,629.8,630,629.55,629.75,51600
11/28/2018 9:26:00 AM,629.9,630.1,629.55,629.8,27600
11/28/2018 9:25:00 AM,630.8,630.8,629.65,629.9,37200
11/28/2018 9:24:00 AM,630.15,631.3,630.15,630.9,14400
11/28/2018 9:23:00 AM,629.5,630.15,629.5,630.15,33600
11/28/2018 9:22:00 AM,629.15,629.55,628.55,629.5,19200
11/28/2018 9:21:00 AM,629.5,629.65,629.15,629.15,30000
11/28/2018 9:20:00 AM,629.5,629.6,629.25,629.5,34800
11/28/2018 9:19:00 AM,628.6,629.85,628.4,629.25,64800
11/28/2018 9:18:00 AM,629,629.2,628.5,628.6,30000
11/28/2018 9:17:00 AM,629.65,630,629,629,45600
11/28/2018 9:16:00 AM,630.35,631,630,630,21600
11/28/2018 9:15:00 AM,631.85,632,630,630.75,45600
11/27/2018 3:29:00 PM,627.9,627.9,627.3,627.5,27600
11/27/2018 3:28:00 PM,627.65,628,627.65,627.9,24000
11/27/2018 3:27:00 PM,627.8,628,627.55,627.65,45600
11/27/2018 3:26:00 PM,627.9,627.9,627.5,627.8,26400
11/27/2018 3:25:00 PM,628,628,627.6,627.75,32400
11/27/2018 3:24:00 PM,627.8,628.1,627.65,627.8,32400
11/27/2018 3:23:00 PM,627.75,628.25,627.75,627.8,34800
11/27/2018 3:22:00 PM,628.45,628.45,627.75,627.75,25200
11/27/2018 3:21:00 PM,628.15,628.4,627.8,628.4,60000
11/27/2018 3:20:00 PM,628.45,628.45,627.65,628.15,136800
11/27/2018 3:19:00 PM,628.1,628.45,628,628.45,24000
11/27/2018 3:18:00 PM,628,628.35,627.95,628.1,25200
11/27/2018 3:17:00 PM,627.9,628.15,627.7,628,9600
11/27/2018 3:16:00 PM,627.95,628.1,627.65,627.9,37200
11/27/2018 3:15:00 PM,628.1,628.45,627.75,627.95,43200
11/27/2018 3:14:00 PM,628.15,628.45,628.15,628.2,18000
11/27/2018 3:13:00 PM,628.25,628.25,628.05,628.15,13200
11/27/2018 3:12:00 PM,628.3,628.5,628.15,628.25,21600
11/27/2018 3:11:00 PM,629.15,629.15,628.45,628.45,14400
11/27/2018 3:10:00 PM,629.05,629.3,629.05,629.15,16800
11/27/2018 3:09:00 PM,629.2,629.2,628.8,629.15,3600
11/27/2018 3:08:00 PM,629.55,629.55,628.75,629.2,24000
11/27/2018 3:07:00 PM,629.75,629.85,629.3,629.55,18000
11/27/2018 3:06:00 PM,630,630,629.9,629.9,2400
11/27/2018 3:05:00 PM,630.9,630.9,630,630,27600
11/27/2018 3:04:00 PM,630,630.95,630,630.9,40800
11/27/2018 3:03:00 PM,630.9,631,630,630,25200
11/27/2018 3:02:00 PM,630.2,630.8,630.2,630.8,31200
11/27/2018 3:01:00 PM,628.85,630.35,628.85,630.2,49200
11/27/2018 3:00:00 PM,628.65,629,628.65,628.85,52800
11/27/2018 2:59:00 PM,628.55,628.65,628.45,628.65,8400
11/27/2018 2:58:00 PM,628.25,628.55,628.25,628.55,7200
11/27/2018 2:57:00 PM,628.5,628.5,628.15,628.25,8400
11/27/2018 2:56:00 PM,628.5,628.7,628.5,628.5,362400
11/27/2018 2:55:00 PM,628.85,628.85,628.5,628.5,4800
11/27/2018 2:54:00 PM,628.55,628.85,628.3,628.85,39600
11/27/2018 2:53:00 PM,628.15,628.55,628.15,628.55,22800
11/27/2018 2:52:00 PM,628.4,628.45,628.15,628.15,3600
11/27/2018 2:51:00 PM,628.2,628.4,628.2,628.4,4800
11/27/2018 2:50:00 PM,628.6,628.6,628.2,628.2,10800
11/27/2018 2:49:00 PM,628.35,628.6,628.35,628.6,1200
11/27/2018 2:48:00 PM,628.1,628.35,628.1,628.35,2400
11/27/2018 2:47:00 PM,628.25,628.3,628,628.1,14400
11/27/2018 2:46:00 PM,628.4,628.4,628.25,628.25,3600
11/27/2018 2:45:00 PM,628.15,628.5,628.15,628.4,7200
11/27/2018 2:44:00 PM,628.6,628.7,628.15,628.15,16800
11/27/2018 2:43:00 PM,628.4,628.6,628.25,628.6,7200
11/27/2018 2:42:00 PM,628.75,628.75,628.4,628.4,20400
11/27/2018 2:41:00 PM,628.55,629,628.5,628.75,152400
11/27/2018 2:40:00 PM,628.55,628.7,628.55,628.55,7200
11/27/2018 2:39:00 PM,628.85,629.05,628.55,628.55,12000
11/27/2018 2:38:00 PM,628.7,628.85,628.6,628.85,6000
11/27/2018 2:37:00 PM,628.75,629,628.7,628.7,12000
11/27/2018 2:36:00 PM,629,629.05,628.75,628.75,4800
11/27/2018 2:35:00 PM,628.5,629,628.5,629,2400
11/27/2018 2:34:00 PM,628.95,628.95,628.5,628.5,10800
11/27/2018 2:33:00 PM,629,629,628.8,628.95,6000
11/27/2018 2:32:00 PM,629,629.1,629,629,8400
11/27/2018 2:31:00 PM,629,629.05,629,629,2400
11/27/2018 2:30:00 PM,629.5,629.5,629,629,12000
11/27/2018 2:29:00 PM,629.35,629.5,629.35,629.5,4800
