Date,NIFTY18NOVFUT O,NIFTY18NOVFUT H,NIFTY18NOVFUT L,NIFTY18NOVFUT C,NIFTY18NOVFUT V
11/28/2018 1:34:00 PM,10725.95,10726.3,10720.45,10720.45,29550
11/28/2018 1:33:00 PM,10719,10728.2,10718.6,10725.95,51075
11/28/2018 1:32:00 PM,10718.35,10720.2,10717.6,10718.8,85050
11/28/2018 1:31:00 PM,10716.1,10718.5,10714.15,10718.3,17325
11/28/2018 1:30:00 PM,10720.6,10720.6,10713.5,10715.9,50475
11/28/2018 1:29:00 PM,10722.35,10722.5,10720.25,10721.45,5475
11/28/2018 1:28:00 PM,10720,10722.35,10718,10722.35,15375
11/28/2018 1:27:00 PM,10717.5,10719.5,10715.25,10719.5,57075
11/28/2018 1:26:00 PM,10720.8,10721.35,10715.3,10717.5,45300
11/28/2018 1:25:00 PM,10721.45,10721.95,10720,10720.8,11175
11/28/2018 1:24:00 PM,10726.7,10727.6,10720.85,10720.85,14475
11/28/2018 1:23:00 PM,10718,10726.3,10717.1,10725.4,24300
11/28/2018 1:22:00 PM,10716.25,10720,10715.6,10718,25950
11/28/2018 1:21:00 PM,10718.6,10720,10715.6,10716.35,47925
11/28/2018 1:20:00 PM,10724,10724,10718,10719.1,46950
11/28/2018 1:19:00 PM,10728.8,10728.8,10723.5,10724.85,38025
11/28/2018 1:18:00 PM,10730.1,10730.3,10728,10728.8,19425
11/28/2018 1:17:00 PM,10734.05,10734.1,10729.6,10729.95,12900
11/28/2018 1:16:00 PM,10733.1,10734.4,10733.1,10734.4,6975
11/28/2018 1:15:00 PM,10735.9,10736,10733,10733.1,14625
11/28/2018 1:14:00 PM,10735.55,10738.5,10734.55,10735,16050
11/28/2018 1:13:00 PM,10732.5,10735.8,10732,10734.65,15525
11/28/2018 1:12:00 PM,10727.8,10734.85,10727.8,10732.9,24450
11/28/2018 1:11:00 PM,10723.95,10727,10723.05,10727,19425
11/28/2018 1:10:00 PM,10726.1,10727,10723.15,10723.15,16050
11/28/2018 1:09:00 PM,10726.05,10727.95,10726.05,10727.25,11100
11/28/2018 1:08:00 PM,10728,10728,10726,10726.1,10650
11/28/2018 1:07:00 PM,10728.85,10728.85,10727,10728,16125
11/28/2018 1:06:00 PM,10728.15,10729.05,10728,10728.85,13350
11/28/2018 1:05:00 PM,10727.05,10728.9,10726,10728.3,10875
11/28/2018 1:04:00 PM,10727.1,10728,10726,10727,20625
11/28/2018 1:03:00 PM,10729.15,10731.25,10727.75,10728.65,25875
11/28/2018 1:02:00 PM,10728.35,10729.5,10727.5,10728.95,21525
11/28/2018 1:01:00 PM,10730.65,10732,10727.95,10728.35,29925
11/28/2018 1:00:00 PM,10727.15,10731,10727,10730.65,20025
11/28/2018 12:59:00 PM,10727,10727.85,10725.5,10727.15,78000
11/28/2018 12:58:00 PM,10730,10730,10725.1,10727.5,69000
11/28/2018 12:57:00 PM,10729.5,10729.95,10727.1,10729.5,30975
11/28/2018 12:56:00 PM,10731.05,10732,10726.75,10728.25,78450
11/28/2018 12:55:00 PM,10736.4,10736.4,10731.3,10731.3,17850
11/28/2018 12:54:00 PM,10735,10737.65,10735,10736,10275
11/28/2018 12:53:00 PM,10734.3,10735.6,10733.05,10735,32250
11/28/2018 12:52:00 PM,10738.15,10738.95,10734.35,10734.35,56775
11/28/2018 12:51:00 PM,10739.7,10740,10738.1,10738.2,24600
11/28/2018 12:50:00 PM,10739.6,10742,10738.7,10739.85,17700
11/28/2018 12:49:00 PM,10738.15,10739.6,10738.1,10739.6,9525
11/28/2018 12:48:00 PM,10738.5,10740,10737,10739.15,12225
11/28/2018 12:47:00 PM,10739,10740.85,10739,10739.2,9825
11/28/2018 12:46:00 PM,10740.65,10741.5,10739,10739,15750
11/28/2018 12:45:00 PM,10741.55,10742.8,10740.4,10741.1,10050
11/28/2018 12:44:00 PM,10740.7,10742.9,10740,10742.9,13200
11/28/2018 12:43:00 PM,10739.15,10740.65,10739,10739.9,17025
11/28/2018 12:42:00 PM,10740.6,10741.5,10739.15,10739.15,17700
11/28/2018 12:41:00 PM,10744,10744.05,10740.05,10740.6,9525
11/28/2018 12:40:00 PM,10742.65,10745.3,10742.3,10743.7,19650
11/28/2018 12:39:00 PM,10739.75,10744.75,10739.6,10742.55,16425
11/28/2018 12:38:00 PM,10740.65,10741,10739.75,10739.75,9825
11/28/2018 12:37:00 PM,10738.75,10741.45,10737.05,10740.65,79125
11/28/2018 12:36:00 PM,10736.35,10738.75,10735.65,10738.75,16125
11/28/2018 12:35:00 PM,10735.5,10737,10735,10736.35,16125
11/28/2018 12:34:00 PM,10736.05,10736.7,10735.15,10736.3,48900
11/28/2018 12:33:00 PM,10737.4,10737.8,10733.2,10736.75,96825
11/28/2018 12:32:00 PM,10739.95,10740.2,10737.2,10737.4,25050
11/28/2018 12:31:00 PM,10742.15,10742.15,10739.5,10739.95,28875
11/28/2018 12:30:00 PM,10741.1,10742.5,10741,10742.2,20175
11/28/2018 12:29:00 PM,10744.4,10744.4,10741.2,10741.65,17475
11/28/2018 12:28:00 PM,10744,10744.45,10743,10743.95,15075
11/28/2018 12:27:00 PM,10743.05,10745,10743,10744,24750
11/28/2018 12:26:00 PM,10743,10743.2,10741.05,10743.2,34275
11/28/2018 12:25:00 PM,10743.95,10747.2,10742.85,10743,48600
11/28/2018 12:24:00 PM,10743,10746,10741.95,10743.5,108975
11/28/2018 12:23:00 PM,10739.5,10743,10738.35,10743,17475
11/28/2018 12:22:00 PM,10741.85,10742.45,10739.25,10740,39225
11/28/2018 12:21:00 PM,10738.35,10742.95,10736.6,10741,68400
11/28/2018 12:20:00 PM,10736.8,10738.35,10736.8,10738.35,16350
11/28/2018 12:19:00 PM,10736.85,10737.5,10736.3,10736.9,10800
11/28/2018 12:18:00 PM,10738,10738,10736.85,10736.85,110850
11/28/2018 12:17:00 PM,10734.9,10738,10734.75,10738,27150
11/28/2018 12:16:00 PM,10734.05,10735,10733.6,10734.9,19350
11/28/2018 12:15:00 PM,10733.6,10734.9,10733,10733.95,12900
11/28/2018 12:14:00 PM,10734.4,10734.9,10733.45,10733.6,6825
11/28/2018 12:13:00 PM,10734.05,10735.15,10733.95,10734.45,93675
11/28/2018 12:12:00 PM,10732.85,10735,10732,10734.05,60225
11/28/2018 12:11:00 PM,10731.35,10735.95,10731.35,10732.85,51525
11/28/2018 12:10:00 PM,10733.1,10735.95,10731.35,10731.35,35175
11/28/2018 12:09:00 PM,10736,10736.05,10733.1,10733.1,8025
11/28/2018 12:08:00 PM,10735.1,10735.8,10732.85,10735.7,21300
11/28/2018 12:07:00 PM,10735.8,10738.25,10735.45,10735.5,33750
11/28/2018 12:06:00 PM,10732.05,10735.8,10732,10735.8,68325
11/28/2018 12:05:00 PM,10731.95,10734,10731,10732.05,27075
11/28/2018 12:04:00 PM,10731.6,10731.95,10728.5,10731.95,32625
11/28/2018 12:03:00 PM,10732.55,10732.7,10731,10731.65,7125
11/28/2018 12:02:00 PM,10731.9,10732.65,10731,10732.65,10725
11/28/2018 12:01:00 PM,10731,10733,10731,10731.95,11550
11/28/2018 12:00:00 PM,10733,10733,10731,10731.3,22125
11/28/2018 11:59:00 AM,10732.8,10734.9,10731.9,10732,13950
11/28/2018 11:58:00 AM,10732.9,10734.6,10731.25,10733,11550
11/28/2018 11:57:00 AM,10734.25,10735.25,10732.9,10732.9,73575
11/28/2018 11:56:00 AM,10729.15,10736.95,10729.05,10734,143925
11/28/2018 11:55:00 AM,10730.95,10731,10729.15,10729.45,8175
11/28/2018 11:54:00 AM,10730.45,10731.55,10729.45,10730.95,11550
11/28/2018 11:53:00 AM,10727.4,10732,10726.65,10730.1,21000
11/28/2018 11:52:00 AM,10727,10728,10724.75,10727.4,17175
11/28/2018 11:51:00 AM,10728.2,10729,10726.2,10727,4575
11/28/2018 11:50:00 AM,10730.65,10730.95,10728.2,10728.2,8100
11/28/2018 11:49:00 AM,10729,10732.2,10728.2,10731.05,58275
11/28/2018 11:48:00 AM,10726.95,10729,10726.6,10729,679500
11/28/2018 11:47:00 AM,10724.75,10727.65,10724.5,10726.95,10875
11/28/2018 11:46:00 AM,10725,10727,10724.5,10725,17325
11/28/2018 11:45:00 AM,10726.5,10727.75,10725,10725,20850
11/28/2018 11:44:00 AM,10726.5,10727.45,10725.8,10726.5,99225
11/28/2018 11:43:00 AM,10727.9,10729.8,10726.5,10726.5,11550
11/28/2018 11:42:00 AM,10725.6,10729,10725.2,10727.9,13350
11/28/2018 11:41:00 AM,10726,10726,10724.05,10725.6,10275
11/28/2018 11:40:00 AM,10723.5,10726,10722.75,10726,21225
11/28/2018 11:39:00 AM,10724,10724.7,10723.25,10723.55,6300
11/28/2018 11:38:00 AM,10724.05,10725,10723,10724,10125
11/28/2018 11:37:00 AM,10727,10727,10723.05,10724.05,8400
11/28/2018 11:36:00 AM,10727.35,10727.55,10726.2,10727,6975
11/28/2018 11:35:00 AM,10725.55,10727.4,10724.85,10727.05,5100
11/28/2018 11:34:00 AM,10723.3,10725.55,10723.1,10725.55,13125
11/28/2018 11:33:00 AM,10725.95,10725.95,10723.3,10723.3,7425
11/28/2018 11:32:00 AM,10726,10726,10725,10725.95,12075
11/28/2018 11:31:00 AM,10729.45,10729.8,10725,10725,9900
11/28/2018 11:30:00 AM,10727.8,10729.8,10727.1,10729.45,29400
11/28/2018 11:29:00 AM,10728.9,10729,10727.1,10727.8,21900
11/28/2018 11:28:00 AM,10729.35,10729.5,10726.3,10728.25,24075
11/28/2018 11:27:00 AM,10725,10729.2,10724.6,10728.3,14025
11/28/2018 11:26:00 AM,10723.9,10725,10723,10725,5250
11/28/2018 11:25:00 AM,10727.3,10727.6,10723.3,10723.3,9900
11/28/2018 11:24:00 AM,10721.8,10727.3,10721.8,10726.55,26025
11/28/2018 11:23:00 AM,10722.5,10722.85,10721.15,10721.45,7650
11/28/2018 11:22:00 AM,10721.95,10723,10720.95,10722.5,9300
11/28/2018 11:21:00 AM,10722.35,10723,10721.05,10721.75,6825
11/28/2018 11:20:00 AM,10723,10723,10721.1,10721.1,6075
11/28/2018 11:19:00 AM,10722.5,10723.65,10720.35,10723,4575
11/28/2018 11:18:00 AM,10721.05,10725.05,10721.05,10723.45,87000
11/28/2018 11:17:00 AM,10723,10723,10721.2,10722.15,5100
11/28/2018 11:16:00 AM,10722.85,10724.95,10721.5,10723,71625
11/28/2018 11:15:00 AM,10721.85,10725,10721.85,10722.85,41025
11/28/2018 11:14:00 AM,10723.25,10723.45,10720.15,10721.85,22500
11/28/2018 11:13:00 AM,10721.3,10724.15,10721.25,10723.5,23250
11/28/2018 11:12:00 AM,10718.25,10721.3,10718.1,10721,5175
11/28/2018 11:11:00 AM,10719.1,10720,10718.1,10718.9,42000
11/28/2018 11:10:00 AM,10718.95,10720.65,10718.1,10719.1,4950
11/28/2018 11:09:00 AM,10721.2,10721.2,10718.2,10718.95,10875
11/28/2018 11:08:00 AM,10722.95,10723,10720.05,10721.25,8700
11/28/2018 11:07:00 AM,10721.95,10723,10720.1,10722.95,9525
11/28/2018 11:06:00 AM,10721.4,10724.5,10721,10721.95,17325
11/28/2018 11:05:00 AM,10721.1,10723,10720,10721.05,17175
11/28/2018 11:04:00 AM,10720.5,10722.95,10720.25,10722,15600
11/28/2018 11:03:00 AM,10715.25,10722.9,10715.25,10720.5,31800
11/28/2018 11:02:00 AM,10715,10716,10712.65,10716,8025
11/28/2018 11:01:00 AM,10711.05,10715,10710.75,10715,13500
11/28/2018 11:00:00 AM,10713.05,10713.15,10711.05,10711.05,13500
11/28/2018 10:59:00 AM,10710.7,10713.55,10710.5,10713.05,19500
11/28/2018 10:58:00 AM,10710.9,10712.15,10709,10711.8,9900
11/28/2018 10:57:00 AM,10710.7,10711.2,10708,10710.3,25950
11/28/2018 10:56:00 AM,10711.85,10712.85,10710,10710.85,22800
11/28/2018 10:55:00 AM,10716.15,10716.85,10710.5,10710.5,18375
11/28/2018 10:54:00 AM,10715,10716.95,10713,10716.15,14925
11/28/2018 10:53:00 AM,10710.95,10715,10710.15,10715,22425
11/28/2018 10:52:00 AM,10713.55,10715,10710.95,10710.95,64275
11/28/2018 10:51:00 AM,10714.9,10716,10712.2,10713.5,40200
11/28/2018 10:50:00 AM,10715.45,10717.65,10713.3,10714.9,31650
11/28/2018 10:49:00 AM,10715.1,10718,10714.2,10715.4,62025
11/28/2018 10:48:00 AM,10709.9,10717.1,10709.85,10715.95,65925
11/28/2018 10:47:00 AM,10712.75,10712.75,10709.9,10709.9,19350
11/28/2018 10:46:00 AM,10711.1,10713.95,10709.5,10713.85,33000
11/28/2018 10:45:00 AM,10712.85,10713,10710,10711.65,21375
11/28/2018 10:44:00 AM,10714,10714,10709.75,10711.8,13425
11/28/2018 10:43:00 AM,10712.75,10713.95,10710.8,10712,26025
11/28/2018 10:42:00 AM,10714,10714,10711.7,10712.75,28725
11/28/2018 10:41:00 AM,10715.1,10715.1,10713.8,10714,12075
11/28/2018 10:40:00 AM,10715.85,10716.65,10714,10715.2,21075
11/28/2018 10:39:00 AM,10718.8,10720,10714.55,10715.8,22950
11/28/2018 10:38:00 AM,10717.3,10719,10717,10718.8,16425
11/28/2018 10:37:00 AM,10715.85,10716.9,10715,10716.9,14400
11/28/2018 10:36:00 AM,10714,10718,10714,10715.85,26100
11/28/2018 10:35:00 AM,10714.95,10714.95,10710.05,10714,18300
11/28/2018 10:34:00 AM,10711.85,10715,10709.65,10714,14850
11/28/2018 10:33:00 AM,10714.75,10716,10707.6,10710.5,71775
11/28/2018 10:32:00 AM,10712.3,10715.4,10710,10715.4,51450
11/28/2018 10:31:00 AM,10715.15,10715.95,10712.3,10712.3,15750
11/28/2018 10:30:00 AM,10710.7,10716.6,10710.7,10716,48675
11/28/2018 10:29:00 AM,10713.1,10714,10710.5,10710.65,80400
11/28/2018 10:28:00 AM,10715,10715.9,10713.1,10713.4,63375
11/28/2018 10:27:00 AM,10717.45,10717.45,10715,10715,18975
11/28/2018 10:26:00 AM,10716.6,10718.9,10716.35,10717.6,81600
11/28/2018 10:25:00 AM,10716.45,10717,10715.35,10716.4,52200
11/28/2018 10:24:00 AM,10719.25,10720,10716.65,10717,109650
11/28/2018 10:23:00 AM,10722.05,10723.55,10719,10719.3,153600
11/28/2018 10:22:00 AM,10721.4,10722.95,10720.25,10722.05,60450
11/28/2018 10:21:00 AM,10724.65,10724.65,10721.1,10721.55,15375
11/28/2018 10:20:00 AM,10727.15,10727.15,10723.7,10724.65,19350
11/28/2018 10:19:00 AM,10726.25,10729.9,10725.4,10727.15,16050
11/28/2018 10:18:00 AM,10728.4,10731.15,10727.1,10727.1,21000
11/28/2018 10:17:00 AM,10727.35,10729.75,10726.15,10728.4,16800
11/28/2018 10:16:00 AM,10730.5,10730.85,10721.15,10727.4,256275
11/28/2018 10:15:00 AM,10726.7,10730.65,10726.65,10730.5,22575
11/28/2018 10:14:00 AM,10726.9,10728,10725.75,10726.7,13425
11/28/2018 10:13:00 AM,10728,10729,10725.65,10725.65,18300
11/28/2018 10:12:00 AM,10723.85,10728,10723,10727,17775
11/28/2018 10:11:00 AM,10722.15,10724,10721.35,10723.15,17775
11/28/2018 10:10:00 AM,10721.9,10723,10720.35,10722.2,84900
11/28/2018 10:09:00 AM,10722.75,10723.65,10720.9,10722.15,19500
11/28/2018 10:08:00 AM,10724,10724,10722.2,10722.6,14175
11/28/2018 10:07:00 AM,10724.3,10725,10723.05,10724.55,9825
11/28/2018 10:06:00 AM,10727,10727.1,10724,10724.05,11025
11/28/2018 10:05:00 AM,10726.8,10728.75,10726.25,10727,12075
11/28/2018 10:04:00 AM,10727,10728,10725.55,10726.8,11850
11/28/2018 10:03:00 AM,10722.6,10727.75,10722.1,10727,19575
11/28/2018 10:02:00 AM,10721.7,10724,10720.2,10723,19950
11/28/2018 10:01:00 AM,10723.55,10724.5,10722,10722,53325
11/28/2018 10:00:00 AM,10723.75,10726.45,10723.05,10723.55,40125
11/28/2018 9:59:00 AM,10728.25,10729.95,10721.7,10722,106800
11/28/2018 9:58:00 AM,10729.25,10730,10727.6,10728.3,29625
11/28/2018 9:57:00 AM,10729.4,10732,10728.15,10729.25,30075
11/28/2018 9:56:00 AM,10727,10730,10726.95,10729.4,12450
11/28/2018 9:55:00 AM,10728.8,10729.35,10725,10727,14475
11/28/2018 9:54:00 AM,10726.05,10728.85,10724,10728.85,22575
11/28/2018 9:53:00 AM,10728.15,10729.5,10726,10726.05,17475
11/28/2018 9:52:00 AM,10728.1,10728.1,10725,10727.3,17925
11/28/2018 9:51:00 AM,10730.5,10731,10724.65,10728.1,34275
11/28/2018 9:50:00 AM,10727.05,10730.5,10727,10730.5,34875
11/28/2018 9:49:00 AM,10725.6,10732.95,10725.05,10727.05,79800
11/28/2018 9:48:00 AM,10724.95,10726,10723.55,10725.6,22275
11/28/2018 9:47:00 AM,10724.95,10726.5,10723,10724.95,21300
11/28/2018 9:46:00 AM,10721.55,10724.95,10720.2,10724.85,11475
11/28/2018 9:45:00 AM,10721.95,10724.95,10721.1,10723.35,23400
11/28/2018 9:44:00 AM,10721,10721.9,10718.4,10721.35,17700
11/28/2018 9:43:00 AM,10716.65,10721.75,10716.65,10721,20850
11/28/2018 9:42:00 AM,10714,10717,10712.35,10717,17325
11/28/2018 9:41:00 AM,10715.2,10715.95,10713.9,10714,55050
11/28/2018 9:40:00 AM,10714.35,10715.8,10712.6,10714.9,83025
11/28/2018 9:39:00 AM,10716,10716,10711.5,10714.35,22200
11/28/2018 9:38:00 AM,10716.8,10716.9,10714.2,10714.7,45675
11/28/2018 9:37:00 AM,10720,10720.8,10716,10716,21675
11/28/2018 9:36:00 AM,10713.5,10719.95,10713.2,10719.95,50925
11/28/2018 9:35:00 AM,10716.5,10716.8,10712.05,10713.9,141825
11/28/2018 9:34:00 AM,10719.45,10720.95,10715.1,10715.1,25725
11/28/2018 9:33:00 AM,10716,10719.9,10715.25,10719.45,23400
11/28/2018 9:32:00 AM,10716.05,10718,10715,10715.1,29250
11/28/2018 9:31:00 AM,10720,10721.95,10716.65,10716.65,53475
11/28/2018 9:30:00 AM,10714.95,10720.05,10714,10720.05,42525
11/28/2018 9:29:00 AM,10713.95,10716,10712.05,10714.2,52425
11/28/2018 9:28:00 AM,10721,10721.85,10715.9,10715.9,54075
11/28/2018 9:27:00 AM,10719.85,10722,10719,10721,50625
11/28/2018 9:26:00 AM,10719.65,10721.95,10718.9,10719.9,48825
11/28/2018 9:25:00 AM,10720.9,10721.25,10716.4,10719.9,47850
11/28/2018 9:24:00 AM,10725,10726.25,10720.1,10720.1,38475
11/28/2018 9:23:00 AM,10727,10727,10724,10725.9,41550
11/28/2018 9:22:00 AM,10721.65,10728.55,10721.65,10726.25,76875
11/28/2018 9:21:00 AM,10723.95,10723.95,10720,10722.15,53475
11/28/2018 9:20:00 AM,10720.2,10724.95,10720.2,10724.2,68025
11/28/2018 9:19:00 AM,10717.15,10724.8,10717.15,10721.6,85125
11/28/2018 9:18:00 AM,10720.35,10721.55,10718,10718.05,41325
